ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
1559,WK011858  ,7.9
1562,WK011859  ,5.4
1565,WK011860  ,7.1
1570,WK011861  ,6.9
1572,WK011862  ,4.8
1580,WK011900  ,3.5
1592,WK011901  ,7.9
1599,WK011902  ,4.1
1603,WK014000  ,11.6
1614,WK014001  ,15.1
1624,WK014002  ,11.7
1627,WK014003  ,13.4
1638,WK014004  ,9.5
1650,WK014110  ,3.5
1655,WK014111  ,2.9
1664,WK014112  ,4.9
1669,WK014113  ,6
1675,WK014114  ,3.3
1684,WK014115  ,2.2
1689,WK014116  ,1.7
1696,WK014117  ,3.9
1702,WK014118  ,6.8
1710,WK014119  ,1.4
1722,WK014120  ,6.2
1727,WK014121  ,4.6
1731,WK014700  ,5.9
1742,WK014701  ,7.2
1749,WK014800  ,11.9
1760,WK014801  ,10.2
1768,WK014802  ,8.4
1771,WK014803  ,9.5
1774,WK014804  ,7.5
1776,WK014805  ,10.6
1778,WK014806  ,9.2
1784,WK014807  ,13.9
1793,WK015001  ,3.3
1801,WK015002  ,4.7
1803,WK015003  ,4.2
1810,WK015004  ,2.6
1818,WK015005  ,4.3
1821,WK015006  ,2.7
1827,WK015007  ,2.2
1834,WK015008  ,3.3
1838,WK015009  ,3.2
1846,WK015010  ,4.5
1858,WK015011  ,5.6
1862,WK015012  ,2.2
1865,WK015013  ,11
1867,WK015014  ,7.3
1871,WK015015  ,9.1
1877,WK015300  ,1.1
1887,WK015301  ,2.3
1895,WK015302  ,2
1905,WK015303  ,2.6
1908,WK015304  ,2.7
1916,WK015305  ,2.8
1921,WK015306  ,3.7
1932,WK015307  ,3.6
1937,WK015308  ,5.7
1947,WK015309  ,5.3
1958,WK015800  ,1.6
1976,WK015801  ,2.6
1981,WK015802  ,4.9
1984,WK015803  ,6.7
1987,WK015804  ,5.9
1989,WK015805  ,7.6
1991,WK015806  ,5
1993,WK015809  ,1.3
1996,WK016000  ,2.9
2006,WK016001  ,5.9
2010,WK016002  ,6.2
2014,WK016003  ,5.7
2018,WK016004  ,6.1
2025,WK016005  ,6.9
2031,WK016006  ,3.6
2036,WK016007  ,1.5
2044,WK016008  ,6.8
2050,WK016009  ,6.3
2055,WK016010  ,6.8
2061,WK016011  ,8.7
2072,WK016012  ,10
2080,WK016301  ,3.9
2087,WK016302  ,1.7
2091,WK016303  ,0.9
2096,WK016304  ,1.3
2105,WK016305  ,6.3
2115,WK016306  ,3.1
2122,WK016307  ,6.8
2124,WK016308  ,6.8
2126,WK016309  ,3.6
2129,WK016400  ,2.1
2133,WK016401  ,2.6
2138,WK016402  ,3.4
2144,WK016403  ,6
2155,WK016404  ,4.3
2160,WK016405  ,2.9
2168,WK016406  ,1.3
2176,WK016407  ,1.3
2184,WK016408  ,5.6
2191,WK016409  ,5.8
2202,WK016600  ,1.9
2222,WK016603  ,3.2
2231,WK016604  ,8.7
2234,WK016605  ,7
2237,WK016606  ,4.6
2239,WK016607  ,7.8
2241,WK016608  ,7.5
2243,WK016609  ,8.3
2246,WK016800  ,1.2
2251,WK016801  ,4.6
2255,WK016802  ,4.4
2258,WK016803  ,5.4
2261,WK016804  ,8.4
2265,WK017101  ,1.7
2284,WK017102  ,8.3
2288,WK017103  ,10.5
2291,WK017104  ,9.4
2295,WK017105  ,14.9
2300,WK017106  ,11.8
2304,WK017107  ,8.9
2308,WK017108  ,4.9
2312,WK017109  ,7.8
2316,WK017110  ,11.7
2320,WK017111  ,6.5
2324,WK017112  ,
2327,WK017301  ,0.7
2329,WK017302  ,0.6
2331,WK017303  ,1.2
2333,WK017304  ,1.4
2335,WK017305  ,1.1
2337,WK017306  ,1.4
2339,WK017307  ,3.6
2341,WK017308  ,2
2343,WK017309  ,2.7
2345,WK017310  ,3.9
2347,WK017311  ,2.7
2349,WK017312  ,2.5
2351,WK017313  ,2.7
2353,WK017314  ,2.2
2356,WK017501  ,1.6
2381,WK017502  ,3.4
2385,WK017503  ,9
2387,WK017504  ,7
2391,WK017505  ,9.4
2393,WK017506  ,6.4
2395,WK017507  ,9.5
2399,WK017508  ,6.8
2402,WK017509  ,6.7
2405,WK017510  ,8.9
2408,WK017511  ,5.7
2413,WK017700  ,2.6
2423,WK017701  ,2.6
2433,WK017702  ,8.9
2436,WK017703  ,8.1
2440,WK017704  ,7.7
2445,WK017705  ,5.2
2450,WK017706  ,11.3
2453,WK017708  ,5.9
2462,WK017709  ,8
2465,WK017710  ,8.1
2470,WK018000  ,7.8
2479,WK018001  ,11.3
2483,WK018002  ,12.3
2488,WK018003  ,7.1
2494,WK018004  ,8.4
2497,WK018005  ,13.4
2499,WK018006  ,4.7
2501,WK018007  ,14.2
2504,WK018300  ,14.4
2508,WK018301  ,10.7
2511,WK018302  ,8.8
2515,WK018303  ,10.6
2518,WK018304  ,9.1
2521,WK018305  ,17.3
2526,WK018306  ,12.3
2530,WK018307  ,12.8
2534,WK018400  ,1.5
2547,WK018900  ,6
2557,WK018901  ,6.8
2563,WK018902  ,8.9
2566,WK018903  ,5.2
2571,WK018904  ,5.5
2577,WK018905  ,4.4
2582,WK019310  ,0.8
2586,WK019311  ,1.5
2596,WK019312  ,1
2599,WK019313  ,1
2607,WK019314  ,1.6
2610,WK019320  ,3.4
2614,WK019321  ,5.1
2620,WK019322  ,5.2
2630,WK019330  ,2.8
2635,WK019331  ,3.3
2640,WK019332  ,4.6
2644,WK019340  ,2.6
2651,WK019341  ,4.6
2655,WK019350  ,3.2
2665,WK019351  ,4
2673,WK019352  ,7.3
2677,WK019600  ,11.3
2692,WK019601  ,8.3
2698,WK019701  ,8.5
2711,WK019702  ,6.8
2716,WK019703  ,8
2724,WK019704  ,16.6
2732,WK020001  ,4.7
2735,WK020002  ,4.3
2743,WK020003  ,1.9
2755,WK020004  ,3.2
2765,WK020005  ,5.5
2774,WK020006  ,7.1
2783,WK020007  ,7.3
2793,WK020008  ,6.4
2804,WK020010  ,17.5
2809,WK020011  ,9.2
2814,WK020012  ,9.7
2819,WK020013  ,9.7
2823,WK020014  ,4
2828,WK020015  ,5.2
2832,WK020016  ,8.6
2837,WK020017  ,9.9
2845,WK020201  ,2.6
2852,WK020202  ,2.5
2856,WK020203  ,3.4
2862,WK020204  ,2.7
2866,WK020205  ,1.8
2871,WK020206  ,1.5
2874,WK020207  ,1.8
2879,WK020208  ,2.7
2886,WK020209  ,0.9
2890,WK020210  ,2.6
2892,WK020211  ,2.4
2896,WK020212  ,2.3
2903,WK020213  ,5.1
2908,WK020214  ,3
2912,WK020215  ,3.8
2915,WK020216  ,3.2
2918,WK020217  ,3.5
2921,WK020218  ,3.4
2927,WK020219  ,1.8
2932,WK020220  ,1.8
2934,WK020221  ,2.7
2938,WK020222  ,2.3
2941,WK020223  ,1.2
2946,WK020224  ,4.3
2951,WK020354  ,1.8
2970,WK020355  ,7
2983,WK020356  ,6.7
2987,WK020357  ,15.4
2990,WK020358  ,7.7
2994,WK020359  ,10.5
2997,WK020360  ,6.3
3000,WK020361  ,5.5
3003,WK020362  ,14.5
3006,WK020363  ,6
3009,WK020901  ,8
3035,WK020902  ,10
3045,WK020903  ,6.1
3051,WK020904  ,7.2
3057,WK021301  ,9.2
3061,WK021302  ,9.5
3063,WK021303  ,6.7
3082,WK021304  ,4.9
3086,WK021305  ,7.9
3090,WK021306  ,7.4
3103,WK021400  ,7.4
3113,WK021401  ,5.7
3117,WK021402  ,4.4
3125,WK021403  ,10.4
3132,WK021404  ,9.1
3137,WK021405  ,10.2
3145,WK021406  ,8.7
3150,WK021600  ,1.7
3160,WK022101  ,6.9
3173,WK022201  ,1.5
3180,WK022202  ,2.4
3189,WK022203  ,1.8
3193,WK022204  ,2.4
3202,WK022205  ,1.3
3207,WK022206  ,3.3
3217,WK022207  ,3.7
3231,WK022208  ,1.9
3236,WK022209  ,1
3248,WK022211  ,5.2
3256,WK022231  ,7.4
3269,WK022500  ,1.5
3276,WK022501  ,2.8
3279,WK022502  ,2.5
3283,WK022503  ,4.6
3287,WK022504  ,5.5
3292,WK022601  ,
3294,WK022602  ,4.8
3296,WK022603  ,4.6
3305,WK022604  ,5.9
3308,WK022605  ,5
3310,WK022606  ,7.8
3313,WK022801  ,3.8
3319,WK022802  ,3.1
3325,WK022803  ,3.2
3333,WK022804  ,5
3337,WK022805  ,4.1
3339,WK022810  ,1.6
3344,WK022811  ,1.7
3348,WK022812  ,1.1
3353,WK022813  ,3.8
3360,WK022820  ,6.3
3364,WK022830  ,4.1
3371,WK022840  ,5.9
3380,WK022850  ,6
3383,WK022860  ,4.1
3386,WK022870  ,11.8
3391,WK022880  ,9.7
3395,WK022890  ,12.9
3402,WK023001  ,15.3
3411,WK023002  ,11.3
3417,WK023003  ,15.6
3423,WK023200  ,1.3
3431,WK023201  ,4.7
3437,WK023202  ,8.3
3446,WK023203  ,6.5
3452,WK023300  ,6.1
3463,WK023301  ,13.1
3471,WK023600  ,11.2
3479,WK023601  ,8.6
3488,WK023602  ,6.1
3495,WK023603  ,9.2
3501,WK024100  ,8
3515,WK024101  ,11.1
3521,WK024301  ,1.2
3524,WK024302  ,
3529,WK024303  ,1.7
3532,WK024304  ,1
3535,WK024305  ,2
3540,WK024306  ,1.3
3543,WK024307  ,0.9
3546,WK024308  ,1.2
3555,WK024309  ,2
3558,WK024310  ,2.4
3565,WK024311  ,3
3570,WK024312  ,3.1
3583,WK024313  ,3
3587,WK024314  ,3.8
3591,WK024315  ,5.5
3598,WK024316  ,
3601,WK024400  ,7.1
3610,WK024401  ,6.4
3614,WK024600  ,1.8
3625,WK024601  ,6.5
3632,WK025200  ,5.6
3643,WK025201  ,9.5
3654,WK026200  ,1.4
3662,WK026201  ,3.8
3668,WK026202  ,7.2
3676,WK026203  ,4.5
3681,WK026204  ,7.3
3689,WK026205  ,10.5
3697,WK026300  ,8.8
3707,WK026301  ,9.6
3713,WK026302  ,8.6
3717,WK026303  ,12.1
3721,WK026304  ,6.6
3727,WK026500  ,17.3
3732,WK026701  ,1.4
3747,WK026702  ,5.3
3752,WK026703  ,2.8
3755,WK026704  ,5.3
3758,WK026705  ,5.3
3764,WK026801  ,3
3767,WK026802  ,2.3
3776,WK026803  ,3.5
3779,WK026804  ,2.7
3784,WK026805  ,1.5
3790,WK026806  ,2
3795,WK026807  ,3.8
3805,WK026808  ,4.9
3813,WK026809  ,2.3
3818,WK026900  ,14.5
3828,WK026901  ,9.2
3840,WK026902  ,11.4
3848,WK027300  ,9.3
3859,WK027301  ,10.6
3864,WK027400  ,6.1
3870,WK027401  ,6.2
3877,WK027402  ,9.6
3888,WK027500  ,1.3
3900,WK027501  ,5.4
3908,WK027502  ,1.3
3915,WK027700  ,3
3919,WK027900  ,9.4
3924,WK028100  ,2.2
3935,WK028101  ,2.4
3946,WK028102  ,4.2
3953,WK028200  ,8.2
3965,WK028500  ,10.3
3974,WK028501  ,8.4
3985,WK028502  ,10.9
3995,WK028503  ,9
4001,WK028900  ,1.3
4010,WK028901  ,3.1
4018,WK029300  ,5.6
4026,WK029400  ,2.1
4032,WK029401  ,5.5
4046,WK029600  ,10.7
4050,WK029601  ,9.4
4090,WK029602  ,12.3
4093,WK029603  ,10.4
4096,WK029604  ,7.3
4100,WK029605  ,9.8
4103,WK029606  ,10.9
4106,WK029607  ,13.4
4110,WK029608  ,7.4
4116,WK029700  ,1.4
4123,WK029701  ,11
4134,WK029702  ,4.9
4143,WK029703  ,10.6
4148,WK029900  ,2
4166,WK029901  ,5.3
4171,WK029902  ,8.6
4174,WK029903  ,8.2
4177,WK029904  ,5.7
4180,WK030100  ,3.9
4186,WK030101  ,2.3
4194,WK030102  ,3.6
4199,WK030103  ,2.1
4205,WK030104  ,1.8
4211,WK030105  ,3
4218,WK030200  ,13.2
4228,WK030201  ,14.8
4235,WK030301  ,1.7
4241,WK030302  ,2.7
4246,WK030303  ,3.6
4252,WK030304  ,4.9
4259,WK030305  ,7.2
4263,WK030306  ,12.7
4274,WK030307  ,7
4285,WK030400  ,11.3
4292,WK030401  ,10.1
4302,WK030402  ,9
4310,WK030701  ,2.5
4320,WK030702  ,2.8
4326,WK030703  ,2.1
4335,WK030704  ,1.9
4340,WK030705  ,5.3
4344,WK030706  ,1.6
4348,WK030707  ,2.9
4352,WK030708  ,1.9
4356,WK030709  ,2
4361,WK030710  ,3.3
4367,WK030711  ,4.2
4370,WK030712  ,6
4373,WK030713  ,4.1
4377,WK030714  ,3.3
4382,WK030715  ,3.4
4387,WK030716  ,3.9
4392,WK030717  ,4
4401,WK030718  ,4
4407,WK030719  ,2.2
4415,WK030720  ,3.5
4423,WK030721  ,4.1
4433,WK030722  ,4.2
4435,WK030723  ,1.9
4438,WK030724  ,3.9
4445,WK030725  ,5.2
4455,WK030726  ,4.9
4460,WK030727  ,2.8
4464,WK030728  ,5.8
4472,WK030729  ,5.9
4476,WK030730  ,5.8
4479,WK030731  ,5.9
4487,WK030800  ,1.8
4496,WK030801  ,1.9
4504,WK030802  ,0.9
4507,WK030803  ,4
4512,WK031000  ,3.1
4517,WK031001  ,5
4519,WK031002  ,5.9
4523,WK031003  ,6.3
4526,WK031004  ,7.1
4530,WK031005  ,3
4533,WK031006  ,6.3
4536,WK031200  ,3.2
4541,WK031201  ,6.3
4544,WK031202  ,6.5
4548,WK031300  ,8.7
4560,WK031700  ,5
4570,WK032110  ,3
4582,WK032111  ,2.6
4594,WK032112  ,2.4
4605,WK032113  ,1.9
4613,WK032120  ,3.7
4626,WK032130  ,4.7
4629,WK032131  ,4.3
4631,WK032140  ,6.2
4634,WK032141  ,6.5
4636,WK032150  ,4.1
4639,WK032151  ,4.5
4643,WK032700  ,1.2
4654,WK032701  ,1.2
4665,WK032702  ,3.2
4669,WK032703  ,6.5
4672,WK032704  ,3.9
4674,WK032705  ,1.9
4678,WK033100  ,8
4694,WK033500  ,7.8
4697,WK033501  ,4.4
4704,WK033502  ,8
4710,WK033900  ,7.3
4714,WK034000  ,7.7
4716,WK034001  ,7.1
4722,WK034002  ,7.3
4726,WK034003  ,7.1
4730,WK034004  ,5.5
4732,WK034005  ,3.5
4737,WK034006  ,4.9
4739,WK034007  ,6.3
4743,WK034008  ,7.9
4745,WK034009  ,7.8
4747,WK034010  ,6.6
4749,WK034011  ,5.2
4751,WK034012  ,6.9
4753,WK034013  ,6
4759,WK034201  ,1.8
4763,WK034202  ,1.1
4765,WK034203  ,2.7
4770,WK034204  ,1
4776,WK034205  ,1.1
4778,WK034206  ,2.1
4784,WK034207  ,2.4
4791,WK034208  ,4.2
4797,WK034401  ,3.7
4809,WK034402  ,3.1
4823,WK034403  ,1.5
4834,WK034404  ,2.1
4846,WK034405  ,1.1
4860,WK034406  ,2
4872,WK034407  ,2.8
4881,WK034408  ,3.3
4889,WK034409  ,2.3
4905,WK034410  ,1.5
4919,WK034500  ,1.6
4924,WK034501  ,2.7
4931,WK034502  ,1.4
4941,WK034503  ,0.9
4945,WK034504  ,2.2
4952,WK034505  ,2.4
4962,WK035100  ,7.1
4976,WK035200  ,8.7
4978,WK035201  ,8.6
4981,WK035202  ,5.9
4984,WK035203  ,3.9
4990,WK035300  ,4.2
5022,WK035501  ,1.6
5028,WK035502  ,2.8
5035,WK035503  ,3.8
5045,WK035504  ,2.7
5053,WK035505  ,5.4
5063,WK035601  ,1.6
5065,WK035602  ,2.6
5067,WK035603  ,1.9
5069,WK035604  ,3.2
5071,WK035605  ,0.8
5073,WK035606  ,3.1
5075,WK035607  ,4.2
5077,WK035608  ,4.3
5079,WK035610  ,2.4
5081,WK035611  ,2.4
5083,WK035612  ,3
5085,WK035613  ,3.4
5087,WK035614  ,1.4
5089,WK035615  ,1.5
5091,WK035616  ,2.8
5093,WK035618  ,4.6
5095,WK035620  ,4.9
5097,WK035621  ,3.1
5099,WK035622  ,3.4
5101,WK035623  ,2
5103,WK035624  ,0.9
5106,WK035800  ,6.4
5111,WK035801  ,7
5113,WK035802  ,6.4
5119,WK036101  ,1
5130,WK036102  ,3.1
5140,WK036103  ,1.9
5147,WK036104  ,1.9
5154,WK036105  ,3.4
5161,WK036106  ,4.5
5167,WK036107  ,6.1
5174,WK036108  ,1.3
5180,WK036200  ,2.3
5202,WK036300  ,1.6
5213,WK036301  ,5.5
5216,WK036302  ,2
5236,WK036303  ,2.3
5251,WK036304  ,1.9
5268,WK036305  ,1.7
5284,WK036306  ,3
5299,WK036307  ,3.5
5308,WK036500  ,12.7
5312,WK036501  ,11.2
5321,WK037000  ,8.7
5330,WK037001  ,2.9
5334,WK037301  ,6.2
5352,WK037302  ,11.4
5354,WK037303  ,6.9
5356,WK037304  ,9.6
5361,WK037305  ,8.1
5364,WK037306  ,7.3
5369,WK037307  ,11.9
5378,WK037500  ,1.1
5385,WK037501  ,0.8
5389,WK037502  ,1.5
5393,WK037503  ,1.7
5398,WK037504  ,1.3
5401,WK037505  ,2.2
5404,WK037506  ,2.7
5407,WK037507  ,2.5
5412,WK037508  ,4.3
5415,WK037509  ,3.2
5420,WK037600  ,4.2
5424,WK037700  ,3.8
5432,WK037701  ,4.8
5436,WK037702  ,3.6
5441,WK037703  ,4.9
5444,WK037704  ,4.5
5452,WK038100  ,3.6
5462,WK038101  ,3.5
5468,WK038102  ,2.5
5479,WK038103  ,4.7
5488,WK038300  ,5.5
5491,WK038301  ,6.5
5494,WK038302  ,6.7
5498,WK038303  ,4.6
5501,WK038304  ,6.8
5506,WK038305  ,8.5
5509,WK038306  ,8.6
5511,WK038307  ,7.5
5516,WK038400  ,4.6
5529,WK038401  ,4.7
5536,WK038402  ,5.4
5545,WK038500  ,2.9
5554,WK038501  ,4.6
5556,WK038502  ,1.5
5568,WK038800  ,0.7
5573,WK038801  ,2.1
5579,WK039201  ,2.8
5583,WK039202  ,3.3
5588,WK039203  ,2.3
5596,WK039204  ,2.1
5601,WK039205  ,3.1
5607,WK039206  ,3.1
5613,WK039207  ,1.1
5619,WK039208  ,4.2
5623,WK039209  ,1.4
5629,WK039300  ,5.4
5637,WK039401  ,3.5
5662,WK039402  ,1.7
5674,WK039403  ,7.6
5683,WK039404  ,5.9
5687,WK039405  ,4
5701,WK039406  ,8.4
5707,WK039407  ,8
5712,WK039408  ,7
5716,WK039409  ,6.1
5721,WK039410  ,5.1
5724,WK039411  ,2.1
5727,WK039412  ,4
5730,WK039413  ,1.9
5734,WK039415  ,3.8
5740,WK039601  ,1.2
5743,WK039602  ,1.8
5747,WK039603  ,3.1
5752,WK039604  ,2.7
5760,WK039605  ,0.7
5765,WK039606  ,1.1
5773,WK039607  ,1.5
5777,WK039608  ,1.9
5781,WK039609  ,2.5
5784,WK039610  ,3.6
5787,WK039611  ,3.4
5790,WK039700  ,1.7
5801,WK039701  ,3.7
5805,WK039702  ,2.5
5808,WK039801  ,1.1
5810,WK039802  ,2.7
5813,WK039804  ,1.7
5815,WK039806  ,1.5
5819,WK039807  ,2.1
5822,WK039808  ,1.2
5824,WK039809  ,0.9
5827,WK039810  ,0.9
5829,WK039811  ,1.2
5831,WK039812  ,3.2
5839,WK039813  ,2.2
5842,WK039814  ,2
5844,WK039815  ,2.4
5847,WK039816  ,2.9
5851,WK039817  ,3.4
5854,WK039818  ,3.4
5858,WK039819  ,2.3
5860,WK039820  ,5.9
5862,WK039830  ,6.6
5864,WK039840  ,2.2
5866,WK039850  ,3.8
5869,WK039901  ,2.1
5871,WK039902  ,4
5874,WK039903  ,3.5
5879,WK039904  ,5.2
5882,WK039905  ,4.6
5887,WK039906  ,5.1
5892,WK039907  ,5.5
5894,WK039908  ,6
5898,WK040001  ,1.9
5909,WK040002  ,1
5919,WK040003  ,2.3
5925,WK040004  ,2.9
5936,WK040005  ,4.1
5947,WK040006  ,7.6
5956,WK040007  ,7.8
5960,WK040008  ,9.2
5972,WK040201  ,2.2
5977,WK040202  ,3.6
5984,WK040203  ,4.7
5989,WK040204  ,3
5995,WK040205  ,1.4
6002,WK040206  ,1.9
6008,WK040207  ,3.2
6013,WK040208  ,6
6015,WK040209  ,4.5
6024,WK040510  ,1.2
6029,WK040511  ,1.5
6034,WK040512  ,0.9
6040,WK040513  ,2.2
6050,WK040520  ,2
6060,WK040521  ,3
6067,WK040522  ,2.5
6070,WK040530  ,3.7
6077,WK040531  ,3.6
6083,WK040532  ,3
6088,WK040533  ,4
6099,WK040534  ,4.1
6103,WK040535  ,5.2
6110,WK040536  ,
6113,WK040600  ,4.2
6116,WK040601  ,3.7
6118,WK040602  ,2.5
6122,WK040603  ,3.2
6129,WK040604  ,3.4
6132,WK040605  ,5.5
6136,WK040606  ,4.5
6139,WK040607  ,5.1
6141,WK040608  ,5.7
6144,WK040609  ,6.3
6146,WK040610  ,5.8
6149,WK040611  ,6.7
6153,WK040612  ,7.3
6157,WK041500  ,4.2
6163,WK041501  ,5.5
6167,WK041600  ,5.2
6176,WK041700  ,2.9
6186,WK042000  ,18.3
6193,WK042001  ,6.1
6198,WK042002  ,7.6
6200,WK042003  ,5.2
6202,WK042004  ,11.5
6205,WK042005  ,9.1
6209,WK042006  ,10.6
6211,WK042007  ,13.4
6213,WK042008  ,16.1
6215,WK042009  ,11.6
6218,WK042010  ,9
6223,WK042011  ,13
6228,WK042012  ,10.3
6231,WK042400  ,6.3
6240,WK042500  ,5.1
6257,WK043100  ,5.3
6263,WK043200  ,10.5
6270,WK043201  ,11.9
6275,WK043202  ,13.7
6278,WK043700  ,4.1
