ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
159,WK005901  ,14.9
166,WK005902  ,12.4
612,WK006000  ,46.5
6644,WK007200  ,1.8
6653,WK007201  ,3.9
6656,WK007202  ,7.4
6759,WK007401  ,1.8
6771,WK007402  ,6.3
6777,WK007403  ,4.7
6780,WK007404  ,10.7
6788,WK007406  ,2.1
6790,WK007407  ,4.7
6793,WK007409  ,12.3
8299,WK007900  ,24.9
8302,WK007901  ,27.4
8312,WK007902  ,24.3
8318,WK007903  ,21.3
8656,WK008010  ,2.5
8665,WK008011  ,1.6
8675,WK008020  ,3
8685,WK008030  ,3.7
8693,WK008031  ,4.9
8696,WK008032  ,3.2
8700,WK008040  ,1.6
8705,WK008041  ,1.7
8716,WK008050  ,3.1
8720,WK008051  ,4.6
8726,WK008060  ,4.5
8730,WK008061  ,4.2
8733,WK008062  ,7
8744,WK008063  ,10.5
8752,WK008070  ,1.3
8757,WK008071  ,2.4
8759,WK008072  ,3.6
8763,WK008073  ,3.4
8769,WK008074  ,3.3
8771,WK008080  ,7.1
8780,WK008081  ,11
8798,WK008082  ,12.8
11186,WK008500  ,21.2
11190,WK008501  ,17.1
11195,WK008502  ,21.3
11201,WK008503  ,17.4
11206,WK008504  ,19.3
11211,WK008505  ,19.3
11241,WK008600  ,12.1
11244,WK008601  ,8.8
11251,WK008602  ,11.3
11256,WK008603  ,9.3
11264,WK008604  ,7.2
11270,WK008605  ,12.9
12464,WK008800  ,57.3
12747,WK009000  ,2.9
12766,WK009001  ,7.6
13465,WK009300  ,35.6
13468,WK009301  ,40.7
13472,WK009302  ,42.4
13476,WK009303  ,43.7
13479,WK009304  ,44.9
13483,WK009305  ,47.6
14844,WK009600  ,36.6
15621,WK009800  ,12.1
15624,WK009801  ,10.8
15635,WK009802  ,14.7
15640,WK009803  ,15.6
15647,WK009804  ,14.4
15653,WK009805  ,13.7
15658,WK009806  ,8.7
15665,WK009807  ,11.9
15672,WK009808  ,14.1
1668,WK010600  ,1.9
1682,WK010601  ,3
1689,WK010602  ,1.9
1696,WK010603  ,2.4
1708,WK010604  ,3.1
1713,WK010605  ,2.8
1724,WK010606  ,2
1730,WK010607  ,2.2
1749,WK010608  ,5.7
1768,WK010699  ,4.3
3300,WK010910  ,1.4
3316,WK010911  ,4.4
3319,WK010912  ,6.8
3322,WK010913  ,4.8
3324,WK010914  ,7.6
3326,WK010920  ,5.7
3337,WK010930  ,12.3
3347,WK010940  ,11.3
3366,WK010950  ,14.7
4786,WK011401  ,10.4
4794,WK011402  ,12.5
4799,WK011403  ,9.9
4806,WK011404  ,12
4812,WK011405  ,6.8
4818,WK011406  ,10.9
4823,WK011407  ,10
4830,WK011408  ,9.8
4839,WK011409  ,13.4
4843,WK011410  ,10.6
4850,WK011413  ,11.1
4854,WK011421  ,18
4859,WK011432  ,16.1
4863,WK011440  ,1.6
4865,WK011441  ,1.2
4868,WK011442  ,2.3
4870,WK011443  ,2.4
4872,WK011444  ,3
4874,WK011445  ,2.9
4876,WK011446  ,4.2
4878,WK011447  ,6.1
4880,WK011448  ,10
4882,WK011449  ,6.3
4884,WK011450  ,4.9
4886,WK011451  ,4.3
4890,WK011452  ,3.3
4893,WK011453  ,3.2
7694,WK011850  ,3.1
7704,WK011851  ,1.8
7715,WK011852  ,3.3
7718,WK011853  ,8.1
7722,WK011854  ,7.9
7726,WK011855  ,6.5
7729,WK011856  ,10.6
7732,WK011857  ,8.6
7735,WK011858  ,7.9
7738,WK011859  ,5.4
7741,WK011860  ,7.2
7746,WK011861  ,6.9
7748,WK011862  ,4.9
9781,WK011900  ,2.6
9785,WK011901  ,3.4
9788,WK011902  ,3.2
9792,WK011903  ,3.8
9797,WK011904  ,4.8
9800,WK011905  ,2.5
9803,WK011906  ,1.6
9808,WK011907  ,4.2
9811,WK011908  ,2.3
9813,WK011909  ,4.8
9816,WK011910  ,4.1
9822,WK011911  ,4.2
9826,WK011912  ,7.3
9837,WK011913  ,4.1
324,WK014110  ,3.5
329,WK014111  ,2.9
338,WK014112  ,4.9
343,WK014113  ,5.9
349,WK014114  ,3.3
358,WK014115  ,2.2
363,WK014116  ,1.7
370,WK014117  ,3.9
376,WK014118  ,6.7
384,WK014119  ,1.4
396,WK014120  ,6.2
401,WK014121  ,4.5
2748,WK014700  ,5.9
2759,WK014701  ,7.1
3455,WK014801  ,11.2
3475,WK014802  ,14.1
3487,WK014803  ,9.1
3674,WK015001  ,3.6
3682,WK015002  ,4.9
3684,WK015003  ,4.2
3691,WK015004  ,2.6
3699,WK015005  ,4.3
3702,WK015006  ,2.7
3708,WK015007  ,2.8
3715,WK015008  ,3.3
3719,WK015009  ,3.2
3727,WK015010  ,4.5
3739,WK015011  ,5.6
3743,WK015012  ,2.2
3746,WK015013  ,11
3748,WK015014  ,7.3
3752,WK015015  ,9.1
4908,WK015300  ,1.1
4918,WK015301  ,2.3
4926,WK015302  ,2
4936,WK015303  ,2.6
4939,WK015304  ,2.6
4947,WK015305  ,2.8
4952,WK015306  ,3.7
4963,WK015307  ,3.6
4968,WK015308  ,5.7
4978,WK015309  ,5.3
6112,WK015800  ,1.6
6130,WK015801  ,2.5
6135,WK015802  ,5
6138,WK015803  ,6.6
6141,WK015804  ,6
6143,WK015805  ,7.6
6145,WK015806  ,5
6147,WK015809  ,1.3
6441,WK016001  ,6.8
6444,WK016002  ,7.4
6446,WK016003  ,5.4
6448,WK016004  ,9.9
6456,WK016005  ,7
6460,WK016006  ,4.3
6462,WK016007  ,4.6
6464,WK016008  ,6
6470,WK016009  ,8.7
6480,WK016010  ,7.5
6482,WK016011  ,9.1
6484,WK016012  ,6.8
6487,WK016013  ,5.1
6489,WK016014  ,7.9
6491,WK016015  ,5.5
6493,WK016016  ,3.2
6495,WK016017  ,6.6
6498,WK016018  ,5.2
6500,WK016019  ,3.6
6505,WK016020  ,8.6
6508,WK016021  ,7.4
6510,WK016022  ,6.2
6512,WK016023  ,7.7
6514,WK016024  ,2.8
6517,WK016025  ,4
6520,WK016026  ,0.9
6525,WK016027  ,4.6
6527,WK016028  ,2.9
6537,WK016029  ,6.7
7060,WK016301  ,3.9
7067,WK016302  ,1.7
7071,WK016303  ,0.9
7076,WK016304  ,1.3
7085,WK016305  ,6.2
7095,WK016306  ,3.1
7102,WK016307  ,6.8
7104,WK016308  ,6.8
7106,WK016309  ,3.6
7235,WK016400  ,2.2
7239,WK016401  ,2.7
7244,WK016402  ,3.5
7250,WK016403  ,6
7261,WK016404  ,4.4
7266,WK016405  ,3
7274,WK016406  ,1.7
7282,WK016407  ,1.4
7290,WK016408  ,5.9
7297,WK016409  ,5.8
8146,WK016600  ,2
8166,WK016603  ,3.3
8175,WK016604  ,9.4
8178,WK016605  ,7
8181,WK016606  ,4.6
8183,WK016607  ,7.7
8185,WK016608  ,8.8
8187,WK016609  ,8.5
9414,WK016800  ,8.3
9419,WK016801  ,8.6
9423,WK016802  ,12
9426,WK016803  ,5.7
9429,WK016804  ,8.3
10649,WK017101  ,1.8
10668,WK017102  ,8.3
10672,WK017103  ,10.5
10675,WK017104  ,9.4
10679,WK017105  ,15
10684,WK017106  ,12
10688,WK017107  ,8.9
10692,WK017108  ,4.9
10696,WK017109  ,7.8
10700,WK017110  ,11.7
10704,WK017111  ,6.5
10708,WK017112  ,
10948,WK017301  ,0.7
10950,WK017302  ,0.6
10952,WK017303  ,1.3
10954,WK017304  ,1.4
10956,WK017305  ,1.1
10958,WK017306  ,1.4
10960,WK017307  ,3.7
10962,WK017308  ,2.2
10964,WK017309  ,2.7
10966,WK017310  ,3.8
10968,WK017311  ,2.7
10970,WK017312  ,2.9
10972,WK017313  ,2.8
10974,WK017314  ,2.3
11013,WK017501  ,1.6
11040,WK017502  ,3.6
11043,WK017503  ,9.1
11045,WK017504  ,7
11049,WK017505  ,9.4
11051,WK017506  ,6.4
11053,WK017507  ,9.5
11057,WK017508  ,7
11060,WK017509  ,6.7
11063,WK017510  ,8.9
11066,WK017511  ,5.7
11670,WK017700  ,2.6
11680,WK017701  ,2.5
11690,WK017702  ,8.8
11693,WK017703  ,8.1
11697,WK017704  ,7.6
11702,WK017705  ,5.2
11707,WK017706  ,11.4
11710,WK017708  ,5.9
11719,WK017709  ,7.9
11722,WK017710  ,8
12881,WK018000  ,7.1
12890,WK018001  ,10.6
12894,WK018002  ,11.8
12899,WK018003  ,6.2
12905,WK018004  ,8.2
12908,WK018005  ,12.6
12910,WK018006  ,4.1
12912,WK018007  ,14.2
13890,WK018300  ,5
13894,WK018301  ,7.4
13897,WK018302  ,4.8
13901,WK018303  ,1.4
13904,WK018304  ,5.3
13907,WK018305  ,6
13912,WK018306  ,5.4
13916,WK018307  ,7.7
14123,WK018400  ,1.5
15698,WK018900  ,6
15708,WK018901  ,6.8
15714,WK018902  ,8.8
15717,WK018903  ,5.1
15722,WK018904  ,5.5
15728,WK018905  ,4.4
16678,WK019310  ,3.1
16682,WK019311  ,2.3
16692,WK019312  ,1.4
16695,WK019313  ,2.5
16703,WK019314  ,4.3
16706,WK019320  ,5.9
16710,WK019321  ,7.4
16716,WK019322  ,6.7
16726,WK019330  ,4.1
16731,WK019331  ,3.8
16736,WK019332  ,4.5
16740,WK019340  ,2.8
16747,WK019341  ,4.8
16751,WK019350  ,5.1
16761,WK019351  ,5
16769,WK019352  ,8.3
114,WK019701  ,7.2
127,WK019702  ,6.8
132,WK019703  ,8
140,WK019704  ,9.7
1440,WK020001  ,4.7
1443,WK020002  ,4.3
1451,WK020003  ,2
1463,WK020004  ,3.2
1473,WK020005  ,5.5
1482,WK020006  ,7.2
1491,WK020007  ,7.5
1501,WK020008  ,6.4
1511,WK020010  ,13.6
1516,WK020011  ,9.2
1521,WK020012  ,9.7
1526,WK020013  ,9.7
1530,WK020014  ,4.1
1535,WK020015  ,5.2
1539,WK020016  ,8.6
1544,WK020017  ,10
1560,WK020201  ,2.7
1567,WK020202  ,2.7
1571,WK020203  ,3.6
1578,WK020204  ,3.2
1582,WK020205  ,2.3
1587,WK020206  ,1.6
1591,WK020207  ,2.1
1596,WK020208  ,2.9
1603,WK020209  ,1
1606,WK020210  ,2.7
1608,WK020211  ,2.4
1612,WK020212  ,2.4
1619,WK020213  ,5.3
1624,WK020214  ,3.1
1628,WK020215  ,4.1
1631,WK020216  ,3.2
1634,WK020217  ,3.5
1638,WK020218  ,3.3
1645,WK020219  ,1.8
1649,WK020220  ,1.9
1651,WK020221  ,2.8
1655,WK020222  ,2.2
1658,WK020223  ,1.4
1663,WK020224  ,4.2
1929,WK020354  ,1.8
1948,WK020355  ,6.9
1961,WK020356  ,6.7
1965,WK020357  ,8.3
1968,WK020358  ,7.7
1972,WK020359  ,10.3
1975,WK020360  ,6.3
1978,WK020361  ,5.5
1981,WK020362  ,14.6
1984,WK020363  ,6
2388,WK020901  ,7.8
2415,WK020902  ,9.8
2425,WK020903  ,5.8
2431,WK020904  ,7
3015,WK021301  ,9.2
3019,WK021302  ,9.5
3021,WK021303  ,6.7
3040,WK021304  ,4.9
3044,WK021305  ,7.9
3048,WK021306  ,7.4
3136,WK021400  ,7.5
3146,WK021401  ,5.7
3150,WK021402  ,4.4
3158,WK021403  ,10.4
3165,WK021404  ,9.1
3170,WK021405  ,10.2
3178,WK021406  ,8.8
3445,WK021600  ,1.7
3845,WK022101  ,6.9
3858,WK022201  ,1.4
3865,WK022202  ,2.3
3874,WK022203  ,1.7
3878,WK022204  ,2.1
3887,WK022205  ,1.3
3892,WK022206  ,3.7
3902,WK022207  ,3.8
3916,WK022208  ,1.9
3921,WK022209  ,1.1
3933,WK022211  ,5.2
3941,WK022231  ,7.8
4284,WK022500  ,1.5
4291,WK022501  ,2.8
4294,WK022502  ,2.4
4298,WK022503  ,4.5
4302,WK022504  ,5.5
4307,WK022601  ,
4309,WK022602  ,4.8
4311,WK022603  ,4.7
4320,WK022604  ,5.9
4323,WK022605  ,5
4325,WK022606  ,7.8
4435,WK022801  ,4.1
4441,WK022802  ,3.2
4448,WK022803  ,3.3
4455,WK022804  ,5.1
4459,WK022805  ,4.5
4461,WK022810  ,1.8
4466,WK022811  ,1.7
4470,WK022812  ,1.1
4475,WK022813  ,4
4482,WK022820  ,6.4
4486,WK022830  ,4.1
4493,WK022840  ,5.9
4502,WK022850  ,6
4505,WK022860  ,4.2
4508,WK022870  ,11.8
4513,WK022880  ,9.7
4517,WK022890  ,13.2
4765,WK023001  ,15.3
4774,WK023002  ,11.4
4780,WK023003  ,15.6
4989,WK023200  ,1.4
4997,WK023201  ,4.8
5003,WK023202  ,8.4
5012,WK023203  ,6.5
5018,WK023300  ,5.1
5029,WK023301  ,9.1
5253,WK023600  ,10.9
5264,WK023601  ,8.6
5273,WK023602  ,6.1
5281,WK023603  ,9.2
5286,WK023604  ,12
6541,WK024301  ,1.2
6544,WK024302  ,2.1
6549,WK024303  ,1.7
6552,WK024304  ,1.2
6555,WK024305  ,2.3
6560,WK024306  ,1.3
6563,WK024307  ,1.1
6566,WK024308  ,1.2
6575,WK024309  ,1.8
6578,WK024310  ,2.3
6585,WK024311  ,3.2
6590,WK024312  ,3.2
6603,WK024313  ,3.1
6607,WK024314  ,3.7
6611,WK024315  ,5.7
6618,WK024316  ,
6660,WK024400  ,9.5
6669,WK024401  ,9
6741,WK024600  ,1.8
6752,WK024601  ,6.6
7430,WK025200  ,5.7
7441,WK025201  ,9.5
9290,WK026200  ,1.4
9298,WK026201  ,3.8
9304,WK026202  ,7.2
9312,WK026203  ,4.5
9317,WK026204  ,7.3
9325,WK026205  ,10.6
9433,WK026300  ,8.8
9443,WK026301  ,9.4
9449,WK026302  ,6.6
9453,WK026303  ,12.1
9457,WK026304  ,6.6
10381,WK026701  ,1.4
10400,WK026702  ,5
10405,WK026703  ,2.7
10409,WK026704  ,4.8
10412,WK026705  ,5.4
10420,WK026801  ,3
10423,WK026802  ,2.5
10432,WK026803  ,3.4
10435,WK026804  ,2.4
10440,WK026805  ,1.4
10446,WK026806  ,1.8
10451,WK026807  ,3.6
10461,WK026808  ,4.6
10469,WK026809  ,2.4
10918,WK026900  ,14.5
10928,WK026901  ,10.4
10940,WK026902  ,11.4
11654,WK027300  ,1.8
11665,WK027301  ,3.8
11763,WK027401  ,5.4
11770,WK027402  ,6.4
11778,WK027403  ,7
11785,WK027404  ,8.3
11789,WK027405  ,10.2
11794,WK027406  ,9.7
11799,WK027407  ,9.2
11803,WK027408  ,9.9
11807,WK027409  ,9.1
11810,WK027410  ,7.8
11816,WK027411  ,6.2
11822,WK027412  ,6.3
11850,WK027500  ,1.3
11862,WK027501  ,5.5
11870,WK027502  ,1.4
12332,WK027700  ,3
12396,WK027900  ,9.5
13545,WK028100  ,2.3
13557,WK028101  ,1.4
13566,WK028102  ,4.2
13571,WK028103  ,3.8
14936,WK028500  ,10.3
14945,WK028501  ,8.5
14956,WK028502  ,11.1
14966,WK028503  ,9.1
15155,WK028901  ,2.4
15160,WK028902  ,2
15163,WK028903  ,1.5
15166,WK028904  ,1.6
15169,WK028905  ,1.5
15174,WK028906  ,0.8
15179,WK028907  ,1.4
15182,WK028908  ,1
15185,WK028909  ,0.5
15188,WK028910  ,1.2
15192,WK028911  ,3.7
15194,WK028912  ,3.1
15459,WK029300  ,5.7
15876,WK029400  ,2.1
15882,WK029401  ,5.6
15733,WK029600  ,10.4
15737,WK029601  ,9.1
15777,WK029602  ,12
15780,WK029603  ,10.3
15783,WK029604  ,7.1
15787,WK029605  ,9.7
15790,WK029606  ,10.6
15793,WK029607  ,13.1
15797,WK029608  ,7.2
16138,WK029700  ,1.5
16145,WK029701  ,11
16156,WK029702  ,5
16165,WK029703  ,10.7
16280,WK029900  ,2.1
16300,WK029901  ,5.9
16304,WK029902  ,8.6
16307,WK029903  ,8.3
16311,WK029904  ,5.7
16313,WK029905  ,7.2
16315,WK029906  ,8
16318,WK029907  ,9.2
16321,WK029908  ,8.7
16324,WK029909  ,11.3
16326,WK029910  ,12.2
16329,WK029911  ,14.2
16497,WK030100  ,3.8
16503,WK030101  ,2.3
16511,WK030102  ,3.6
16516,WK030103  ,2.1
16522,WK030104  ,1.9
16528,WK030105  ,3.1
10746,WK030200  ,13.4
10756,WK030201  ,13.4
4234,WK030301  ,1.8
4240,WK030302  ,2.7
4245,WK030303  ,3.7
4251,WK030304  ,4.9
4258,WK030305  ,7.2
4262,WK030306  ,12.7
4273,WK030307  ,7
10279,WK030400  ,11.4
10286,WK030401  ,10.5
10296,WK030402  ,9.1
621,WK030701  ,2.5
631,WK030702  ,2.8
637,WK030703  ,2.1
646,WK030704  ,1.9
651,WK030705  ,5.3
656,WK030706  ,1.6
660,WK030707  ,2.9
664,WK030708  ,1.9
668,WK030709  ,2
673,WK030710  ,3.3
679,WK030711  ,4.2
682,WK030712  ,6
685,WK030713  ,4.1
689,WK030714  ,3.3
694,WK030715  ,3.4
699,WK030716  ,3.9
704,WK030717  ,4
713,WK030718  ,4
719,WK030719  ,2.2
727,WK030720  ,3.5
735,WK030721  ,4.1
745,WK030722  ,4.1
747,WK030723  ,1.9
750,WK030724  ,4
757,WK030725  ,4.7
767,WK030726  ,4.9
772,WK030727  ,2.8
776,WK030728  ,5.9
784,WK030729  ,6.1
788,WK030730  ,5.8
791,WK030731  ,6.2
1816,WK030800  ,1.8
1825,WK030801  ,1.9
1833,WK030802  ,0.9
1836,WK030804  ,3.8
1839,WK030805  ,5.9
2485,WK031001  ,6.3
2487,WK031002  ,6.4
2489,WK031003  ,7.3
2491,WK031004  ,3.2
2493,WK031005  ,5.4
2495,WK031006  ,6.5
2497,WK031007  ,5.4
2499,WK031008  ,4.1
2501,WK031009  ,2.9
2503,WK031010  ,2.4
3112,WK031200  ,3.2
3117,WK031201  ,6.2
3120,WK031202  ,6.1
3124,WK031300  ,1.3
4524,WK031702  ,5
7911,WK032110  ,2.2
7923,WK032111  ,2
7935,WK032112  ,2
7946,WK032113  ,2
7954,WK032120  ,3.3
7967,WK032130  ,5
7970,WK032131  ,4.6
7972,WK032140  ,6.4
7975,WK032141  ,7.2
7977,WK032150  ,4.9
7980,WK032151  ,4.8
9165,WK032700  ,1.2
9176,WK032701  ,1.2
9187,WK032702  ,3.2
9191,WK032703  ,6.5
9194,WK032704  ,3.9
9196,WK032705  ,1.9
9370,WK033100  ,8
10212,WK033500  ,7.8
10215,WK033501  ,4.5
10222,WK033502  ,8.1
11830,WK033900  ,7.3
11877,WK034000  ,7.6
11879,WK034001  ,7
11885,WK034002  ,7.3
11889,WK034003  ,7.1
11893,WK034004  ,6
11895,WK034005  ,3.5
11900,WK034006  ,4.9
11902,WK034007  ,6.3
11906,WK034008  ,7.8
11908,WK034009  ,7.8
11910,WK034010  ,6.8
11912,WK034011  ,5.2
11914,WK034012  ,6.9
11916,WK034013  ,6
12781,WK034201  ,4.3
12785,WK034202  ,5.5
12787,WK034203  ,6
12792,WK034204  ,5.3
12798,WK034205  ,6.3
12800,WK034206  ,6.8
12806,WK034207  ,5.8
12813,WK034208  ,4.2
14136,WK034401  ,3.7
14148,WK034402  ,3.1
14162,WK034403  ,1.5
14173,WK034404  ,2.1
14185,WK034405  ,1.1
14199,WK034406  ,2
14211,WK034407  ,2.8
14220,WK034408  ,3.3
14228,WK034409  ,2.2
14244,WK034410  ,2.2
14392,WK034500  ,1.6
14397,WK034501  ,2.8
14404,WK034502  ,1.4
14414,WK034503  ,0.9
14418,WK034504  ,2.2
14425,WK034505  ,2.4
16030,WK035100  ,7.1
15828,WK035200  ,8.6
15841,WK035201  ,8.4
15844,WK035202  ,5.9
15847,WK035203  ,3.8
8081,WK035300  ,4.2
16239,WK035501  ,1.6
16245,WK035502  ,2.8
16252,WK035503  ,3.8
16262,WK035504  ,2.7
16270,WK035505  ,5.4
10304,WK035601  ,1.8
10306,WK035602  ,2.7
10308,WK035603  ,2
10310,WK035604  ,3.2
10312,WK035605  ,0.8
10314,WK035606  ,3.8
10316,WK035607  ,4.2
10318,WK035608  ,4.3
10320,WK035610  ,2.4
10322,WK035611  ,2.4
10324,WK035612  ,3
10326,WK035613  ,3.4
10328,WK035614  ,1.6
10330,WK035615  ,1.6
10332,WK035616  ,2.8
10334,WK035618  ,5
10336,WK035620  ,5.2
10338,WK035621  ,3.4
10340,WK035622  ,3.5
10342,WK035623  ,1.9
10344,WK035624  ,1.1
10346,WK035625  ,3.2
101,WK035800  ,4.5
106,WK035801  ,5.2
108,WK035802  ,5.9
246,WK036101  ,1
257,WK036102  ,3.1
267,WK036103  ,1.9
274,WK036104  ,2.1
281,WK036105  ,3
286,WK036106  ,4.6
292,WK036107  ,5.8
299,WK036108  ,1.3
304,WK036109  ,8.6
312,WK036110  ,12.1
320,WK036111  ,4.5
799,WK036201  ,2.4
802,WK036202  ,3.3
805,WK036203  ,2.7
810,WK036204  ,2
812,WK036205  ,2.7
815,WK036206  ,2.5
820,WK036207  ,3.2
823,WK036208  ,2
830,WK036209  ,0.9
836,WK036210  ,2.6
842,WK036211  ,4.1
849,WK036212  ,5.1
854,WK036213  ,4.4
857,WK036214  ,2.7
861,WK036300  ,0.9
867,WK036301  ,0.6
876,WK036302  ,0.7
881,WK036303  ,1.3
889,WK036304  ,1.5
899,WK036305  ,1.9
906,WK036306  ,1.2
918,WK036307  ,1.6
927,WK036308  ,1.2
932,WK036309  ,2
941,WK036310  ,6.3
950,WK036311  ,3.9
958,WK036312  ,3
961,WK036313  ,2.8
970,WK036314  ,2.3
977,WK036315  ,2.5
982,WK036316  ,1.8
986,WK036317  ,1.5
988,WK036318  ,1.9
991,WK036319  ,1.8
995,WK036320  ,1.9
999,WK036321  ,2.7
1002,WK036322  ,2
1005,WK036323  ,1.3
1011,WK036324  ,1.8
1017,WK036325  ,1.9
1022,WK036326  ,1.9
1026,WK036327  ,0.9
1030,WK036328  ,0.4
1035,WK036329  ,1.1
1039,WK036330  ,0.8
1042,WK036331  ,1.6
1046,WK036332  ,2.1
1051,WK036333  ,3.1
1063,WK036334  ,3.6
1070,WK036335  ,1
1076,WK036336  ,2.8
1079,WK036337  ,2.4
1086,WK036338  ,1.9
1089,WK036339  ,1.6
1094,WK036340  ,2.1
1098,WK036341  ,1.3
1103,WK036342  ,1.6
1108,WK036343  ,2.2
1111,WK036344  ,2.3
1118,WK036345  ,2.3
1121,WK036346  ,2.4
1126,WK036347  ,2.6
1137,WK036348  ,1.7
1144,WK036349  ,2.4
1151,WK036350  ,
1157,WK036351  ,1.6
1161,WK036352  ,2.9
1168,WK036353  ,2.2
1171,WK036354  ,2.6
1177,WK036355  ,1.7
1186,WK036356  ,2.3
1196,WK036357  ,3.3
1200,WK036358  ,2.9
1208,WK036359  ,1.8
1211,WK036360  ,2.2
1215,WK036361  ,3.3
1220,WK036362  ,3.7
1223,WK036363  ,3
1225,WK036364  ,3.3
1231,WK036365  ,3.5
1236,WK036366  ,3.9
1243,WK036367  ,2.9
1246,WK036368  ,3.8
1253,WK036369  ,2.6
1260,WK036370  ,1.2
1267,WK036371  ,2.8
1273,WK036372  ,3.6
1277,WK036373  ,6.2
1288,WK036374  ,2.2
1292,WK036375  ,2
1297,WK036376  ,2.3
1300,WK036377  ,2.1
1307,WK036378  ,3.4
1313,WK036379  ,4.2
1316,WK036380  ,5.2
1320,WK036381  ,2.6
1326,WK036382  ,3.1
1331,WK036383  ,4
1334,WK036384  ,3.8
1338,WK036385  ,1.5
1342,WK036386  ,1
1349,WK036387  ,1.8
1356,WK036388  ,1.4
1367,WK036389  ,1.1
1372,WK036390  ,1.5
1379,WK036391  ,2.3
1384,WK036392  ,1.3
1392,WK036393  ,3.7
1404,WK036394  ,4.9
1419,WK036395  ,3.6
1423,WK036396  ,2
1431,WK036397  ,3.4
1436,WK036398  ,2.6
2008,WK037000  ,8.7
2017,WK037001  ,2.9
2178,WK037301  ,6.2
2196,WK037302  ,11.5
2198,WK037303  ,6.9
2200,WK037304  ,9.3
2205,WK037305  ,5.1
2208,WK037306  ,7.7
2213,WK037307  ,11.7
2437,WK037500  ,1.1
2444,WK037501  ,0.8
2448,WK037502  ,1.5
2452,WK037503  ,1.8
2457,WK037504  ,1.4
2460,WK037505  ,2.2
2464,WK037506  ,2.7
2467,WK037507  ,2.6
2472,WK037508  ,4.3
2475,WK037509  ,2.8
2479,WK037510  ,3.2
2575,WK037601  ,4.6
2586,WK037700  ,3.8
2594,WK037701  ,4.8
2598,WK037702  ,3.6
2603,WK037703  ,5.3
2606,WK037704  ,4.9
3272,WK038300  ,4.8
3275,WK038301  ,4
3278,WK038302  ,4.3
3282,WK038303  ,4.6
3285,WK038304  ,4.9
3290,WK038305  ,5.7
3293,WK038306  ,8.9
3295,WK038307  ,0.9
3758,WK038400  ,4.7
3771,WK038401  ,4.7
3778,WK038402  ,6
4397,WK038500  ,2.9
4404,WK038501  ,4.6
4406,WK038502  ,1.6
4419,WK038503  ,10.4
4421,WK038504  ,10.2
4424,WK038505  ,9.8
4426,WK038506  ,6.4
4428,WK038507  ,4.8
4430,WK038508  ,8.3
4432,WK038509  ,7
4897,WK038800  ,0.8
4902,WK038801  ,2.4
6170,WK039201  ,2.8
6177,WK039202  ,2.1
6186,WK039203  ,3.3
6191,WK039204  ,3.2
6197,WK039205  ,4.2
6204,WK039206  ,3.4
6208,WK039207  ,2.3
6213,WK039208  ,1.7
6218,WK039209  ,2.6
6225,WK039210  ,3.7
6231,WK039211  ,2.6
6237,WK039212  ,3.6
6245,WK039213  ,2.5
6253,WK039214  ,1.5
6258,WK039215  ,1
6262,WK039216  ,0.7
6268,WK039217  ,3
6271,WK039218  ,0.9
6279,WK039219  ,1.1
6286,WK039220  ,1.8
6294,WK039221  ,1.9
6303,WK039300  ,5.4
6311,WK039401  ,3.5
