ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
10910,WK009806,9.7
10959,WK009807,12.5
11008,WK009808,13.6
11057,WK010400,21.4
11113,WK010401,22.2
11155,WK010402,24
11218,WK010600,1.4
11449,WK010601,2.7
11596,WK010602,1.8
11750,WK010603,1.5
11953,WK010604,3
12065,WK010605,3.2
12191,WK010606,1.8
12317,WK010607,2
12569,WK010608,5.5
12716,WK010699,4
12877,WK010910,1.3
12989,WK010911,4.4
13010,WK010912,6.9
13031,WK010913,4.7
13045,WK010914,7.3
13059,WK010920,5.6
13136,WK010930,12.2
13206,WK010940,11.3
13339,WK010950,14.7
13444,WK011400,4.3
13507,WK011401,10.4
13563,WK011402,12.5
13598,WK011403,9.9
13647,WK011404,12
13689,WK011405,6.8
13731,WK011406,10.9
13766,WK011407,10
13815,WK011408,9.8
13878,WK011409,13.4
13906,WK011410,10.5
13962,WK011411,3.5
14046,WK011412,9.9
14060,WK011413,11
14088,WK011421,17.9
14123,WK011432,16.1
14158,WK011805,3.9
14438,WK011806,6.5
14529,WK011900,3.4
14676,WK011901,7.9
14767,WK011902,4.2
14816,WK014000,11.1
14893,WK014001,15
14963,WK014002,12.2
14984,WK014003,13.4
15061,WK014004,9.9
15145,WK014110,3.5
15180,WK014111,2.9
15243,WK014112,4.9
15278,WK014113,6
15320,WK014114,3.3
15383,WK014115,2.2
15418,WK014116,1.7
15467,WK014117,3.8
15509,WK014118,6.8
15565,WK014119,1.4
15649,WK014120,6.2
15684,WK014121,4.5
15712,WK014700,5.6
15796,WK014701,7.2
15845,WK014800,11.8
15915,WK014801,10.8
15971,WK014802,8.3
15992,WK014803,9.6
16013,WK014804,7.4
16027,WK014805,
16041,WK014806,10.3
16097,WK014807,14.1
16160,WK015000,3.3
16216,WK015001,4
16265,WK015002,2.3
16321,WK015003,4.2
16342,WK015004,2.6
16384,WK015005,1.6
16405,WK015006,2.7
16454,WK015007,2.7
16531,WK015008,3.9
16608,WK015009,4.2
16685,WK015010,8.5
16741,WK015300,1
16881,WK015301,2.2
16993,WK015302,2
17133,WK015303,2.6
17175,WK015304,2.7
17287,WK015305,2.8
17357,WK015306,3.6
17504,WK015307,3.5
17574,WK015308,5.7
17707,WK015309,5.3
17847,WK015800,1.6
17973,WK015801,2.6
18008,WK015802,4.9
18029,WK015803,6.4
18050,WK015804,5.6
18064,WK015805,8
18078,WK015806,5
18092,WK015809,1.3
18113,WK016000,2.1
18190,WK016001,5.3
18218,WK016002,5.8
18246,WK016003,4.7
18274,WK016004,5.9
18323,WK016005,5.9
18365,WK016006,3.6
18400,WK016007,1.6
18456,WK016008,6
18498,WK016009,6.2
18533,WK016010,6.3
18575,WK016011,8.6
18652,WK016012,10.1
18750,WK016301,12
18876,WK016302,9.7
18939,WK016303,8.5
19016,WK016304,7.7
19107,WK016305,12.1
19212,WK016306,10.4
19289,WK016307,9.5
19324,WK016308,7.2
19359,WK016309,3.7
19401,WK016400,1.7
19457,WK016401,2.2
19527,WK016402,3.1
19611,WK016403,5.6
19765,WK016404,3.9
19835,WK016405,2.5
19947,WK016406,1.2
20059,WK016407,1
20171,WK016408,5.1
20269,WK016409,5.5
20416,WK016600,1.8
20549,WK016603,3.2
20612,WK016604,8.5
20633,WK016605,6.8
20654,WK016606,4.4
20668,WK016607,7.4
20682,WK016608,7.5
20696,WK016609,8
20717,WK016800,1.1
20787,WK016801,4.6
20836,WK016802,4.5
20878,WK016803,5.3
20927,WK016804,8.5
20976,WK017100,1.7
21046,WK017101,10.2
21200,WK017102,7.7
21249,WK017103,7.1
21291,WK017104,11.5
21340,WK017105,9.3
21396,WK017106,5
21445,WK017107,7.7
21494,WK017108,9
21557,WK017109,8.4
21683,WK017300,1.9
21991,WK017500,1.3
22040,WK017501,3.1
22110,WK017502,6.5
22131,WK017503,9.4
22166,WK017504,7.3
22194,WK017506,7.1
22236,WK017700,1.1
22306,WK017701,2.6
22376,WK017702,6.6
22397,WK017703,8.9
22425,WK017704,5.8
22460,WK017705,4.8
22495,WK017706,10.5
22516,WK017708,8.1
22579,WK017709,8.1
22600,WK017710,9.5
22635,WK018000,7.8
22698,WK018001,11.3
22726,WK018002,12.3
22761,WK018003,6.9
22803,WK018004,8.3
22838,WK018005,13.3
22852,WK018006,4.6
22866,WK018007,14.1
22887,WK018300,14.4
22915,WK018301,10.6
22936,WK018302,8.8
22964,WK018303,10.8
22985,WK018304,9.2
23006,WK018305,17.4
23041,WK018306,12.5
23069,WK018307,12.9
23097,WK018400,1.6
23195,WK018900,5.8
23272,WK018901,7.1
23328,WK018902,9.8
23349,WK018903,5.3
23391,WK018904,5.7
23447,WK018905,5
23482,WK019310,0.9
23510,WK019311,1.5
23580,WK019312,1
23601,WK019313,0.9
23657,WK019314,1.6
23678,WK019320,3.3
23706,WK019321,4.9
23741,WK019322,5.1
23811,WK019330,2.8
23846,WK019331,3.3
23881,WK019332,4.7
23909,WK019340,2.6
23958,WK019341,4.6
23986,WK019350,3.1
24056,WK019351,3.7
24105,WK019352,6.9
24133,WK019600,11.2
24238,WK019601,7.3
24280,WK019701,8.2
24364,WK019702,6.9
24399,WK019703,7.9
24441,WK019704,16.5
24483,WK020001,4.5
24504,WK020002,4
24560,WK020003,1.8
24651,WK020004,3.2
24721,WK020005,5.5
24784,WK020006,7
24847,WK020007,6.8
24910,WK020008,6.3
24987,WK020010,17.3
25022,WK020011,8.8
25057,WK020012,9.6
25092,WK020013,9.9
25120,WK020014,3.9
25155,WK020015,5.2
25183,WK020016,8.5
25218,WK020017,9.8
25274,WK020201,2.6
25344,WK020202,2.5
25393,WK020203,3.3
25449,WK020204,2.7
25477,WK020205,1.8
25512,WK020206,1.5
25547,WK020207,1.8
25603,WK020208,2.6
25680,WK020209,0.9
25722,WK020210,2.6
25736,WK020211,2.4
25764,WK020212,2.3
25841,WK020213,5.1
25897,WK020214,3
25946,WK020215,3.8
25967,WK020216,3.1
25988,WK020217,3.5
26009,WK020218,3.6
26072,WK020219,1.8
26128,WK020220,1.8
26142,WK020221,2.7
26170,WK020222,2.2
26191,WK020223,1.3
26240,WK020224,4.3
26478,WK020354,2.2
26611,WK020355,6.8
26702,WK020356,6.6
26730,WK020357,15.3
26751,WK020358,7.7
26779,WK020359,10.5
26800,WK020360,6.8
26821,WK020361,8.3
26842,WK020362,14.4
26863,WK020363,7.3
26884,WK020901,8
27052,WK020902,10.1
27108,WK020903,6
27150,WK020904,7.3
27199,WK021301,10
27227,WK021302,10.2
27241,WK021303,6.9
27374,WK021304,4.9
27402,WK021305,8.1
27430,WK021306,8.1
27521,WK021400,7.5
27591,WK021401,5.7
27619,WK021402,4.4
27675,WK021403,10.6
27724,WK021404,9.1
27759,WK021405,10.2
27815,WK021406,8.8
27850,WK021600,1.7
27976,WK022101,6
28067,WK022201,1.4
28116,WK022202,2.4
28179,WK022203,2.3
28207,WK022204,4.3
28270,WK022205,2.7
28305,WK022206,3.3
28375,WK022207,3.6
28473,WK022208,1.7
28508,WK022209,1
28592,WK022211,7.5
28648,WK022231,7.5
28732,WK022501,2.4
28837,WK022600,5.3
29026,WK022801,3.8
29082,WK022802,3
29124,WK022803,3.1
29201,WK022804,4.8
29257,WK022810,1.5
29306,WK022811,1.3
29348,WK022812,1.2
29383,WK022813,3.7
29446,WK022820,6.3
29495,WK022830,3.5
29572,WK022840,6.9
29691,WK022850,6
29733,WK022860,4.2
29768,WK022870,11.7
29831,WK022880,9.6
29887,WK022890,12.8
29978,WK023001,15
30041,WK023002,11.3
30083,WK023003,15.6
30125,WK023200,1.3
30181,WK023201,4.7
30223,WK023202,8.3
30286,WK023203,6.5
30328,WK023300,6
30405,WK023301,13.1
30461,WK023600,10.9
30517,WK023601,8.6
30580,WK023602,6.1
30629,WK023603,9.2
30881,WK024100,7.9
30993,WK024101,11.1
31035,WK024301,1.1
31063,WK024302,2
31112,WK024303,1.7
31140,WK024304,1.2
31168,WK024305,2.2
31224,WK024306,1.2
31259,WK024307,0.9
31301,WK024308,1.2
31371,WK024309,1.9
31399,WK024310,2.4
31455,WK024311,3.2
31525,WK024312,2.9
31700,WK024313,2.7
31756,WK024314,3.9
31805,WK024315,5.7
31868,WK024316,5.7
31924,WK024400,7.1
31987,WK024401,6.4
32015,WK024600,1.9
32092,WK024601,6.7
32141,WK025200,5.6
32218,WK025201,9
32295,WK026200,1.4
32351,WK026201,3.8
32393,WK026202,7.1
32449,WK026203,4.5
32484,WK026204,7.5
32540,WK026205,10.6
32596,WK026300,8.8
32666,WK026301,9.7
32708,WK026302,8.1
32736,WK026303,12.2
32764,WK026304,6.6
32806,WK026500,17.3
32848,WK026701,1.6
32981,WK026702,5.5
33030,WK026703,4.6
33072,WK026704,5.2
33107,WK026705,5.5
33240,WK026801,3
33331,WK026802,2.3
33443,WK026803,3.4
33534,WK026804,2.6
33625,WK026805,1.5
33681,WK026806,1.7
33730,WK026807,3.3
33807,WK026808,4.7
33863,WK026809,2.6
33912,WK026900,14.1
33982,WK026901,9.2
34066,WK026902,11.1
34122,WK027300,9.3
34213,WK027301,10.7
34248,WK027400,6.2
34290,WK027401,6.3
34339,WK027402,9.7
34416,WK027500,1.7
34500,WK027501,5.3
34556,WK027502,1.3
34605,WK027700,3
34633,WK027900,11.3
34668,WK028100,2.3
34745,WK028101,2.3
34822,WK028102,4.1
34871,WK028200,8.3
34955,WK028500,10.9
35018,WK028501,8.1
35095,WK028502,10.8
35165,WK028503,8.5
35207,WK028900,1.4
35270,WK028901,3.4
35326,WK029300,5.6
35382,WK029400,2.1
35424,WK029401,5.5
35522,WK029600,8.3
35648,WK029601,9.1
35991,WK029602,8.3
36075,WK029603,10.2
36229,WK029700,1.4
36278,WK029701,10.8
36355,WK029702,5
36418,WK029703,10.5
36453,WK029900,1.7
36579,WK029901,5.6
36614,WK029902,7.5
36635,WK029903,8.1
36656,WK029904,5.7
36677,WK030100,4.8
36719,WK030101,3.1
36775,WK030102,4.5
36810,WK030103,2.9
36852,WK030104,2.1
36894,WK030105,3.1
36943,WK030200,13.3
37013,WK030201,14.8
37090,WK030301,1.7
37153,WK030302,1.4
37202,WK030303,1.1
37244,WK030304,2.2
37293,WK030305,6.2
37321,WK030306,10.8
37398,WK030307,7
37475,WK030400,11.5
37524,WK030401,10.2
37594,WK030402,9
37650,WK030500,4.4
37713,WK030701,1.7
37783,WK030702,1.5
37825,WK030703,2.9
37937,WK030704,3
38007,WK030705,2.1
38042,WK030706,2.6
38070,WK030707,1.7
38105,WK030708,3
38154,WK030709,3.6
38189,WK030710,1.9
38245,WK030711,2.5
38280,WK030712,4.2
38329,WK030713,0.8
38371,WK030714,0.6
38427,WK030715,1.4
38483,WK030716,1.5
38525,WK030717,1
38616,WK030718,0.9
38658,WK030719,5.4
38714,WK030720,4.7
38798,WK030721,5.2
38889,WK030722,
38910,WK030723,4.2
38931,WK030724,7
39015,WK030725,3.5
39113,WK030726,5.7
39190,WK030727,5.8
39239,WK030728,7.1
39498,WK030800,1.5
39561,WK030801,1.7
39617,WK030802,1
39638,WK030803,4.1
39673,WK031000,3.3
39708,WK031001,5.1
39722,WK031002,6.1
39750,WK031003,6.7
39771,WK031004,8.9
39799,WK031005,4.7
39820,WK031006,6
39841,WK031100,11.1
39883,WK031101,12.7
39897,WK031102,9.8
39932,WK031103,8.8
39981,WK031200,3.1
40016,WK031201,6.2
40037,WK031202,5.8
40065,WK031300,9
40212,WK031700,4.7
40282,WK032101,2.2
40506,WK032102,6.3
40534,WK032103,4
40562,WK032104,4.9
41080,WK032700,4.3
41157,WK032701,4.1
41234,WK032702,4.9
41269,WK032703,7.7
41290,WK032704,3.5
41304,WK032705,4.2
41332,WK032900,12
41381,WK032901,13.3
41402,WK032902,5
41430,WK033100,12.1
41542,WK033300,6.2
41563,WK033301,5.4
41591,WK033302,4.5
41605,WK033303,
41647,WK033500,7.5
41668,WK033501,4
41717,WK033502,7.7
41759,WK033900,8
41794,WK034000,7.4
41829,WK034001,6.8
41899,WK034002,7.2
41969,WK034003,7
41997,WK034004,5.1
42011,WK034005,3.6
42046,WK034006,4.8
42060,WK034007,6.2
42088,WK034008,7.7
42102,WK034009,7.8
42116,WK034010,7.2
42130,WK034011,5
42144,WK034012,6.5
42158,WK034013,6
42200,WK034200,1.7
42263,WK034201,4.1
42312,WK034401,1.8
42473,WK034402,1.9
42676,WK034403,1.4
42823,WK034404,2.3
42991,WK034405,1
43194,WK034406,1.9
43362,WK034407,2.9
43474,WK034408,1.5
43586,WK034409,3.5
43754,WK034410,2.2
43922,WK034500,1.6
43957,WK034501,2.6
44006,WK034502,1.4
44076,WK034503,0.9
44104,WK034504,2.2
44153,WK034505,2.4
44223,WK035100,9
44279,WK035200,8.7
44293,WK035201,8.5
44314,WK035202,5.9
44335,WK035203,3.8
44377,WK035300,4.2
44601,WK035501,1.6
44685,WK035502,2.8
44783,WK035503,3.8
44916,WK035504,2.7
45028,WK035505,5.4
45154,WK035600,2.3
45224,WK035601,2.6
45287,WK035602,3.2
45329,WK035800,6.3
45406,WK035801,6.9
45448,WK035802,5.8
45539,WK036101,1
45616,WK036102,3
45693,WK036103,1.9
45756,WK036104,1.9
45805,WK036105,3.5
45854,WK036106,4.5
45896,WK036107,6.1
45945,WK036108,1.2
46001,WK036200,2.6
46155,WK036300,1.6
46260,WK036301,5.1
46288,WK036302,2.9
46435,WK036303,1.8
46589,WK036304,2
46764,WK036305,1.7
46911,WK036306,1.8
47051,WK036307,2.6
47212,WK036308,2.3
47254,WK036309,3.3
47296,WK036310,1.2
47331,WK036311,3.6
47387,WK036312,1.4
47450,WK036313,1.7
47527,WK036314,2.2
47583,WK036400,9
47625,WK036500,12.4
47653,WK036501,11.3
47716,WK036600,12.8
47758,WK036601,9.1
47793,WK037000,8.6
47856,WK037001,2.7
47940,WK037301,6.2
48066,WK037302,11.4
48080,WK037303,6.9
48094,WK037304,9.5
48129,WK037305,8.1
48150,WK037306,7.3
48185,WK037307,11.9
48248,WK037500,1.1
48304,WK037501,0.8
48332,WK037502,1.5
48360,WK037503,1.7
48395,WK037504,1.3
48416,WK037505,2.2
48437,WK037506,2.7
48458,WK037507,2.5
48493,WK037508,4.3
48528,WK037509,3.2
48563,WK037600,4.3
48591,WK037700,3.8
48647,WK037701,4.6
48675,WK037702,3.4
48710,WK037703,4.9
48731,WK037704,4.6
48787,WK038100,3.5
48857,WK038101,3.4
48899,WK038102,2.5
48976,WK038103,4.7
49039,WK038300,5.5
49060,WK038301,6.5
49081,WK038302,6.7
49109,WK038303,4.6
49130,WK038304,6.8
49165,WK038305,8.5
49186,WK038306,8.7
49200,WK038307,7.5
49235,WK038400,4.4
49326,WK038401,4.7
49375,WK038402,5.3
49438,WK038500,2.8
49508,WK038501,4.6
49536,WK038502,1.4
49641,WK038800,0.7
49676,WK038801,2.1
49718,WK039201,2.5
49746,WK039202,3.1
49781,WK039203,1.7
49837,WK039204,1.8
49872,WK039205,3
49914,WK039206,3
49963,WK039207,1.1
50012,WK039208,4
50040,WK039209,1.6
50082,WK039300,5.4
50138,WK039401,3.2
50411,WK039402,5.1
50537,WK039403,7.5
50656,WK039404,5.6
50698,WK039405,3.9
50887,WK039406,7.9
50964,WK039407,10.4
51034,WK039408,9.3
51090,WK039409,6.3
51146,WK039410,2.2
51160,WK039411,2.1
51181,WK039412,3.5
51223,WK039413,2
51265,WK039414,
51279,WK039415,3.8
51370,WK039501,7.6
51419,WK039502,6.2
51468,WK039503,10.6
51524,WK039601,1.2
51545,WK039602,1.8
51573,WK039603,3.1
51608,WK039604,2.7
51664,WK039605,0.7
51699,WK039606,1.1
51755,WK039607,1.5
51783,WK039608,1.9
51811,WK039609,2.5
51832,WK039610,3.6
51846,WK039611,3.3
51867,WK039700,1.8
51944,WK039701,3.9
51972,WK039702,2.3
51993,WK039801,1.2
52007,WK039802,2.8
52049,WK039804,1.7
52063,WK039806,1.5
52112,WK039807,2.2
52147,WK039808,1.1
52168,WK039809,0.7
52210,WK039810,0.9
52224,WK039811,1.1
52245,WK039812,2.6
52308,WK039813,1.9
52343,WK039814,1.9
52371,WK039815,1.9
52406,WK039816,2.7
52448,WK039817,3
52511,WK039820,5.8
52539,WK039830,6.1
52567,WK039840,1.8
52595,WK039850,2.7
52630,WK039901,2.1
52644,WK039902,3.9
52665,WK039903,3.5
52700,WK039904,5.2
52721,WK039905,4.6
52756,WK039906,5.1
52791,WK039907,5.4
52805,WK039908,6
52833,WK040001,1.9
52910,WK040002,1
52980,WK040003,2.3
53022,WK040004,2.9
53099,WK040005,4.1
53176,WK040006,7.5
53239,WK040007,7.9
53267,WK040008,9.2
53400,WK040201,2.6
53470,WK040202,3.9
53568,WK040203,5.1
53631,WK040204,3.4
53701,WK040205,1.8
53799,WK040206,2.2
53897,WK040207,3.5
53939,WK040208,6
53953,WK040209,4.9
54072,WK040510,1.3
54142,WK040511,1.7
54212,WK040512,1.1
54296,WK040513,2.1
54436,WK040520,1.9
54576,WK040521,2.9
54674,WK040522,2.5
54716,WK040530,3.6
54828,WK040531,3.5
54919,WK040532,2.9
54989,WK040533,4.1
55143,WK040534,4.2
55199,WK040535,5.2
55255,WK040536,
55276,WK040600,4.5
55297,WK040601,4.1
55311,WK040602,2.7
55339,WK040603,3.6
55388,WK040604,3.8
55409,WK040605,5.8
55437,WK040606,4.8
55458,WK040607,5.3
55472,WK040608,6
55493,WK040609,6.6
55507,WK040610,6
55528,WK040611,7
55556,WK040612,7.6
55584,WK041200,9.7
55626,WK041201,9.6
55675,WK041202,7
55717,WK041203,5.5
55766,WK041500,3.6
55808,WK041501,5.4
55836,WK041600,5.1
55899,WK041700,2.3
55969,WK042000,18.1
56018,WK042001,6
56053,WK042002,7.4
56067,WK042003,5.1
56081,WK042004,11.4
56102,WK042005,8.9
56130,WK042006,10.5
56144,WK042007,13.1
56158,WK042008,15.9
56172,WK042009,11.4
56284,WK042400,5.6
56347,WK042500,5.1
56522,WK043100,5.1
56564,WK043200,10.4
56613,WK043201,11.9
56648,WK043202,13.5
56669,WK043700,4.2
56732,WK043901,1.6
56760,WK043902,2.4
56802,WK043903,1.4
56830,WK043904,1.1
56851,WK043905,2.2
56900,WK043906,1.9
56928,WK043907,2.6
56977,WK044100,1.8
57061,WK044800,15.6
57131,WK044801,25.3
57173,WK045000,4.3
57243,WK045101,1.7
57257,WK045102,1.1
57271,WK045103,0.7
57299,WK045104,1.6
57327,WK045106,2.4
57348,WK045107,1.8
57362,WK045108,3.8
57551,WK045300,3.4
57600,WK045301,3.9
57656,WK045302,3.9
57712,WK045303,5.1
57747,WK045304,5.8
57803,WK045305,1.3
57873,WK045306,1.6
57936,WK045307,2.2
57971,WK045308,2.2
58055,WK045309,8
58090,WK045700,1.2
58160,WK045800,4
58174,WK045801,9.8
58202,WK045802,11.4
58237,WK045803,6.8
58293,WK045900,12.9
58328,WK045901,10.3
58349,WK046200,22
58433,WK046300,19.1
58580,WK047300,7.9
58657,WK047301,5.4
58685,WK047600,9.3
58762,WK047800,10.2
58776,WK047801,9.7
58797,WK047802,9.8
58811,WK047803,6.2
58825,WK047804,4.1
58839,WK047805,7.8
58853,WK047806,6.4
58874,WK047911,2.5
58902,WK047912,3.2
58916,WK047913,1.8
58937,WK047914,1.2
58951,WK047915,1.1
58972,WK047916,2.6
58993,WK047921,2.9
59028,WK047922,1.7
59056,WK047923,3
59077,WK047931,2.1
59091,WK047932,3.9
59105,WK047941,3.5
59119,WK047942,4.1
59140,WK047951,3.7
59189,WK047961,2.4
59224,WK047962,3.1
59259,WK047971,3.4
59287,WK047972,1.1
59315,WK047981,4.8
59483,WK048201,7
59497,WK048202,7.7
59525,WK048203,8.8
59546,WK048204,7.3
59665,WK048401,1.6
59742,WK048402,1
59805,WK048403,1.8
59854,WK048404,2.2
59896,WK048405,2.3
59945,WK048406,1.8
59987,WK048407,4.5
60015,WK048408,3.7
60085,WK048409,5.8
60099,WK048445,7.2
60134,WK048471,7.2
60176,WK048901,3.6
60204,WK048902,4.1
60239,WK048903,4.3
60253,WK048904,4.9
60274,WK048905,4.6
60302,WK048906,3.8
60316,WK048907,3.2
60330,WK048908,3.5
60351,WK048909,2.3
60393,WK048910,3.2
60407,WK048911,2.8
60421,WK048912,2.5
60449,WK048913,1.4
60463,WK048914,0.6
60498,WK048915,1.7
60512,WK048916,2.3
60526,WK048917,2.2
60540,WK048918,1.6
60554,WK048919,1.9
60568,WK048920,2
60582,WK048930,3
60624,WK048931,4.2
60666,WK048950,2.9
60778,WK049100,12.1
60827,WK049101,13.4
60869,WK049102,14.9
60883,WK049103,11.4
61275,WK049701,9.5
61310,WK049702,8.6
61324,WK049703,8.3
61380,WK049704,7.5
61394,WK049705,7.2
61415,WK049800,8.1
61443,WK049801,8.3
61471,WK049802,5.8
61485,WK049803,8.7
61541,WK049804,9.9
61562,WK049805,6.1
61583,WK049900,8.7
61632,WK050100,1.6
61695,WK050101,4.1
61716,WK050102,6.2
61751,WK050103,6.3
61772,WK050201,3.6
61849,WK050202,2.9
61919,WK050203,3.3
61982,WK050204,4.8
62052,WK050205,4.4
62122,WK050206,1.2
62171,WK050207,2.8
62248,WK050208,3.3
62325,WK050209,4.2
62416,WK050311,2.6
62493,WK050312,3.4
62563,WK050313,1.9
62633,WK050314,1.8
62696,WK050316,4.2
62745,WK050322,2.5
62794,WK050323,3
62843,WK050324,1.7
62913,WK050325,1.1
62997,WK050326,3.2
63011,WK050327,2
63053,WK050328,3.1
63130,WK050329,4.5
63165,WK050400,0.7
63193,WK050401,4.1
63242,WK050402,5.8
63368,WK050501,3.3
63557,WK050502,3.2
63676,WK050503,2.4
63795,WK050504,1.8
63893,WK050505,2.3
64026,WK050506,4.7
64131,WK050507,1.1
64222,WK050508,1.7
64306,WK050509,2
64411,WK050510,2.5
64530,WK050511,4.5
64957,WK050519,2.8
65237,WK050598,5.2
65321,WK051100,12.6
65349,WK051101,16.2
65405,WK051102,9.3
65433,WK051201,2.1
65454,WK051202,2.6
65468,WK051203,2.2
65482,WK051204,1.2
65503,WK051205,0.7
65517,WK051206,0.9
65531,WK051207,1.4
65545,WK051208,1.8
65559,WK051209,3.1
65573,WK051210,2.8
65587,WK051211,3.5
65622,WK051212,4.7
65636,WK051213,
65650,WK051214,2.8
65678,WK051215,3.3
65692,WK051216,2
65706,WK051217,2.4
65720,WK051218,3.9
65734,WK051219,2.3
65748,WK051220,5.4
65762,WK051221,3.8
65783,WK051301,1.3
65832,WK051302,2.2
65874,WK051303,1.2
65923,WK051304,1.9
65986,WK051305,0.8
66035,WK051306,1.2
66077,WK051307,2.8
66126,WK051308,2.4
66147,WK051309,4.1
66252,WK051801,
66266,WK051802,2.5
66280,WK051803,1.8
66301,WK051804,1.1
66350,WK051805,1.9
66364,WK051806,2
66378,WK051807,2.5
66420,WK051808,1.4
66434,WK051809,1.1
66455,WK051810,0.8
66469,WK051811,0.8
66490,WK051812,0.9
66518,WK051813,0.9
66532,WK051814,2.6
66553,WK051815,3.1
