ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
7757,WK007903,11.4
7799,WK008010,2.1
7883,WK008020,2.9
7911,WK008021,4
7939,WK008022,3.9
7974,WK008023,4.9
8044,WK008030,3
8072,WK008031,2.8
8114,WK008032,2.2
8149,WK008033,1.7
8170,WK008034,3.2
8184,WK008035,2.6
8205,WK008036,4.4
8233,WK008037,7.6
8254,WK008038,3.2
8268,WK008040,1.6
8282,WK008041,1.5
8296,WK008042,1.3
8310,WK008043,0.5
8359,WK008044,1.3
8408,WK008045,1.4
8436,WK008046,2
8450,WK008050,3.5
8506,WK008051,6
8562,WK008052,7
8590,WK008053,2.6
8660,WK008054,3.8
8709,WK008060,3.4
8765,WK008061,2.8
8800,WK008062,3.2
8821,WK008063,3.7
8842,WK008064,4.5
8870,WK008065,4.8
8905,WK008100,10.1
8961,WK008101,8
9017,WK008200,17.7
9080,WK008201,17.1
9339,WK008300,12.7
9388,WK008301,7.1
9444,WK008302,14
9472,WK008303,10.6
9521,WK008500,21.7
9549,WK008501,17.3
9584,WK008502,21.6
9626,WK008503,18.1
9661,WK008504,19.4
9696,WK008505,19.1
9759,WK008600,12.6
9780,WK008601,9.4
9829,WK008602,11.6
9864,WK008603,9.3
9934,WK008604,7.2
9976,WK008605,12.8
10025,WK008800,34.7
10053,WK009000,2.9
10200,WK009001,7.6
10305,WK009100,2.4
10459,WK009300,32
10480,WK009301,37.2
10508,WK009302,38.8
10536,WK009303,40.2
10557,WK009304,41.3
10585,WK009305,44
10620,WK009600,33.1
10648,WK009800,13.3
10669,WK009801,12
10746,WK009802,16.2
10781,WK009803,19.2
10830,WK009804,17.9
10872,WK009805,15
10907,WK009806,9.6
10956,WK009807,12.4
11005,WK009808,14
11054,WK010400,21
11110,WK010401,27.6
11152,WK010402,33.1
11208,WK010600,1.4
11439,WK010601,2.8
11586,WK010602,4.4
11740,WK010603,1.5
11943,WK010604,3
12055,WK010605,4.9
12181,WK010606,5.8
12307,WK010607,5.5
12874,WK010910,1.4
12986,WK010911,4.4
13007,WK010912,6.9
13028,WK010913,8.2
13042,WK010914,8.5
13056,WK010920,5.6
13133,WK010930,12.2
13203,WK010940,11.2
13336,WK010950,14.7
13434,WK011400,4.3
13504,WK011401,10.4
13560,WK011402,12.5
13595,WK011403,9.9
13644,WK011404,12
13686,WK011405,6.8
13728,WK011406,10.9
13763,WK011407,10
13812,WK011408,9.8
13875,WK011409,13.4
13903,WK011410,11.3
13952,WK011411,3.5
14043,WK011412,9.9
14057,WK011413,11
14085,WK011421,19
14120,WK011432,16
14155,WK011805,4.1
14435,WK011806,7.1
14526,WK011900,3.3
14673,WK011901,7.8
14764,WK011902,4.4
14813,WK014000,11
14890,WK014001,15.1
14960,WK014002,12.2
14981,WK014003,13.5
15058,WK014004,9.8
15142,WK014110,3.5
15177,WK014111,2.9
15240,WK014112,4.9
15275,WK014113,6.1
15317,WK014114,3.3
15380,WK014115,2.2
15415,WK014116,1.7
15464,WK014117,3.9
15506,WK014118,6.8
15562,WK014119,1.3
15646,WK014120,6.3
15681,WK014121,4.5
15709,WK014700,5.7
15793,WK014701,7.5
15842,WK014800,11.8
15912,WK014801,10.5
15968,WK014802,8.3
15989,WK014803,9.6
16010,WK014804,8.3
16024,WK014805,
16038,WK014806,10.2
16094,WK014807,14
16157,WK015000,2.2
16213,WK015001,2.5
16262,WK015002,1.1
16318,WK015003,2.5
16339,WK015004,1
16381,WK015005,1.5
16402,WK015006,2.1
16451,WK015007,4
16528,WK015008,4.5
16605,WK015009,4
16675,WK015010,9.8
16731,WK015300,1.1
16871,WK015301,2.2
16983,WK015302,2
17123,WK015303,2.6
17165,WK015304,2.7
17277,WK015305,2.8
17347,WK015306,3.6
17494,WK015307,3.4
17564,WK015308,5.7
17697,WK015309,5.2
17844,WK015800,1.6
17970,WK015801,2.7
18005,WK015802,4.9
18026,WK015803,6.4
18047,WK015804,6.1
18061,WK015805,7.9
18075,WK015806,5
18089,WK015809,1.3
18110,WK016000,2
18187,WK016001,5.2
18215,WK016002,6.2
18243,WK016003,4.7
18271,WK016004,10.7
18320,WK016005,5.9
18362,WK016006,7.7
18397,WK016007,10.8
18453,WK016008,6
18495,WK016009,8.5
18530,WK016010,6.5
18572,WK016011,10
18649,WK016012,10.1
18705,WK016300,11.7
18740,WK016301,7.3
18866,WK016302,9.5
18929,WK016303,9.5
19006,WK016304,12.4
19097,WK016305,14.2
19202,WK016306,14.7
19398,WK016400,1.7
19454,WK016401,2.2
19524,WK016402,3.1
19608,WK016403,5.6
19762,WK016404,3.9
19832,WK016405,2.6
19944,WK016406,1.2
20056,WK016407,1
20168,WK016408,5.2
20266,WK016409,5.6
20413,WK016600,1.8
20546,WK016603,3.1
20609,WK016604,8.6
20630,WK016605,6.8
20651,WK016606,4.4
20665,WK016607,7.4
20679,WK016608,7.3
20693,WK016609,8.1
20714,WK016800,1.1
20784,WK016801,4.6
20833,WK016802,4.5
20875,WK016803,5.3
20924,WK016804,8.5
20973,WK017100,1.7
21043,WK017101,10.4
21197,WK017102,9.4
21246,WK017103,14.8
21288,WK017104,11.7
21337,WK017105,10.2
21393,WK017106,6.9
21442,WK017107,8.7
21491,WK017108,13.4
21554,WK017109,8.4
21680,WK017300,1.9
21988,WK017500,1.3
22037,WK017501,3.1
22107,WK017502,6.5
22128,WK017503,9.5
22163,WK017504,10.2
22191,WK017506,7.1
22233,WK017700,1.1
22303,WK017701,2.6
22373,WK017702,6.6
22394,WK017703,8.9
22422,WK017704,5.8
22457,WK017705,4.4
22492,WK017706,10.4
22513,WK017708,8
22576,WK017709,8.2
22597,WK017710,9.6
22632,WK018000,7.8
22695,WK018001,11.2
22723,WK018002,12.3
22758,WK018003,6.9
22800,WK018004,8.3
22835,WK018005,13.3
22849,WK018006,4.5
22863,WK018007,14
22884,WK018300,14.9
22912,WK018301,10.6
22933,WK018302,8.8
22961,WK018303,13.4
22982,WK018304,15.6
23003,WK018305,17.9
23038,WK018306,12.4
23066,WK018307,12.9
23094,WK018400,11.4
23185,WK018900,5.8
23262,WK018901,7
23325,WK018902,10.5
23346,WK018903,5.2
23381,WK018904,5.6
23444,WK018905,4.5
23479,WK019310,0.8
23507,WK019311,1.5
23577,WK019312,1
23598,WK019313,0.9
23654,WK019314,1.6
23675,WK019320,3.3
23703,WK019321,4.8
23738,WK019322,5.1
23808,WK019330,2.8
23843,WK019331,3.3
23878,WK019332,4.7
23906,WK019340,2.6
23955,WK019341,4.7
23983,WK019350,3.1
24053,WK019351,3.7
24102,WK019352,6.8
24130,WK019600,11.2
24235,WK019601,7.3
24277,WK019701,8.2
24361,WK019702,6.9
24396,WK019703,7.9
24438,WK019704,16.4
24480,WK020001,1.4
24501,WK020002,1.4
24557,WK020003,1.7
24648,WK020004,2.7
24718,WK020005,5
24781,WK020006,4.2
24844,WK020007,3.5
24907,WK020008,1.9
24984,WK020010,15
25019,WK020011,7
25054,WK020012,9.6
25089,WK020013,9.9
25117,WK020014,3.9
25152,WK020015,5.2
25180,WK020016,8.1
25215,WK020017,5.8
25271,WK020201,2.6
25341,WK020202,2.6
25390,WK020203,3.4
25446,WK020204,2.8
25474,WK020205,1.8
25509,WK020206,1.5
25544,WK020207,1.8
25600,WK020208,2.7
25677,WK020209,0.9
25719,WK020210,2.6
25733,WK020211,2.4
25761,WK020212,2.3
25838,WK020213,4.9
25894,WK020214,3
25943,WK020215,4.1
25964,WK020216,3.1
25985,WK020217,3.3
26006,WK020218,3.5
26069,WK020219,1.8
26125,WK020220,1.8
26139,WK020221,2.7
26167,WK020222,2.2
26188,WK020223,1.2
26237,WK020224,3.9
26272,WK020300,2.3
26349,WK020301,7.1
26405,WK020302,9.6
26881,WK020901,7.9
27049,WK020902,10.5
27105,WK020903,6
27147,WK020904,13.3
27196,WK021301,9.4
27224,WK021302,9.8
27238,WK021303,7.2
27371,WK021304,4.9
27399,WK021305,8.1
27427,WK021306,8.1
27518,WK021400,7.5
27588,WK021401,5.7
27616,WK021402,4.3
27672,WK021403,10.6
27721,WK021404,9.1
27756,WK021405,10.1
27812,WK021406,8.7
27847,WK021600,1.6
27917,WK022100,6
28064,WK022201,1.4
28113,WK022202,2.4
28176,WK022203,2.4
28204,WK022204,4.3
28267,WK022205,2.8
28302,WK022206,3.3
28372,WK022207,3.6
28470,WK022208,1.9
28505,WK022209,1
28589,WK022211,7.5
28645,WK022231,7.2
28729,WK022501,17
28834,WK022600,5.2
29023,WK022801,3.8
29079,WK022802,3
29121,WK022803,3.1
29198,WK022804,4.8
29254,WK022810,1.4
29303,WK022811,1.3
29345,WK022812,1.2
29380,WK022813,3.8
29443,WK022820,6.4
29492,WK022830,3.6
29569,WK022840,6.9
29688,WK022850,6
29730,WK022860,4.2
29765,WK022870,11.7
29828,WK022880,9.6
29884,WK022890,12.9
29975,WK023001,15.2
30038,WK023002,18.7
30080,WK023003,18.2
30122,WK023200,16.2
30178,WK023201,14.2
30220,WK023202,8.9
30283,WK023203,16.1
30325,WK023300,6
30402,WK023301,13.1
30458,WK023600,11.3
30514,WK023601,8.6
30577,WK023602,6.1
30626,WK023603,9.2
30878,WK024100,7.9
30990,WK024101,11.1
31032,WK024301,1.2
31060,WK024302,
31109,WK024303,1.7
31137,WK024304,1.2
31165,WK024305,2.2
31221,WK024306,1.2
31256,WK024307,0.9
31298,WK024308,1.2
31368,WK024309,1.9
31396,WK024310,2.4
31452,WK024311,3.1
31522,WK024312,2.9
31697,WK024313,2.9
31753,WK024314,
31802,WK024315,5.7
31865,WK024316,5.7
31921,WK024400,7.1
31984,WK024401,6.4
32012,WK024600,17.1
32089,WK024601,12.4
32138,WK025200,5.7
32215,WK025201,8.9
32292,WK026200,1.4
32348,WK026201,3.8
32390,WK026202,7.2
32446,WK026203,4.5
32481,WK026204,7.1
32537,WK026205,10.4
32593,WK026300,8.8
32663,WK026301,9.7
32705,WK026302,8.1
32733,WK026303,12.2
32761,WK026304,6.5
32803,WK026500,17.3
32838,WK026701,10.8
32971,WK026702,9.6
33020,WK026703,7.7
33062,WK026704,11.9
33097,WK026705,5.6
33237,WK026801,2.9
33328,WK026802,2.3
33440,WK026803,3.4
33531,WK026804,2.5
33622,WK026805,1.5
33678,WK026806,1.6
33727,WK026807,3.2
33804,WK026808,4.5
33860,WK026809,6.8
33909,WK026900,14.4
33979,WK026901,9.3
34063,WK026902,11.1
34119,WK027300,11.2
34210,WK027301,12.3
34245,WK027400,9.4
34287,WK027401,6.3
34336,WK027402,9.8
34413,WK027500,1.6
34497,WK027501,5.3
34553,WK027502,1.3
34602,WK027700,2.9
34630,WK027900,11.2
34665,WK028100,2.4
34742,WK028101,3
34819,WK028102,5.3
34868,WK028200,8.3
34952,WK028500,10.2
35015,WK028501,7.2
35092,WK028502,9.5
35162,WK028503,7.5
35204,WK028900,6.4
35267,WK028901,6.4
35323,WK029300,5.6
35379,WK029400,2.1
35421,WK029401,5.5
35519,WK029600,8.1
35645,WK029601,9
35988,WK029602,13.6
36072,WK029603,14.7
36226,WK029700,1.4
36275,WK029701,10.8
36352,WK029702,5
36415,WK029703,10.7
36450,WK029900,1.6
36576,WK029901,5.8
36611,WK029902,7.5
36632,WK029903,8.2
36653,WK029904,5.7
36674,WK030100,4
36716,WK030101,2.5
36772,WK030102,4
36807,WK030103,2.2
36849,WK030104,1.3
36891,WK030105,2.3
36940,WK030200,13.7
37010,WK030201,15.6
37059,WK030300,16.3
37080,WK030301,19.8
37143,WK030302,17
37472,WK030400,11.5
37521,WK030401,10.4
37591,WK030402,9.7
37647,WK030500,4.4
37710,WK030701,1.7
37780,WK030702,1.5
37822,WK030703,3.4
37934,WK030704,3.2
38004,WK030705,2
38039,WK030706,2.6
38067,WK030707,1.7
38102,WK030708,3
38151,WK030709,3.6
38186,WK030710,1.9
38242,WK030711,2.5
38277,WK030712,4.3
38326,WK030713,0.8
38368,WK030714,0.6
38424,WK030715,1.4
38480,WK030716,1.5
38522,WK030717,1
38613,WK030718,0.9
38655,WK030719,5.4
38711,WK030720,4.7
38795,WK030721,5.2
38886,WK030722,6.7
38907,WK030723,3.8
38928,WK030724,7
39012,WK030725,3.5
39110,WK030726,5.6
39187,WK030727,6.4
39236,WK030728,7.3
39495,WK030800,1.5
39558,WK030801,1.8
39614,WK030802,1.1
39635,WK030803,3.7
39670,WK031000,3.3
39705,WK031001,5.1
39719,WK031002,6.1
39747,WK031003,9.6
39768,WK031004,8.8
39796,WK031005,4.6
39817,WK031006,6
39838,WK031100,11.7
39880,WK031101,12.8
39894,WK031102,10.2
39929,WK031103,10.2
39978,WK031200,3.2
40013,WK031201,6.3
40034,WK031202,9.3
40062,WK031300,9.2
40209,WK031700,4.7
40279,WK032101,8.7
40503,WK032102,6.6
40531,WK032103,9.5
40559,WK032104,6.4
41077,WK032700,4.3
41154,WK032701,4.1
41231,WK032702,4.5
41266,WK032703,7.7
41287,WK032704,3.5
41301,WK032705,4.2
41329,WK032900,11.9
41378,WK032901,13.3
41399,WK032902,5.1
41427,WK033100,12
41539,WK033300,6.3
41560,WK033301,7.3
41588,WK033302,4.6
41602,WK033303,
41644,WK033500,7.5
41665,WK033501,3.9
41714,WK033502,7.8
41756,WK033900,8
41784,WK034000,7.2
41819,WK034001,6
41889,WK034002,5.6
42197,WK034200,1.7
42260,WK034201,4.1
42302,WK034401,1.8
42463,WK034402,1.9
42666,WK034403,1.4
42813,WK034404,2.3
42981,WK034405,1
43184,WK034406,1.9
43352,WK034407,2.9
43464,WK034408,1.5
43576,WK034409,3.7
43744,WK034410,2.2
43919,WK034500,1.6
43954,WK034501,2.6
44003,WK034502,1.4
44073,WK034503,0.9
44101,WK034504,2.2
44150,WK034505,2.4
44220,WK035100,9
44276,WK035200,8.7
44290,WK035201,8.5
44311,WK035202,5.9
44332,WK035203,3.8
44374,WK035300,4.2
44598,WK035501,1.6
44682,WK035502,2.8
44780,WK035503,3.8
44913,WK035504,2.7
45025,WK035505,5.3
45151,WK035600,2.3
45221,WK035601,2.6
45284,WK035602,3.3
45326,WK035800,9.9
45403,WK035801,11.7
45445,WK035802,6.8
45536,WK036101,1
45613,WK036102,3
45690,WK036103,1.9
45753,WK036104,1.9
45802,WK036105,3.4
45851,WK036106,4.5
45893,WK036107,6.1
45942,WK036108,1.2
45998,WK036200,2.6
46152,WK036300,1.6
46257,WK036301,5.1
46285,WK036302,2.9
46432,WK036303,1.8
46586,WK036304,2.9
46761,WK036305,1.7
46908,WK036306,1.8
47048,WK036307,2.6
47209,WK036308,2.4
47251,WK036309,3.3
47293,WK036310,1.2
47328,WK036311,3.5
47384,WK036312,1.4
47447,WK036313,1.7
47524,WK036314,2.2
47580,WK036400,9
47622,WK036500,12.4
47650,WK036501,11.2
47713,WK036600,12.8
47755,WK036601,9.1
47790,WK037000,8.6
47853,WK037001,2.7
47881,WK037200,4.6
47937,WK037301,6.2
48063,WK037302,11.3
48077,WK037303,6.9
48091,WK037304,9.6
48126,WK037305,8.1
48147,WK037306,7.3
48182,WK037307,11.9
48245,WK037500,1.1
48301,WK037501,0.8
48329,WK037502,
48357,WK037503,1.7
48392,WK037504,1.3
48413,WK037505,2.2
48434,WK037506,2.7
48455,WK037507,2.5
48490,WK037508,4.3
48525,WK037509,3.2
48560,WK037600,4.3
48588,WK037700,4.2
48644,WK037701,4.6
48672,WK037702,3.4
48707,WK037703,4.9
48784,WK038100,3.5
48854,WK038101,3.4
48896,WK038102,2.5
48973,WK038103,4.7
49036,WK038300,5.5
49057,WK038301,6.5
49078,WK038302,6.7
49106,WK038303,4.6
49127,WK038304,6.8
49162,WK038305,8.4
49183,WK038306,8.8
49197,WK038307,7.5
49232,WK038400,4.4
49323,WK038401,4.7
49372,WK038402,5.7
49435,WK038500,2.8
49505,WK038501,4.5
49533,WK038502,1.4
49638,WK038800,0.7
49673,WK038801,2
49715,WK039201,2.5
49743,WK039202,3.1
49778,WK039203,1.7
49834,WK039204,1.8
49869,WK039205,3.2
49911,WK039206,3.3
49953,WK039207,1.4
50009,WK039208,4
50037,WK039209,1.6
50079,WK039300,5.5
50135,WK039401,3.3
50408,WK039402,5.2
50534,WK039403,7.5
50653,WK039404,5.6
50695,WK039405,3.9
50884,WK039406,9.2
50961,WK039407,10.8
51031,WK039408,9.3
51087,WK039409,6.3
51143,WK039410,2.2
51157,WK039411,2.1
51178,WK039412,3.9
51220,WK039413,1.9
51262,WK039414,1.2
51276,WK039415,3.8
51367,WK039501,8.3
51416,WK039502,6.2
51465,WK039503,10.6
51521,WK039601,1.2
51542,WK039602,1.8
51570,WK039603,3
51605,WK039604,2.7
51661,WK039605,0.7
51696,WK039606,1.1
51752,WK039607,1.5
51780,WK039608,1.9
51808,WK039609,2.5
51829,WK039610,
51843,WK039611,
51864,WK039700,1.8
51941,WK039701,3.9
51969,WK039702,2.2
51990,WK039801,9.5
52004,WK039802,11.1
52046,WK039804,9.8
52060,WK039806,9.9
52109,WK039807,10.5
52144,WK039808,8.3
52165,WK039809,8.8
52207,WK039810,8.9
52221,WK039811,8.3
52242,WK039812,10.3
52305,WK039813,7.6
52340,WK039814,9.2
52368,WK039815,7.6
52403,WK039816,8.2
52445,WK039817,6.6
52508,WK039820,12.2
52536,WK039830,12.2
52564,WK039840,9.7
52592,WK039850,10
52627,WK039901,2
52641,WK039902,4
52662,WK039903,3.5
52697,WK039904,5.3
52718,WK039905,4.6
52753,WK039906,5.1
52788,WK039907,5.4
52802,WK039908,6
52830,WK040001,1.9
52907,WK040002,1
52977,WK040003,2.3
53019,WK040004,2.9
53096,WK040005,4.1
53173,WK040006,7.4
53236,WK040007,8
53264,WK040008,9.1
53348,WK040200,2.2
53390,WK040201,3.5
53460,WK040202,3.6
53558,WK040203,1.8
53621,WK040204,1.8
53691,WK040205,2.2
53789,WK040206,4.6
53887,WK040207,6
54062,WK040510,1.3
54132,WK040511,1.7
54202,WK040512,1
54286,WK040513,2.1
54426,WK040520,1.9
54566,WK040521,2.9
54664,WK040522,2.5
54706,WK040530,3.9
54818,WK040531,3.5
54909,WK040532,2.9
54979,WK040533,4.1
55133,WK040534,4
55189,WK040535,
55273,WK040600,4.5
55294,WK040601,4.1
55308,WK040602,2.7
55336,WK040603,3.6
55385,WK040604,3.8
55406,WK040605,5.9
55434,WK040606,4.8
55455,WK040607,5.3
55469,WK040608,6
55490,WK040609,6.6
55504,WK040610,6
55525,WK040611,7
55553,WK040612,7.6
55581,WK041200,9.6
55623,WK041201,10.1
55672,WK041202,8.4
55714,WK041203,5.6
55763,WK041500,3.6
55805,WK041501,5.4
55833,WK041600,9.4
55896,WK041700,2.4
55966,WK042000,17.9
56015,WK042001,5.9
56050,WK042002,7.4
56064,WK042003,5
56078,WK042004,11.4
56099,WK042005,8.9
56127,WK042006,10.5
56141,WK042007,13.1
56155,WK042008,15.9
56169,WK042009,11.3
56281,WK042400,5.6
56344,WK042500,5.1
56519,WK043100,5.1
56561,WK043200,11.7
56610,WK043201,13.8
56645,WK043202,13.5
56666,WK043700,4.2
56729,WK043901,1.6
56757,WK043902,2.4
56799,WK043903,1.4
56827,WK043904,1.1
56848,WK043905,2.2
56897,WK043906,1.9
56925,WK043907,2.7
56974,WK044100,1.8
57058,WK044800,15.6
57128,WK044801,25.2
57170,WK045000,4.4
57240,WK045101,5.1
57254,WK045102,5.6
57268,WK045103,6.7
57296,WK045104,7.3
57324,WK045106,6
57345,WK045107,6
57359,WK045108,8.5
57548,WK045300,3.4
57597,WK045301,3.9
57653,WK045302,3.9
57709,WK045303,5.1
57744,WK045304,5.9
57800,WK045305,1.3
57870,WK045306,1.8
57933,WK045307,2.6
57968,WK045308,2.1
58045,WK045309,
58087,WK045700,1.2
58157,WK045800,8.7
58171,WK045801,12
58199,WK045802,10.6
58234,WK045803,7.6
58290,WK045900,12.9
58325,WK045901,10.2
58346,WK046200,22
58430,WK046300,19.1
58577,WK047300,7.8
58654,WK047301,5.2
58682,WK047600,9.3
58759,WK047800,10.2
58773,WK047801,9.7
58794,WK047802,9.8
58808,WK047803,6.2
58822,WK047804,4.1
58836,WK047805,7.8
58850,WK047806,6.3
58871,WK047911,2.4
58899,WK047912,3.2
58913,WK047913,1.8
58934,WK047914,1.2
58948,WK047915,1.1
58969,WK047916,2.6
58990,WK047921,2.9
59025,WK047922,1.7
59053,WK047923,3
59074,WK047931,2.1
59088,WK047932,3.9
59102,WK047941,3.5
59116,WK047942,4.1
59137,WK047951,3.7
59186,WK047961,2.4
59221,WK047962,3.2
59256,WK047971,3.4
59284,WK047972,1
59312,WK047981,4.9
59424,WK048200,8
59564,WK048300,9.3
59606,WK048301,6.9
59662,WK048401,1.6
59739,WK048402,1
59802,WK048403,1.8
59851,WK048404,2.2
59893,WK048405,2.3
59942,WK048406,1.8
59984,WK048407,4.5
60012,WK048408,3.6
60082,WK048409,5.4
60096,WK048445,7.3
60131,WK048471,7.2
60173,WK048901,3.6
60201,WK048902,4.1
60236,WK048903,4.3
60250,WK048904,4.9
60271,WK048905,4.7
60299,WK048906,3.9
60313,WK048907,3.3
60327,WK048908,3.5
60348,WK048909,2.3
60390,WK048910,3.3
60404,WK048911,2.8
60418,WK048912,2.5
60446,WK048913,1.3
60460,WK048914,0.6
60495,WK048915,1.7
60509,WK048916,2.3
60523,WK048917,2.2
60537,WK048918,1.6
60551,WK048919,1.9
60565,WK048920,2
60579,WK048930,3
60621,WK048931,4.6
60663,WK048950,4.2
60775,WK049100,12.1
60824,WK049101,13.5
60866,WK049102,14.8
60880,WK049103,11.3
61272,WK049701,9.5
61307,WK049702,8.6
61321,WK049703,8.3
61377,WK049704,7.5
61391,WK049705,7.2
61412,WK049800,8.1
61440,WK049801,8.3
61468,WK049802,5.7
61482,WK049803,8.7
61538,WK049804,9.8
61559,WK049805,6
61580,WK049900,8.7
61629,WK050100,9.1
61692,WK050101,6.9
61713,WK050102,8.4
61748,WK050103,9.7
61769,WK050201,3.6
61846,WK050202,2.9
61916,WK050203,3.3
61979,WK050204,4.8
62049,WK050205,4.4
62119,WK050206,1.2
62168,WK050207,2.8
62245,WK050208,3.4
62322,WK050209,4.1
62413,WK050311,2.6
62490,WK050312,3.5
62560,WK050313,2
62630,WK050314,2
62693,WK050316,4.4
62742,WK050322,2.5
62791,WK050323,3
62840,WK050324,1.7
62910,WK050325,1.1
62994,WK050326,3.1
63008,WK050327,2.1
63050,WK050328,3.1
63127,WK050329,4.5
63162,WK050400,0.7
63190,WK050401,4.1
63239,WK050402,5.8
63274,WK050500,3.5
63358,WK050501,3
63547,WK050502,2.3
63666,WK050503,1.8
63785,WK050504,1.7
63883,WK050505,2.5
64016,WK050506,4.1
64121,WK050507,5.1
64212,WK050508,1.2
64296,WK050509,1.7
64401,WK050510,1.5
64520,WK050511,1
64639,WK050512,1.9
64681,WK050513,2.6
64716,WK050514,2.3
64814,WK050515,4.7
64863,WK050516,4.6
64884,WK050517,4
64919,WK050518,4.2
64947,WK050519,1.9
65227,WK050598,4.3
65318,WK051100,12.6
65346,WK051101,16.3
65402,WK051102,9.3
65430,WK051201,2.1
65451,WK051202,2.6
65465,WK051203,2.2
65479,WK051204,1.2
65500,WK051205,0.7
65514,WK051206,0.9
65528,WK051207,
65542,WK051208,
65556,WK051209,3.1
65570,WK051210,1
65584,WK051211,3.5
65619,WK051212,4.7
65633,WK051213,4.6
65647,WK051214,2.7
65675,WK051215,3.3
65689,WK051216,1.9
65703,WK051217,2.4
65717,WK051218,3.9
65731,WK051219,2.2
65745,WK051220,5.4
65759,WK051221,3.9
65780,WK051301,1.3
65829,WK051302,2.2
65871,WK051303,1.2
65920,WK051304,1.9
65983,WK051305,0.8
66032,WK051306,1.2
66074,WK051307,2.9
66123,WK051308,2.4
66144,WK051309,4.1
66249,WK051801,
66263,WK051802,2.5
66277,WK051803,1.8
66298,WK051804,1.1
66347,WK051805,2
66361,WK051806,2.8
66375,WK051807,3.1
66417,WK051808,1.4
66431,WK051809,2.1
66452,WK051810,2
66466,WK051811,1.5
66487,WK051812,0.9
66515,WK051813,0.9
66529,WK051814,2.6
66550,WK051815,3.1
66571,WK051816,3.2
66585,WK051817,1.8
66613,WK051818,2.5
66655,WK051819,1.4
66676,WK051820,1.5
66697,WK051821,1.2
66718,WK051822,1.3
66732,WK051823,2.1
66746,WK051824,2.5
66760,WK051825,2.6
66795,WK051826,3
