ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
10013,WK011912  ,7.9
10024,WK011913  ,4.2
9382,WK014000  ,11.6
9393,WK014001  ,14.9
9403,WK014002  ,12.5
9406,WK014003  ,13.7
9417,WK014004  ,10.1
324,WK014110  ,3.5
329,WK014111  ,2.9
338,WK014112  ,4.9
343,WK014113  ,5.9
349,WK014114  ,3.3
358,WK014115  ,2.2
363,WK014116  ,1.7
370,WK014117  ,3.9
376,WK014118  ,6.7
384,WK014119  ,1.4
396,WK014120  ,6.2
401,WK014121  ,4.5
2751,WK014700  ,5.9
2762,WK014701  ,7.1
3458,WK014801  ,11.2
3478,WK014802  ,14.1
3490,WK014803  ,9.1
3677,WK015001  ,3.6
3685,WK015002  ,4.9
3687,WK015003  ,4.2
3694,WK015004  ,2.6
3702,WK015005  ,4.3
3705,WK015006  ,2.7
3711,WK015007  ,2.8
3718,WK015008  ,3.3
3722,WK015009  ,3.2
3730,WK015010  ,4.5
3742,WK015011  ,5.6
3746,WK015012  ,2.2
3749,WK015013  ,11
3751,WK015014  ,7.3
3755,WK015015  ,9.1
4910,WK015300  ,1.1
4920,WK015301  ,2.3
4928,WK015302  ,2
4938,WK015303  ,2.6
4941,WK015304  ,2.6
4949,WK015305  ,2.8
4954,WK015306  ,3.7
4965,WK015307  ,3.6
4970,WK015308  ,5.7
4980,WK015309  ,5.3
6154,WK015800  ,1.6
6172,WK015801  ,2.6
6177,WK015802  ,5
6180,WK015803  ,6.7
6183,WK015804  ,5.9
6185,WK015805  ,7.6
6187,WK015806  ,5
6189,WK015809  ,1.3
6483,WK016001  ,6.8
6486,WK016002  ,7.6
6488,WK016003  ,5.5
6490,WK016004  ,9.9
6498,WK016005  ,7
6502,WK016006  ,4.3
6504,WK016007  ,4.6
6506,WK016008  ,6
6512,WK016009  ,8.7
6522,WK016010  ,7.5
6524,WK016011  ,9
6526,WK016012  ,6.8
6529,WK016013  ,5.1
6531,WK016014  ,7.9
6533,WK016015  ,5.9
6535,WK016016  ,3.2
6537,WK016017  ,6.6
6540,WK016018  ,5.2
6542,WK016019  ,3.6
6547,WK016020  ,8.6
6550,WK016021  ,7.4
6552,WK016022  ,6.2
6554,WK016023  ,7.7
6556,WK016024  ,2.8
6559,WK016025  ,4
6562,WK016026  ,0.9
6567,WK016027  ,4.6
6569,WK016028  ,2.9
6579,WK016029  ,6.7
7102,WK016301  ,3.9
7109,WK016302  ,1.7
7113,WK016303  ,0.8
7118,WK016304  ,1.3
7127,WK016305  ,6.3
7137,WK016306  ,3.1
7144,WK016307  ,6.8
7146,WK016308  ,6.8
7148,WK016309  ,3.6
7273,WK016400  ,2.2
7277,WK016401  ,2.7
7282,WK016402  ,3.6
7288,WK016403  ,6.1
7299,WK016404  ,4.4
7304,WK016405  ,3
7312,WK016406  ,1.7
7320,WK016407  ,1.4
7328,WK016408  ,5.9
7335,WK016409  ,5.9
8241,WK016600  ,2
8261,WK016603  ,3.3
8270,WK016604  ,9.4
8273,WK016605  ,7
8276,WK016606  ,4.6
8278,WK016607  ,7.7
8280,WK016608  ,8.8
8282,WK016609  ,8.5
9553,WK016800  ,1.2
9558,WK016801  ,4.6
9562,WK016802  ,4.4
9565,WK016803  ,5.5
9568,WK016804  ,8.3
10725,WK017101  ,1.8
10744,WK017102  ,8.3
10748,WK017103  ,10.5
10751,WK017104  ,9.3
10755,WK017105  ,15
10760,WK017106  ,12
10764,WK017107  ,9
10768,WK017108  ,4.9
10772,WK017109  ,7.8
10776,WK017110  ,11.7
10780,WK017111  ,6.5
10784,WK017112  ,
11024,WK017301  ,0.7
11026,WK017302  ,0.6
11028,WK017303  ,1.3
11030,WK017304  ,1.4
11032,WK017305  ,1.1
11034,WK017306  ,1.4
11036,WK017307  ,3.7
11038,WK017308  ,2.1
11040,WK017309  ,2.7
11042,WK017310  ,3.9
11044,WK017311  ,2.7
11046,WK017312  ,2.9
11048,WK017313  ,2.8
11050,WK017314  ,2.2
11089,WK017501  ,1.6
11116,WK017502  ,3.6
11119,WK017503  ,9.1
11121,WK017504  ,6.9
11125,WK017505  ,9.4
11127,WK017506  ,6.4
11129,WK017507  ,9.5
11133,WK017508  ,7
11136,WK017509  ,6.6
11139,WK017510  ,8.9
11142,WK017511  ,5.7
11746,WK017700  ,2.6
11756,WK017701  ,2.5
11766,WK017702  ,8.8
11769,WK017703  ,8
11773,WK017704  ,7.6
11778,WK017705  ,5.2
11783,WK017706  ,11.4
11786,WK017708  ,5.9
11795,WK017709  ,8
11798,WK017710  ,8.1
13011,WK018000  ,7.8
13020,WK018001  ,11.3
13024,WK018002  ,12.4
13029,WK018003  ,7
13035,WK018004  ,8.4
13038,WK018005  ,13.3
13040,WK018006  ,4.9
13042,WK018007  ,14.1
13970,WK018300  ,5
13974,WK018301  ,7.4
13977,WK018302  ,4.8
13981,WK018303  ,1.4
13984,WK018304  ,5.3
13987,WK018305  ,6
13992,WK018306  ,5.4
13996,WK018307  ,7.7
14203,WK018400  ,1.5
15623,WK018900  ,6
15633,WK018901  ,6.9
15639,WK018902  ,8.9
15642,WK018903  ,5.1
15647,WK018904  ,5.5
15653,WK018905  ,4.4
16573,WK019310  ,3.1
16577,WK019311  ,2.3
16587,WK019312  ,1.4
16590,WK019313  ,2.5
16598,WK019314  ,4.3
16601,WK019320  ,5.9
16605,WK019321  ,7.4
16611,WK019322  ,6.7
16621,WK019330  ,4.1
16626,WK019331  ,3.8
16631,WK019332  ,4.4
16635,WK019340  ,2.8
16642,WK019341  ,4.7
16646,WK019350  ,5.1
16656,WK019351  ,5
16664,WK019352  ,8.3
12023,WK019600  ,11.3
12038,WK019601  ,7.9
114,WK019701  ,7
127,WK019702  ,6.8
132,WK019703  ,8
140,WK019704  ,9.7
1439,WK020001  ,4.7
1442,WK020002  ,4.3
1450,WK020003  ,2
1462,WK020004  ,3.2
1472,WK020005  ,5.5
1481,WK020006  ,7.2
1490,WK020007  ,7.5
1500,WK020008  ,6.4
1510,WK020010  ,13.6
1515,WK020011  ,9.2
1520,WK020012  ,9.8
1525,WK020013  ,9.7
1529,WK020014  ,4.1
1534,WK020015  ,5.2
1538,WK020016  ,8.6
1543,WK020017  ,10
1559,WK020201  ,2.6
1566,WK020202  ,2.6
1570,WK020203  ,3.4
1577,WK020204  ,3.2
1581,WK020205  ,2.3
1586,WK020206  ,1.5
1589,WK020207  ,1.9
1594,WK020208  ,2.7
1601,WK020209  ,0.9
1605,WK020210  ,2.5
1607,WK020211  ,2.2
1611,WK020212  ,2.3
1618,WK020213  ,5.2
1623,WK020214  ,3
1627,WK020215  ,3.9
1630,WK020216  ,3.2
1633,WK020217  ,3.5
1637,WK020218  ,3.4
1643,WK020219  ,1.8
1648,WK020220  ,1.9
1650,WK020221  ,2.7
1654,WK020222  ,2.3
1657,WK020223  ,1.3
1662,WK020224  ,4.2
1928,WK020354  ,1.8
1947,WK020355  ,6.9
1960,WK020356  ,6.7
1964,WK020357  ,8.3
1967,WK020358  ,7.7
1971,WK020359  ,10.3
1974,WK020360  ,6.2
1977,WK020361  ,5.5
1980,WK020362  ,14.5
1983,WK020363  ,6.1
2368,WK020901  ,7.8
2395,WK020902  ,9.8
2405,WK020903  ,5.8
2411,WK020904  ,7
3018,WK021301  ,9.2
3022,WK021302  ,9.5
3024,WK021303  ,6.7
3043,WK021304  ,4.9
3047,WK021305  ,7.9
3051,WK021306  ,7.4
3139,WK021400  ,7.5
3149,WK021401  ,5.7
3153,WK021402  ,4.4
3161,WK021403  ,10.4
3168,WK021404  ,9.1
3173,WK021405  ,10.2
3181,WK021406  ,8.7
3448,WK021600  ,1.7
3848,WK022101  ,6.9
3861,WK022201  ,1.4
3868,WK022202  ,2.3
3877,WK022203  ,1.7
3881,WK022204  ,2.1
3890,WK022205  ,1.3
3895,WK022206  ,3.7
3905,WK022207  ,3.8
3919,WK022208  ,2
3924,WK022209  ,1.1
3936,WK022211  ,5.1
3944,WK022231  ,7.8
4287,WK022500  ,1.5
4294,WK022501  ,2.8
4297,WK022502  ,2.4
4301,WK022503  ,4.5
4305,WK022504  ,5.5
4310,WK022601  ,
4312,WK022602  ,4.8
4314,WK022603  ,4.7
4323,WK022604  ,5.9
4326,WK022605  ,5
4328,WK022606  ,7.8
4438,WK022801  ,4.1
4444,WK022802  ,3.2
4451,WK022803  ,3.3
4458,WK022804  ,5.1
4462,WK022805  ,4
4464,WK022810  ,1.7
4469,WK022811  ,1.7
4473,WK022812  ,1.1
4478,WK022813  ,3.9
4485,WK022820  ,6.4
4489,WK022830  ,4.1
4496,WK022840  ,5.9
4505,WK022850  ,6
4508,WK022860  ,4.2
4511,WK022870  ,11.8
4516,WK022880  ,9.7
4520,WK022890  ,13.2
4767,WK023001  ,15.3
4776,WK023002  ,11.4
4782,WK023003  ,15.6
4991,WK023200  ,1.4
4999,WK023201  ,4.8
5005,WK023202  ,8.4
5014,WK023203  ,6.4
5020,WK023300  ,5.2
5031,WK023301  ,9.1
5303,WK023600  ,10.9
5314,WK023601  ,8.6
5323,WK023602  ,6.1
5331,WK023603  ,9.2
5336,WK023604  ,12
6583,WK024301  ,1.2
6586,WK024302  ,2.4
6591,WK024303  ,1.7
6594,WK024304  ,1.2
6597,WK024305  ,2.3
6602,WK024306  ,1.3
6605,WK024307  ,0.9
6608,WK024308  ,1.2
6617,WK024309  ,2
6620,WK024310  ,2.4
6627,WK024311  ,3.2
6632,WK024312  ,3.2
6645,WK024313  ,3
6649,WK024314  ,3.8
6653,WK024315  ,5.7
6660,WK024316  ,
6702,WK024400  ,9.5
6711,WK024401  ,9
6783,WK024600  ,1.8
6794,WK024601  ,6.5
7468,WK025200  ,5.6
7479,WK025201  ,9.5
9429,WK026200  ,1.4
9437,WK026201  ,3.8
9443,WK026202  ,7.2
9451,WK026203  ,4.5
9456,WK026204  ,7.3
9464,WK026205  ,10.6
9572,WK026300  ,8.8
9582,WK026301  ,9.3
9588,WK026302  ,6.6
9592,WK026303  ,12.1
9596,WK026304  ,6.6
10453,WK026701  ,1.4
10472,WK026702  ,5
10477,WK026703  ,2.8
10481,WK026704  ,5.2
10484,WK026705  ,5.4
10492,WK026801  ,3
10495,WK026802  ,2.5
10504,WK026803  ,3.4
10507,WK026804  ,2.4
10512,WK026805  ,1.4
10518,WK026806  ,1.8
10523,WK026807  ,3.6
10533,WK026808  ,4.6
10541,WK026809  ,2.5
10994,WK026900  ,14.5
11004,WK026901  ,10.4
11016,WK026902  ,11.4
11730,WK027300  ,1.9
11741,WK027301  ,3.8
11839,WK027401  ,5.4
11846,WK027402  ,6.4
11854,WK027403  ,7
11861,WK027404  ,8.3
11865,WK027405  ,10.6
11870,WK027406  ,10.1
11875,WK027407  ,9.2
11879,WK027408  ,9.8
11883,WK027409  ,8.9
11886,WK027410  ,7.7
11892,WK027411  ,6
11898,WK027412  ,6.3
11926,WK027500  ,1.3
11938,WK027501  ,5.5
11946,WK027502  ,1.4
12428,WK027700  ,3
12492,WK027900  ,9.5
13624,WK028100  ,2.2
13636,WK028101  ,1.4
13645,WK028102  ,4.2
13650,WK028103  ,3.8
15061,WK028500  ,10.2
15070,WK028501  ,8.5
15081,WK028502  ,11
15091,WK028503  ,9.1
15179,WK028900  ,1.3
15188,WK028901  ,2.8
15454,WK029300  ,5.7
15792,WK029400  ,2.1
15798,WK029401  ,5.6
15658,WK029600  ,10.4
15662,WK029601  ,9.1
15702,WK029602  ,12
15705,WK029603  ,10.3
15708,WK029604  ,7.2
15712,WK029605  ,9.7
15715,WK029606  ,10.6
15718,WK029607  ,13.1
15722,WK029608  ,7.2
16054,WK029700  ,1.4
16061,WK029701  ,11
16072,WK029702  ,4.9
16081,WK029703  ,10.5
16196,WK029900  ,2
16214,WK029901  ,5.2
16219,WK029902  ,8.6
16222,WK029903  ,8.3
16225,WK029904  ,5.7
16392,WK030100  ,3.8
16398,WK030101  ,2.3
16406,WK030102  ,3.6
16411,WK030103  ,2.1
16417,WK030104  ,1.8
16423,WK030105  ,3
10822,WK030200  ,13.4
10832,WK030201  ,13.5
4237,WK030301  ,1.7
4243,WK030302  ,2.7
4248,WK030303  ,3.6
4254,WK030304  ,4.9
4261,WK030305  ,7.2
4265,WK030306  ,12.7
4276,WK030307  ,7
10353,WK030400  ,11.3
10360,WK030401  ,10.2
10370,WK030402  ,9.1
621,WK030701  ,2.5
631,WK030702  ,2.8
637,WK030703  ,2.1
646,WK030704  ,1.9
651,WK030705  ,5.2
655,WK030706  ,1.6
659,WK030707  ,2.9
663,WK030708  ,1.9
667,WK030709  ,2
672,WK030710  ,3.3
678,WK030711  ,4.2
681,WK030712  ,6.1
684,WK030713  ,4.1
688,WK030714  ,3.3
693,WK030715  ,3.4
698,WK030716  ,3.9
703,WK030717  ,4
712,WK030718  ,4
718,WK030719  ,2.2
726,WK030720  ,3.5
734,WK030721  ,4.1
744,WK030722  ,4.1
746,WK030723  ,1.9
749,WK030724  ,4
756,WK030725  ,5
766,WK030726  ,4.9
771,WK030727  ,2.7
775,WK030728  ,5.9
783,WK030729  ,5.8
787,WK030730  ,5.8
790,WK030731  ,6
1815,WK030800  ,1.8
1824,WK030801  ,1.9
1832,WK030802  ,0.9
1835,WK030804  ,3.8
1838,WK030805  ,5.9
2485,WK031000  ,3.1
2490,WK031001  ,5
2492,WK031002  ,5.9
2496,WK031003  ,6.3
2499,WK031004  ,7.2
2503,WK031005  ,3
2506,WK031006  ,6.3
3115,WK031200  ,3.2
3120,WK031201  ,6.1
3123,WK031202  ,6
3127,WK031300  ,8.8
4527,WK031702  ,5
8006,WK032110  ,2.2
8018,WK032111  ,2
8030,WK032112  ,2
8041,WK032113  ,1.9
8049,WK032120  ,3.3
8062,WK032130  ,4.9
8065,WK032131  ,4.5
8067,WK032140  ,6.4
8070,WK032141  ,7.3
8072,WK032150  ,4.9
8075,WK032151  ,4.8
9257,WK032700  ,1.2
9268,WK032701  ,1.2
9279,WK032702  ,3.2
9283,WK032703  ,6.5
9286,WK032704  ,3.9
9288,WK032705  ,1.9
9509,WK033100  ,8
10286,WK033500  ,7.8
10289,WK033501  ,4.5
10296,WK033502  ,8
11906,WK033900  ,7.3
11953,WK034000  ,7.6
11955,WK034001  ,7
11961,WK034002  ,7.3
11965,WK034003  ,7.1
11969,WK034004  ,5.9
11971,WK034005  ,3.5
11976,WK034006  ,5
11978,WK034007  ,6.3
11982,WK034008  ,7.9
11984,WK034009  ,7.8
11986,WK034010  ,6.8
11988,WK034011  ,5.3
11990,WK034012  ,6.9
11992,WK034013  ,6
12911,WK034201  ,4.3
12915,WK034202  ,5.5
12917,WK034203  ,6
12922,WK034204  ,5.3
12928,WK034205  ,6.3
12930,WK034206  ,6.8
12936,WK034207  ,5.8
12943,WK034208  ,4.7
14216,WK034401  ,3.7
14228,WK034402  ,3.1
14242,WK034403  ,1.5
14253,WK034404  ,2.1
14265,WK034405  ,1.1
14279,WK034406  ,2
14291,WK034407  ,2.8
14300,WK034408  ,3.3
14308,WK034409  ,2.2
14324,WK034410  ,2.2
14472,WK034500  ,1.6
14477,WK034501  ,2.8
14484,WK034502  ,1.4
14494,WK034503  ,0.9
14498,WK034504  ,2.2
14505,WK034505  ,2.4
15946,WK035100  ,7.1
15753,WK035200  ,8.6
15755,WK035201  ,8.6
15758,WK035202  ,5.9
15761,WK035203  ,3.8
8176,WK035300  ,4.2
16155,WK035501  ,1.7
16161,WK035502  ,3
16168,WK035503  ,3.8
16178,WK035504  ,2.6
16186,WK035505  ,5.8
10378,WK035601  ,1.8
10380,WK035602  ,2.7
10382,WK035603  ,2
10384,WK035604  ,3.2
10386,WK035605  ,0.8
10388,WK035606  ,3.8
10390,WK035607  ,4.2
10392,WK035608  ,4.3
10394,WK035610  ,2.4
10396,WK035611  ,2.4
10398,WK035612  ,3
10400,WK035613  ,3.4
10402,WK035614  ,1.6
10404,WK035615  ,1.5
10406,WK035616  ,2.8
10408,WK035618  ,5
10410,WK035620  ,5.2
10412,WK035621  ,3.4
10414,WK035622  ,3.4
10416,WK035623  ,1.9
10418,WK035624  ,1.1
101,WK035800  ,4.5
106,WK035801  ,5.3
108,WK035802  ,5.9
246,WK036101  ,1
257,WK036102  ,3.1
267,WK036103  ,1.9
274,WK036104  ,2.1
281,WK036105  ,3
286,WK036106  ,4.5
292,WK036107  ,5.8
299,WK036108  ,1.3
304,WK036109  ,8.6
312,WK036110  ,12.2
320,WK036111  ,4.4
798,WK036201  ,2.4
801,WK036202  ,3.3
804,WK036203  ,2.7
809,WK036204  ,2
811,WK036205  ,2.7
814,WK036206  ,2.5
819,WK036207  ,3.2
822,WK036208  ,2
829,WK036209  ,0.9
835,WK036210  ,2.6
841,WK036211  ,4.1
848,WK036212  ,5.1
853,WK036213  ,4.4
856,WK036214  ,2.7
860,WK036300  ,0.9
866,WK036301  ,0.6
875,WK036302  ,0.7
880,WK036303  ,1.3
888,WK036304  ,1.5
898,WK036305  ,1.9
905,WK036306  ,1.2
917,WK036307  ,1.5
926,WK036308  ,1.2
931,WK036309  ,2
940,WK036310  ,6.5
949,WK036311  ,5
957,WK036312  ,3
960,WK036313  ,2.8
969,WK036314  ,2.3
976,WK036315  ,2.5
981,WK036316  ,1.8
985,WK036317  ,1.5
987,WK036318  ,1.9
990,WK036319  ,1.8
994,WK036320  ,1.9
998,WK036321  ,2.7
1001,WK036322  ,1.9
1004,WK036323  ,1.3
1010,WK036324  ,1.8
1016,WK036325  ,1.9
1021,WK036326  ,1.9
1025,WK036327  ,0.9
1029,WK036328  ,0.4
1034,WK036329  ,1.1
1038,WK036330  ,0.8
1041,WK036331  ,1.6
1045,WK036332  ,2.1
1050,WK036333  ,3.1
1062,WK036334  ,3.6
1069,WK036335  ,1
1075,WK036336  ,2.9
1078,WK036337  ,2.4
1085,WK036338  ,1.9
1088,WK036339  ,1.7
1093,WK036340  ,2.1
1097,WK036341  ,1.3
1102,WK036342  ,1.6
1107,WK036343  ,2.2
1110,WK036344  ,2.3
1117,WK036345  ,2.3
1120,WK036346  ,2.4
1125,WK036347  ,2.5
1136,WK036348  ,1.7
1143,WK036349  ,2.4
1150,WK036350  ,
1156,WK036351  ,1.6
1160,WK036352  ,2.8
1167,WK036353  ,2.2
1170,WK036354  ,2.6
1176,WK036355  ,1.7
1185,WK036356  ,2.3
1195,WK036357  ,3.3
1199,WK036358  ,2.9
1207,WK036359  ,1.8
1210,WK036360  ,2.2
1214,WK036361  ,3.3
1219,WK036362  ,3.7
1222,WK036363  ,3
1224,WK036364  ,3.3
1230,WK036365  ,3.5
1235,WK036366  ,3.9
1242,WK036367  ,2.9
1245,WK036368  ,3.8
1252,WK036369  ,2.6
1259,WK036370  ,1.2
1266,WK036371  ,2.8
1272,WK036372  ,3.6
1276,WK036373  ,6.2
1287,WK036374  ,2.2
1291,WK036375  ,2
1296,WK036376  ,2.3
1299,WK036377  ,2.1
1306,WK036378  ,3.4
1312,WK036379  ,4.2
1315,WK036380  ,5.2
1319,WK036381  ,2.6
1325,WK036382  ,3.1
1330,WK036383  ,3.9
1333,WK036384  ,3.8
1337,WK036385  ,1.5
1341,WK036386  ,1
1348,WK036387  ,1.7
1355,WK036388  ,1.4
1366,WK036389  ,1.1
1371,WK036390  ,1.4
1378,WK036391  ,2.3
1383,WK036392  ,1.3
1391,WK036393  ,3.7
1403,WK036394  ,4.9
1418,WK036395  ,3.6
1422,WK036396  ,2
1430,WK036397  ,3.4
1435,WK036398  ,2.6
2007,WK037000  ,8.7
2016,WK037001  ,2.9
2158,WK037301  ,6.2
2176,WK037302  ,11.5
2178,WK037303  ,6.9
2180,WK037304  ,9.3
2185,WK037305  ,5.1
2188,WK037306  ,7.6
2193,WK037307  ,11.7
2417,WK037500  ,1.1
2424,WK037501  ,0.8
2428,WK037502  ,1.5
2432,WK037503  ,1.8
2437,WK037504  ,1.3
2440,WK037505  ,2.2
2444,WK037506  ,2.7
2447,WK037507  ,2.6
2452,WK037508  ,4.3
2455,WK037509  ,2.8
2459,WK037510  ,3.2
2578,WK037601  ,4.5
2589,WK037700  ,3.8
2597,WK037701  ,4.8
2601,WK037702  ,3.6
2606,WK037703  ,5.3
2609,WK037704  ,4.9
3275,WK038300  ,4.8
3278,WK038301  ,4
3281,WK038302  ,4.3
3285,WK038303  ,4.6
3288,WK038304  ,4.8
3293,WK038305  ,5.7
3296,WK038306  ,8.9
3298,WK038307  ,0.9
