ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
5069,WK011442  ,2.7
5071,WK011443  ,2.4
5073,WK011444  ,3.3
5075,WK011445  ,3.3
5077,WK011446  ,4.2
5079,WK011447  ,6.1
5081,WK011448  ,9.8
5083,WK011449  ,6.5
5085,WK011450  ,4.8
5087,WK011451  ,4.6
5091,WK011452  ,3.3
5094,WK011453  ,3.2
8029,WK011850  ,3.1
8039,WK011851  ,1.9
8050,WK011852  ,3.3
8053,WK011853  ,12.8
8057,WK011854  ,8.1
8061,WK011855  ,6.5
8064,WK011856  ,12.5
8067,WK011857  ,8.6
8070,WK011858  ,8.2
8073,WK011859  ,5.3
8076,WK011860  ,7.2
8081,WK011861  ,10.1
8083,WK011862  ,4.9
9985,WK011900  ,2.6
9989,WK011901  ,3.4
9992,WK011902  ,3.1
9996,WK011903  ,3.8
10001,WK011904  ,4.7
10004,WK011905  ,2.1
10007,WK011906  ,1.5
10012,WK011907  ,5.9
10015,WK011908  ,1.9
10017,WK011909  ,4.7
10020,WK011910  ,4.2
10026,WK011911  ,3.9
10030,WK011912  ,8.5
10041,WK011913  ,3.9
301,WK014110  ,3.5
306,WK014111  ,3
314,WK014112  ,4.8
323,WK014113  ,5.9
331,WK014114  ,3.3
340,WK014115  ,2.2
344,WK014116  ,1.7
351,WK014117  ,3.9
357,WK014118  ,6.7
365,WK014119  ,1.5
378,WK014120  ,6.2
381,WK014121  ,4.6
2899,WK014700  ,5.8
2910,WK014701  ,7
3612,WK014801  ,11.1
3632,WK014802  ,14.1
3644,WK014803  ,9.3
3801,WK015001  ,3
3809,WK015002  ,4.5
3811,WK015003  ,4.1
3818,WK015004  ,2.3
3826,WK015005  ,4.2
3829,WK015006  ,2.7
3836,WK015007  ,2.5
3843,WK015008  ,3.1
3847,WK015009  ,3.1
3855,WK015010  ,4.2
3866,WK015011  ,5.5
3870,WK015012  ,2.1
3873,WK015013  ,11
3875,WK015014  ,7.3
3879,WK015015  ,9.1
5123,WK015300  ,1.2
5133,WK015301  ,2.3
5141,WK015302  ,2.2
5151,WK015303  ,2.9
5154,WK015304  ,2.9
5162,WK015305  ,2.9
5167,WK015306  ,3.8
5178,WK015307  ,3.9
5183,WK015308  ,5.6
5193,WK015309  ,5.5
6276,WK015800  ,1.6
6294,WK015801  ,2.5
6299,WK015802  ,5
6302,WK015803  ,6.6
6305,WK015804  ,5.8
6307,WK015805  ,8.2
6309,WK015806  ,5.1
6311,WK015809  ,1.3
6588,WK016001  ,6.6
6591,WK016002  ,7.9
6593,WK016003  ,6.1
6595,WK016004  ,10.5
6603,WK016005  ,6.3
6607,WK016006  ,3.7
6609,WK016007  ,4.8
6611,WK016008  ,9.3
6617,WK016009  ,10.7
6627,WK016010  ,6.8
6629,WK016011  ,8.6
6631,WK016012  ,6.3
6634,WK016013  ,4.5
6636,WK016014  ,8
6638,WK016015  ,6.3
6640,WK016016  ,2.5
6642,WK016017  ,6.4
6645,WK016018  ,4.6
6647,WK016019  ,7.9
6652,WK016020  ,8.4
6655,WK016021  ,6.7
6657,WK016022  ,5.8
6659,WK016023  ,7.9
6661,WK016024  ,12.6
6664,WK016025  ,3.8
6667,WK016026  ,10.3
6672,WK016027  ,3.9
6674,WK016028  ,2.4
6684,WK016029  ,6
7214,WK016301  ,12.4
7221,WK016302  ,10.1
7225,WK016303  ,8.9
7230,WK016304  ,8
7239,WK016305  ,10
7249,WK016306  ,11.1
7256,WK016307  ,10.1
7258,WK016308  ,6.9
7260,WK016309  ,3.7
7389,WK016400  ,2.1
7393,WK016401  ,2.6
7398,WK016402  ,3.5
7404,WK016403  ,6
7415,WK016404  ,4.3
7420,WK016405  ,3
7428,WK016406  ,1.6
7436,WK016407  ,1.4
7444,WK016408  ,5.9
7451,WK016409  ,5.8
8492,WK016600  ,1.9
8512,WK016603  ,3.2
8521,WK016604  ,9.3
8524,WK016605  ,6.9
8527,WK016606  ,4.5
8529,WK016607  ,7.7
8531,WK016608  ,8.6
8533,WK016609  ,8.3
9637,WK016800  ,8.2
9642,WK016801  ,8.6
9646,WK016802  ,11.9
9649,WK016803  ,5.7
9652,WK016804  ,8.6
11117,WK017101  ,1.8
11136,WK017102  ,8.3
11140,WK017103  ,10.4
11143,WK017104  ,9.3
11147,WK017105  ,14.9
11152,WK017106  ,11.9
11156,WK017107  ,9.4
11160,WK017108  ,5.9
11164,WK017109  ,8.6
11168,WK017110  ,11.9
11172,WK017111  ,6.8
11176,WK017112  ,
11442,WK017301  ,0.8
11444,WK017302  ,0.6
11446,WK017303  ,1.3
11448,WK017304  ,1.6
11450,WK017305  ,1.2
11452,WK017306  ,1.2
11454,WK017307  ,3.5
11456,WK017308  ,2
11458,WK017309  ,2.7
11460,WK017310  ,3.7
11462,WK017311  ,2.8
11464,WK017312  ,3
11466,WK017313  ,2.9
11468,WK017314  ,2.4
11507,WK017501  ,1.6
11534,WK017502  ,4.1
11537,WK017503  ,8.9
11539,WK017504  ,6.8
11543,WK017505  ,9.2
11545,WK017506  ,6.1
11547,WK017507  ,9.3
11551,WK017508  ,7.4
11554,WK017509  ,6.4
11557,WK017510  ,9.6
11560,WK017511  ,6.2
12280,WK017701  ,2.6
12299,WK017702  ,8.5
12302,WK017703  ,5.3
12305,WK017704  ,12.2
12308,WK017705  ,8.9
12311,WK017706  ,7.8
12314,WK017707  ,5.9
12321,WK017708  ,8.4
12324,WK017709  ,8.4
13519,WK018000  ,7
13528,WK018001  ,10.6
13532,WK018002  ,11.8
13537,WK018003  ,6.3
13543,WK018004  ,8.2
13546,WK018005  ,12.7
13548,WK018006  ,4
13550,WK018007  ,14.3
14585,WK018300  ,5
14589,WK018301  ,7.4
14592,WK018302  ,4.7
14596,WK018303  ,1.4
14599,WK018304  ,5.3
14602,WK018305  ,6
14607,WK018306  ,5.4
14611,WK018307  ,7.6
14813,WK018400  ,10.3
16713,WK018900  ,5.9
16723,WK018901  ,7.2
16729,WK018902  ,9.8
16732,WK018903  ,5.2
16737,WK018904  ,5.6
16743,WK018905  ,5.1
17587,WK019310  ,2.6
17591,WK019311  ,2.1
17601,WK019312  ,1.1
17604,WK019313  ,2.4
17612,WK019314  ,3.8
17615,WK019320  ,5.5
17619,WK019321  ,6.4
17625,WK019322  ,6.5
17635,WK019330  ,3.8
17640,WK019331  ,3.9
17645,WK019332  ,4.5
17649,WK019340  ,2.7
17656,WK019341  ,4.8
17660,WK019350  ,5
17670,WK019351  ,5
17678,WK019352  ,8.3
91,WK019701  ,13.3
104,WK019702  ,8.4
109,WK019703  ,11.9
117,WK019704  ,17.7
1516,WK020001  ,2.5
1519,WK020002  ,1.3
1527,WK020003  ,1.8
1539,WK020004  ,3.2
1549,WK020005  ,5.4
1558,WK020006  ,5.5
1567,WK020007  ,5.4
1577,WK020008  ,3.1
1587,WK020010  ,13.4
1592,WK020011  ,6.5
1597,WK020012  ,9.6
1602,WK020013  ,9.7
1606,WK020014  ,4.2
1611,WK020015  ,5.2
1615,WK020016  ,8.4
1620,WK020017  ,6.9
1628,WK020201  ,2.7
1635,WK020202  ,2.7
1639,WK020203  ,3.6
1646,WK020204  ,3.1
1650,WK020205  ,2.2
1655,WK020206  ,1.6
1659,WK020207  ,2.1
1664,WK020208  ,2.9
1671,WK020209  ,1.1
1674,WK020210  ,2.7
1676,WK020211  ,2.4
1680,WK020212  ,2.4
1687,WK020213  ,5.2
1692,WK020214  ,3.2
1696,WK020215  ,4.2
1699,WK020216  ,3.2
1702,WK020217  ,3.5
1706,WK020218  ,3.3
1713,WK020219  ,1.8
1717,WK020220  ,1.9
1719,WK020221  ,2.8
1723,WK020222  ,2.2
1726,WK020223  ,1.3
1731,WK020224  ,4
2023,WK020354  ,1.8
2042,WK020355  ,6.9
2055,WK020356  ,6.7
2059,WK020357  ,8.3
2062,WK020358  ,7.6
2066,WK020359  ,10.3
2069,WK020360  ,6.3
2072,WK020361  ,5.4
2075,WK020362  ,13.3
2078,WK020363  ,5.9
2540,WK020901  ,8
2567,WK020902  ,9.8
2577,WK020903  ,6
2583,WK020904  ,7
3171,WK021301  ,9.8
3175,WK021302  ,9.6
3177,WK021303  ,6.5
3196,WK021304  ,4.9
3200,WK021305  ,7.9
3204,WK021306  ,7.5
3292,WK021400  ,7.4
3302,WK021401  ,5.9
3306,WK021402  ,4.4
3314,WK021403  ,10.4
3321,WK021404  ,9.1
3326,WK021405  ,10.1
3334,WK021406  ,8.8
3589,WK021600  ,1.3
3601,WK021601  ,2.5
3990,WK022101  ,1.3
4003,WK022201  ,1.4
4010,WK022202  ,2.3
4019,WK022203  ,1.6
4023,WK022204  ,2.1
4032,WK022205  ,1.5
4037,WK022206  ,3.5
4047,WK022207  ,3.6
4061,WK022208  ,1.9
4066,WK022209  ,1
4078,WK022211  ,5.1
4086,WK022231  ,7.3
4393,WK022500  ,1.5
4400,WK022501  ,2.7
4403,WK022502  ,2.3
4407,WK022503  ,4.5
4411,WK022504  ,5.5
4416,WK022601  ,
4418,WK022602  ,4.9
4420,WK022603  ,4.9
4429,WK022604  ,6
4432,WK022605  ,4.8
4434,WK022606  ,7.8
4544,WK022801  ,3.9
4550,WK022802  ,2.8
4557,WK022803  ,2.9
4564,WK022804  ,4.6
4568,WK022805  ,4.4
4570,WK022810  ,1.8
4575,WK022811  ,1.3
4579,WK022812  ,1.2
4584,WK022813  ,3
4591,WK022820  ,6.1
4595,WK022830  ,3.7
4602,WK022840  ,5.9
4611,WK022850  ,6
4614,WK022860  ,4
4617,WK022870  ,11.8
4622,WK022880  ,9.7
4626,WK022890  ,13.1
4966,WK023001  ,15.3
4975,WK023002  ,11.4
4981,WK023003  ,15.7
5204,WK023200  ,1.5
5218,WK023201  ,4.7
5221,WK023202  ,8.3
5234,WK023203  ,5.3
5238,WK023300  ,5
5249,WK023301  ,9.1
6688,WK024301  ,1.2
6691,WK024302  ,2.6
6696,WK024303  ,1.8
6699,WK024304  ,1.2
6702,WK024305  ,2.3
6707,WK024306  ,1.3
6710,WK024307  ,1
6713,WK024308  ,1.2
6722,WK024309  ,1.8
6725,WK024310  ,2.4
6732,WK024311  ,3.2
6737,WK024312  ,3
6750,WK024313  ,3
6754,WK024314  ,3.6
6758,WK024315  ,5.7
6765,WK024316  ,
6814,WK024400  ,7.6
6823,WK024401  ,8.1
6895,WK024600  ,3.6
6906,WK024601  ,2.7
7584,WK025200  ,5.7
7595,WK025201  ,9.1
9541,WK026200  ,1.6
9549,WK026201  ,3.8
9555,WK026202  ,7.4
9563,WK026203  ,4.7
9568,WK026204  ,7.3
9576,WK026205  ,10.8
9656,WK026300  ,8.7
9666,WK026301  ,9.2
9672,WK026302  ,6.6
9676,WK026303  ,12.3
9680,WK026304  ,6.6
10736,WK026701  ,1.4
10755,WK026702  ,5.1
10760,WK026703  ,2.6
10764,WK026704  ,4.7
10767,WK026705  ,5.4
10775,WK026801  ,2.9
10778,WK026802  ,2.5
10787,WK026803  ,3.5
10790,WK026804  ,2.6
10795,WK026805  ,1.5
10801,WK026806  ,1.8
10806,WK026807  ,3.4
10816,WK026808  ,4.8
10824,WK026809  ,2.4
11412,WK026900  ,14.3
11422,WK026901  ,9.7
11434,WK026902  ,11.2
12264,WK027300  ,1.8
12275,WK027301  ,3.8
12364,WK027401  ,5.4
12371,WK027402  ,6.4
12379,WK027403  ,6.9
12386,WK027404  ,8
12390,WK027405  ,10.3
12395,WK027406  ,9.7
12400,WK027407  ,9
12404,WK027408  ,9.9
12408,WK027409  ,9.1
12411,WK027410  ,8
12417,WK027411  ,6.3
12423,WK027412  ,6.6
12451,WK027500  ,1.3
12463,WK027501  ,5.4
12471,WK027502  ,1.4
12933,WK027700  ,2.9
13048,WK027900  ,9.5
14236,WK028100  ,2.3
14248,WK028101  ,1.4
14257,WK028102  ,4.1
14262,WK028103  ,3.8
15736,WK028500  ,10.3
15745,WK028501  ,8.1
15756,WK028502  ,10.2
15766,WK028503  ,8.5
16005,WK028901  ,2.4
16010,WK028902  ,2
16013,WK028903  ,1.6
16016,WK028904  ,1.7
16019,WK028905  ,1.6
16024,WK028906  ,0.9
16029,WK028907  ,1.4
16032,WK028908  ,1
16035,WK028909  ,0.5
16038,WK028910  ,1.2
16042,WK028911  ,3.7
16044,WK028912  ,3.3
16451,WK029300  ,5.5
16866,WK029400  ,2.1
16872,WK029401  ,5.5
16748,WK029600  ,10.5
16752,WK029601  ,9.1
16792,WK029602  ,12
16795,WK029603  ,10.2
16798,WK029604  ,7.1
16802,WK029605  ,9.7
16805,WK029606  ,10.8
16808,WK029607  ,12.9
16812,WK029608  ,7
17104,WK029700  ,1.3
17111,WK029701  ,10.8
17122,WK029702  ,4.7
17131,WK029703  ,10.4
17214,WK029900  ,1.9
17234,WK029901  ,5.7
17238,WK029902  ,2.9
17241,WK029903  ,6.7
17245,WK029904  ,5.6
17247,WK029905  ,6.6
17249,WK029906  ,7.4
17252,WK029907  ,8.9
17255,WK029908  ,8.5
17258,WK029909  ,11
17260,WK029910  ,12
17263,WK029911  ,14
17406,WK030100  ,3.9
17412,WK030101  ,2.3
17420,WK030102  ,3.7
17425,WK030103  ,2.1
17431,WK030104  ,2
17437,WK030105  ,3.2
11244,WK030200  ,13.5
11254,WK030201  ,13.4
4343,WK030301  ,2
4349,WK030302  ,2.6
4354,WK030303  ,3.6
4360,WK030304  ,4.9
4367,WK030305  ,7.2
4371,WK030306  ,12.6
4382,WK030307  ,7
696,WK030701  ,2.5
706,WK030702  ,2.8
710,WK030703  ,2.1
721,WK030704  ,1.9
724,WK030705  ,2.1
727,WK030706  ,1.6
731,WK030707  ,2.9
735,WK030708  ,1.9
739,WK030709  ,2
745,WK030710  ,3.3
751,WK030711  ,4.2
754,WK030712  ,5.7
760,WK030713  ,4.1
764,WK030714  ,3.3
769,WK030715  ,3.5
774,WK030716  ,4
779,WK030717  ,4
788,WK030718  ,4.1
794,WK030719  ,2.2
802,WK030720  ,4
811,WK030721  ,4.1
821,WK030722  ,4.1
823,WK030724  ,4
830,WK030725  ,5.2
833,WK030726  ,4.8
838,WK030727  ,2.8
842,WK030728  ,5.5
848,WK030729  ,4.6
852,WK030730  ,5
855,WK030731  ,5
863,WK030732  ,
865,WK030733  ,
870,WK030734  ,5.3
1910,WK030800  ,1.5
1919,WK030801  ,1.8
1927,WK030802  ,1
1930,WK030804  ,3.7
1933,WK030805  ,5.8
2637,WK031001  ,6.3
2640,WK031002  ,6.3
2643,WK031003  ,7.3
2647,WK031004  ,3.2
2650,WK031005  ,5.5
2652,WK031006  ,6.4
2656,WK031007  ,5.3
2660,WK031008  ,4.1
2664,WK031009  ,2.9
2668,WK031010  ,2.3
3268,WK031200  ,4.1
3273,WK031201  ,6.1
3276,WK031202  ,6.2
3280,WK031300  ,1.4
4633,WK031702  ,4.7
8246,WK032110  ,2.7
8258,WK032111  ,2.2
8270,WK032112  ,2.5
8281,WK032113  ,1.8
8289,WK032120  ,3.5
8302,WK032130  ,5
8305,WK032131  ,4.6
8307,WK032140  ,6.4
8310,WK032141  ,7.2
8312,WK032150  ,4.9
8315,WK032151  ,4.9
9449,WK032700  ,1.3
9460,WK032701  ,1.2
9471,WK032702  ,3.2
9475,WK032703  ,6.4
9478,WK032704  ,3.9
9480,WK032705  ,1.9
9621,WK033100  ,8.1
10575,WK033500  ,7.7
10578,WK033501  ,4.4
10585,WK033502  ,7.8
12431,WK033900  ,7.3
12478,WK034000  ,7.5
12480,WK034001  ,6.9
12486,WK034002  ,7.3
12490,WK034003  ,7.1
12494,WK034004  ,6.1
12496,WK034005  ,3.5
12501,WK034006  ,5
12503,WK034007  ,6.3
12507,WK034008  ,7.8
12509,WK034009  ,7.6
12511,WK034010  ,6.6
12513,WK034011  ,5.2
12515,WK034012  ,6.9
12517,WK034013  ,5.9
13419,WK034201  ,4
13423,WK034202  ,5.2
13425,WK034203  ,5.7
13430,WK034204  ,5
13436,WK034205  ,6
13438,WK034206  ,6.6
13444,WK034207  ,5.8
13451,WK034208  ,5.6
14826,WK034401  ,3.6
14838,WK034402  ,3.1
14852,WK034403  ,1.5
14863,WK034404  ,2.1
14875,WK034405  ,1
14889,WK034406  ,2.1
14901,WK034407  ,3.1
14910,WK034408  ,3.4
14918,WK034409  ,2.1
14934,WK034410  ,4.9
15083,WK034500  ,1.5
15088,WK034501  ,2.9
15097,WK034502  ,1.4
15107,WK034503  ,0.9
15111,WK034504  ,2.2
15118,WK034505  ,2.4
17020,WK035100  ,7.1
16843,WK035200  ,8.6
16856,WK035201  ,8.4
16859,WK035202  ,5.8
16862,WK035203  ,3.8
8427,WK035300  ,4.3
17173,WK035501  ,1.5
17179,WK035502  ,2.7
17186,WK035503  ,3.7
17196,WK035504  ,2.5
17204,WK035505  ,5.6
10642,WK035601  ,2
10646,WK035602  ,2.9
10649,WK035603  ,2
10653,WK035604  ,3.2
10657,WK035605  ,0.8
10661,WK035606  ,4
10663,WK035607  ,4.3
10665,WK035608  ,4.4
10670,WK035610  ,2.3
10674,WK035611  ,2.4
10677,WK035612  ,3.2
10679,WK035613  ,3.4
10682,WK035614  ,1.6
10684,WK035615  ,1.6
10686,WK035616  ,2.8
10688,WK035618  ,4.9
10690,WK035620  ,5.3
10693,WK035621  ,3
10695,WK035622  ,3.4
10697,WK035623  ,2.4
10699,WK035624  ,1.1
10701,WK035625  ,2.9
78,WK035800  ,4.5
83,WK035801  ,5.2
85,WK035802  ,5.8
223,WK036101  ,0.8
234,WK036102  ,3.2
244,WK036103  ,1.6
251,WK036104  ,1.7
258,WK036105  ,3
263,WK036106  ,4.7
269,WK036107  ,5.8
276,WK036108  ,1.3
281,WK036109  ,8.9
289,WK036110  ,11.9
297,WK036111  ,4.6
875,WK036201  ,2.4
878,WK036202  ,3.3
881,WK036203  ,2.7
886,WK036204  ,1.9
888,WK036205  ,2.8
891,WK036206  ,2.4
896,WK036207  ,3.2
899,WK036208  ,2
906,WK036209  ,0.9
912,WK036210  ,2.6
918,WK036211  ,4.1
925,WK036212  ,5.1
930,WK036213  ,4.4
933,WK036214  ,2.5
937,WK036300  ,1
943,WK036301  ,0.6
952,WK036302  ,0.7
957,WK036303  ,1.1
965,WK036304  ,1.5
975,WK036305  ,1.9
982,WK036306  ,1.2
994,WK036307  ,1.4
1003,WK036308  ,1.1
1008,WK036309  ,2.2
1017,WK036310  ,4.5
1026,WK036311  ,3.3
1034,WK036312  ,3.4
1037,WK036313  ,2.9
1046,WK036314  ,2.3
1053,WK036315  ,2.5
1058,WK036316  ,1.8
1062,WK036317  ,1.5
1064,WK036318  ,2
1067,WK036319  ,1.9
1071,WK036320  ,1.9
1075,WK036321  ,2.7
1078,WK036322  ,1.8
1081,WK036323  ,1.3
1087,WK036324  ,1.6
1093,WK036325  ,1.6
1098,WK036326  ,1.6
1102,WK036327  ,0.6
1106,WK036328  ,0.4
1111,WK036329  ,1.4
1115,WK036330  ,1
1118,WK036331  ,1.9
1122,WK036332  ,2.4
1127,WK036333  ,3.3
1139,WK036334  ,4.7
1146,WK036335  ,6.9
1152,WK036336  ,2.3
1155,WK036337  ,2
1162,WK036338  ,1.4
1165,WK036339  ,1.2
1170,WK036340  ,1.9
1174,WK036341  ,0.9
1179,WK036342  ,1.6
1184,WK036343  ,2.3
1187,WK036344  ,2.6
1194,WK036345  ,2.2
1197,WK036346  ,2.4
1202,WK036347  ,2.4
1213,WK036348  ,1.6
1220,WK036349  ,2.4
1227,WK036350  ,8.5
1233,WK036351  ,8.3
1237,WK036352  ,2.6
1244,WK036353  ,1.9
1247,WK036354  ,2.4
1253,WK036355  ,1.9
1262,WK036356  ,2.6
1272,WK036357  ,3.5
1276,WK036358  ,3.1
1284,WK036359  ,1.8
1287,WK036360  ,2.2
1291,WK036361  ,3.2
1296,WK036362  ,3.1
1299,WK036363  ,2.5
1301,WK036364  ,2.9
1307,WK036365  ,3.5
1312,WK036366  ,3.8
1319,WK036367  ,2.7
1322,WK036368  ,3.2
1329,WK036369  ,1.9
1336,WK036370  ,0.8
1343,WK036371  ,2.7
1349,WK036372  ,3.5
1353,WK036373  ,6.1
1364,WK036374  ,1.4
1368,WK036375  ,2.1
1373,WK036376  ,1.9
1376,WK036377  ,1.8
1383,WK036378  ,3.1
1389,WK036379  ,3.9
1392,WK036380  ,4.8
1396,WK036381  ,2.9
1402,WK036382  ,3.3
1407,WK036383  ,4.2
1410,WK036384  ,4.2
1414,WK036385  ,1.5
1418,WK036386  ,1
1425,WK036387  ,2.1
1432,WK036388  ,2
1443,WK036389  ,1.5
1448,WK036390  ,1.4
1455,WK036391  ,2.3
1460,WK036392  ,0.9
1468,WK036393  ,3.6
1480,WK036394  ,4.4
1495,WK036395  ,3.5
1499,WK036396  ,1.9
1507,WK036397  ,3.6
1512,WK036398  ,3.8
2129,WK037008  ,6.6
2292,WK037301  ,3.7
2310,WK037302  ,8.9
2312,WK037303  ,4.6
2314,WK037304  ,8.8
2319,WK037305  ,5.1
2322,WK037306  ,6.6
2327,WK037307  ,9.3
2589,WK037500  ,1.1
2596,WK037501  ,0.8
2600,WK037502  ,1.6
2604,WK037503  ,1.8
2609,WK037504  ,1.4
2612,WK037505  ,2.2
2616,WK037506  ,2.9
2619,WK037507  ,2.7
2624,WK037508  ,4.4
2627,WK037509  ,2.8
2631,WK037510  ,3.1
2703,WK037601  ,5.3
2714,WK037700  ,3.8
2722,WK037701  ,4.6
2726,WK037702  ,3.6
2731,WK037703  ,5.3
2734,WK037704  ,4.9
3428,WK038300  ,4.8
3431,WK038301  ,3.9
3434,WK038302  ,4.3
3438,WK038303  ,5.6
3441,WK038304  ,4.8
3446,WK038305  ,5.8
3449,WK038306  ,8.8
3451,WK038307  ,0.9
3886,WK038401  ,6.5
3893,WK038402  ,4.9
3902,WK038403  ,4.7
3911,WK038404  ,
3913,WK038405  ,5.5
3918,WK038406  ,5.8
3922,WK038407  ,5.4
3926,WK038408  ,6.9
4506,WK038500  ,2.8
4513,WK038501  ,4.5
4515,WK038502  ,1.7
4528,WK038503  ,10.5
4530,WK038504  ,10
4533,WK038505  ,9.7
4535,WK038506  ,6.2
4537,WK038507  ,4.6
4539,WK038508  ,8.5
4541,WK038509  ,6.9
5098,WK038800  ,0.6
5103,WK038801  ,2.4
5112,WK038802  ,5.5
5114,WK038803  ,1.4
5119,WK038810  ,
6314,WK039201  ,2.5
6321,WK039202  ,1.9
6330,WK039203  ,3.2
6335,WK039204  ,3.2
6341,WK039205  ,4.1
6348,WK039206  ,2.8
6352,WK039207  ,1.8
6357,WK039208  ,1.2
6362,WK039209  ,2.1
6369,WK039210  ,3.6
6375,WK039211  ,2.7
6381,WK039212  ,3.6
6389,WK039213  ,2.5
6397,WK039214  ,1.5
6402,WK039215  ,1
6406,WK039216  ,0.8
6412,WK039217  ,2.9
6415,WK039218  ,1.3
6423,WK039219  ,1.1
6430,WK039220  ,1.9
6438,WK039221  ,2.2
6447,WK039401  ,3.5
6472,WK039402  ,1.7
6484,WK039403  ,7.7
6493,WK039404  ,6.3
6497,WK039405  ,4.7
6510,WK039406  ,7
6516,WK039407  ,7.8
6521,WK039408  ,6.9
6525,WK039409  ,5.9
6530,WK039410  ,5.1
6533,WK039411  ,2.1
6536,WK039412  ,3.9
6539,WK039413  ,1.9
6543,WK039415  ,4.1
6548,WK039416  ,9
6550,WK039420  ,4
6554,WK039421  ,4.6
6558,WK039422  ,7.4
6827,WK039601  ,4.7
