ID,WijkenEnBuurten,AfstandTotZiekenhuis_11
15466,WK014117,3.9
15508,WK014118,6.8
15564,WK014119,1.4
15648,WK014120,6.2
15683,WK014121,4.5
15711,WK014700,5.7
15795,WK014701,7.2
15844,WK014800,11.8
15914,WK014801,10.7
15970,WK014802,8.3
15991,WK014803,9.6
16012,WK014804,8.3
16026,WK014805,
16040,WK014806,10.2
16096,WK014807,14.1
16159,WK015000,3.2
16215,WK015001,3.9
16264,WK015002,2.2
16320,WK015003,4.1
16341,WK015004,2.5
16383,WK015005,1.6
16404,WK015006,
16453,WK015007,2.8
16530,WK015008,3.9
16607,WK015009,4.2
16677,WK015010,8.7
16740,WK015300,1.1
16880,WK015301,2.2
16992,WK015302,2
17132,WK015303,2.6
17174,WK015304,2.7
17286,WK015305,2.8
17356,WK015306,3.6
17503,WK015307,3.5
17573,WK015308,5.7
17706,WK015309,5.2
17846,WK015800,1.6
17972,WK015801,2.6
18007,WK015802,5
18028,WK015803,6.4
18049,WK015804,6.1
18063,WK015805,8
18077,WK015806,5
18091,WK015809,1.3
18112,WK016000,2.1
18189,WK016001,5.2
18217,WK016002,6.3
18245,WK016003,4.7
18273,WK016004,10.7
18322,WK016005,5.9
18364,WK016006,7.7
18399,WK016007,10.8
18455,WK016008,6
18497,WK016009,8.5
18532,WK016010,6.4
18574,WK016011,10
18651,WK016012,10.1
18749,WK016301,11.2
18875,WK016302,8.8
18938,WK016303,7.6
19015,WK016304,6.8
19106,WK016305,13.5
19211,WK016306,9.5
19288,WK016307,9.5
19323,WK016308,14.7
19358,WK016309,14.1
19400,WK016400,1.7
19456,WK016401,2.2
19526,WK016402,3.1
19610,WK016403,5.6
19764,WK016404,3.9
19834,WK016405,2.6
19946,WK016406,1.2
20058,WK016407,1
20170,WK016408,5.3
20268,WK016409,5.6
20415,WK016600,1.8
20548,WK016603,3.2
20611,WK016604,8.5
20632,WK016605,6.8
20653,WK016606,4.4
20667,WK016607,7.3
20681,WK016608,7.5
20695,WK016609,8
20716,WK016800,1.1
20786,WK016801,4.6
20835,WK016802,4.5
20877,WK016803,5.3
20926,WK016804,8.5
20975,WK017100,1.7
21045,WK017101,10.5
21199,WK017102,9.3
21248,WK017103,14.8
21290,WK017104,11.7
21339,WK017105,9.8
21395,WK017106,6.4
21444,WK017107,8.5
21493,WK017108,13.3
21556,WK017109,8.4
21682,WK017300,1.9
21990,WK017500,1.3
22039,WK017501,3.1
22109,WK017502,6.5
22130,WK017503,9.4
22165,WK017504,10.3
22193,WK017506,7.1
22235,WK017700,1.1
22305,WK017701,2.6
22375,WK017702,6.6
22396,WK017703,8.9
22424,WK017704,5.8
22459,WK017705,4.8
22494,WK017706,10.4
22515,WK017708,8.1
22578,WK017709,8.2
22599,WK017710,9.6
22634,WK018000,7.8
22697,WK018001,11.3
22725,WK018002,12.3
22760,WK018003,6.9
22802,WK018004,8.3
22837,WK018005,13.3
22851,WK018006,4.6
22865,WK018007,14.1
22886,WK018300,14.9
22914,WK018301,10.6
22935,WK018302,8.8
22963,WK018303,13.4
22984,WK018304,15.6
23005,WK018305,17.9
23040,WK018306,12.4
23068,WK018307,12.9
23096,WK018400,10.9
23194,WK018900,5.8
23271,WK018901,7.1
23327,WK018902,10.6
23348,WK018903,5.2
23390,WK018904,5.6
23446,WK018905,4.4
23481,WK019310,0.8
23509,WK019311,1.5
23579,WK019312,1
23600,WK019313,0.9
23656,WK019314,1.6
23677,WK019320,3.2
23705,WK019321,4.9
23740,WK019322,5
23810,WK019330,2.8
23845,WK019331,3.3
23880,WK019332,4.6
23908,WK019340,2.6
23957,WK019341,4.7
23985,WK019350,3.1
24055,WK019351,3.7
24104,WK019352,6.9
24132,WK019600,11.2
24237,WK019601,7.3
24279,WK019701,8.3
24363,WK019702,6.9
24398,WK019703,7.9
24440,WK019704,16.5
24482,WK020001,4.5
24503,WK020002,4.1
24559,WK020003,1.8
24650,WK020004,3.2
24720,WK020005,5.5
24783,WK020006,7
24846,WK020007,6.8
24909,WK020008,6.3
24986,WK020010,17.3
25021,WK020011,8.9
25056,WK020012,9.6
25091,WK020013,9.9
25119,WK020014,3.9
25154,WK020015,5.2
25182,WK020016,8.5
25217,WK020017,10
25273,WK020201,2.6
25343,WK020202,2.5
25392,WK020203,3.3
25448,WK020204,2.8
25476,WK020205,1.8
25511,WK020206,1.5
25546,WK020207,1.8
25602,WK020208,2.6
25679,WK020209,0.9
25721,WK020210,2.6
25735,WK020211,2.4
25763,WK020212,2.3
25840,WK020213,5.1
25896,WK020214,3
25945,WK020215,3.8
25966,WK020216,3.1
25987,WK020217,3.4
26008,WK020218,3.6
26071,WK020219,1.8
26127,WK020220,1.8
26141,WK020221,2.7
26169,WK020222,2.2
26190,WK020223,1.2
26239,WK020224,4.4
26477,WK020354,2.2
26610,WK020355,6.8
26701,WK020356,6.6
26729,WK020357,15.3
26750,WK020358,7.7
26778,WK020359,10.5
26799,WK020360,8.6
26820,WK020361,8.3
26841,WK020362,14.4
26862,WK020363,7.4
26883,WK020901,7.9
27051,WK020902,10.5
27107,WK020903,6
27149,WK020904,13.3
27198,WK021301,9.4
27226,WK021302,9.8
27240,WK021303,7.1
27373,WK021304,4.9
27401,WK021305,8.1
27429,WK021306,8.1
27520,WK021400,7.5
27590,WK021401,5.7
27618,WK021402,4.3
27674,WK021403,10.6
27723,WK021404,9.1
27758,WK021405,10.1
27814,WK021406,8.7
27849,WK021600,1.6
27975,WK022101,6
28066,WK022201,1.4
28115,WK022202,2.4
28178,WK022203,2.3
28206,WK022204,4.3
28269,WK022205,2.8
28304,WK022206,3.3
28374,WK022207,3.6
28472,WK022208,1.8
28507,WK022209,1
28591,WK022211,7.5
28647,WK022231,7.3
28731,WK022501,17
28836,WK022600,5.2
29025,WK022801,3.8
29081,WK022802,3
29123,WK022803,3.1
29200,WK022804,4.8
29256,WK022810,1.5
29305,WK022811,1.3
29347,WK022812,1.2
29382,WK022813,3.7
29445,WK022820,6.3
29494,WK022830,3.6
29571,WK022840,6.9
29690,WK022850,6
29732,WK022860,4.2
29767,WK022870,11.7
29830,WK022880,9.6
29886,WK022890,12.8
29977,WK023001,15.2
30040,WK023002,18.7
30082,WK023003,18
30124,WK023200,20.6
30180,WK023201,17.6
30222,WK023202,13.3
30285,WK023203,20.1
30327,WK023300,6
30404,WK023301,13.1
30460,WK023600,10.9
30516,WK023601,8.6
30579,WK023602,6.1
30628,WK023603,9.2
30880,WK024100,7.9
30992,WK024101,11.1
31034,WK024301,1.1
31062,WK024302,2.1
31111,WK024303,1.7
31139,WK024304,1.2
31167,WK024305,2.2
31223,WK024306,1.2
31258,WK024307,0.9
31300,WK024308,1.2
31370,WK024309,2
31398,WK024310,2.4
31454,WK024311,3.1
31524,WK024312,2.9
31699,WK024313,3
31755,WK024314,3.7
31804,WK024315,5.7
31867,WK024316,5.7
31923,WK024400,7.1
31986,WK024401,6.4
32014,WK024600,17.1
32091,WK024601,12.4
32140,WK025200,5.6
32217,WK025201,8.9
32294,WK026200,1.4
32350,WK026201,3.7
32392,WK026202,7.2
32448,WK026203,4.5
32483,WK026204,7.1
32539,WK026205,10.3
32595,WK026300,8.8
32665,WK026301,9.7
32707,WK026302,8.1
32735,WK026303,12.2
32763,WK026304,6.5
32805,WK026500,17.3
32840,WK026701,10.8
32973,WK026702,9.6
33022,WK026703,7.8
33064,WK026704,11.3
33099,WK026705,5.6
33239,WK026801,3
33330,WK026802,2.3
33442,WK026803,3.4
33533,WK026804,2.5
33624,WK026805,1.5
33680,WK026806,1.6
33729,WK026807,3.2
33806,WK026808,4.5
33862,WK026809,2.6
33911,WK026900,14.4
33981,WK026901,9.3
34065,WK026902,11.1
34121,WK027300,11.3
34212,WK027301,12.2
34247,WK027400,9.4
34289,WK027401,6.3
34338,WK027402,9.8
34415,WK027500,1.7
34499,WK027501,5.3
34555,WK027502,1.3
34604,WK027700,2.9
34632,WK027900,11.2
34667,WK028100,2.3
34744,WK028101,2.3
34821,WK028102,4.2
34870,WK028200,8.3
34954,WK028500,10.4
35017,WK028501,8.1
35094,WK028502,10.8
35164,WK028503,8.4
35206,WK028900,6.4
35269,WK028901,6.3
35325,WK029300,5.6
35381,WK029400,2.1
35423,WK029401,5.5
35521,WK029600,8.1
35647,WK029601,9
35990,WK029602,13.6
36074,WK029603,14.7
36228,WK029700,1.4
36277,WK029701,10.8
36354,WK029702,5
36417,WK029703,10.5
36452,WK029900,1.7
36578,WK029901,5.7
36613,WK029902,7.5
36634,WK029903,8.1
36655,WK029904,5.6
36676,WK030100,4.1
36718,WK030101,2.4
36774,WK030102,3.8
36809,WK030103,2.2
36851,WK030104,1.4
36893,WK030105,2.3
36942,WK030200,13.7
37012,WK030201,15.6
37089,WK030301,2.9
37152,WK030302,1.4
37201,WK030303,1.2
37243,WK030304,2.3
37292,WK030305,6.4
37320,WK030306,10.8
37397,WK030307,9.2
37474,WK030400,11.5
37523,WK030401,10.2
37593,WK030402,9
37649,WK030500,4.4
37712,WK030701,1.7
37782,WK030702,1.5
37824,WK030703,2.9
37936,WK030704,3.1
38006,WK030705,2.1
38041,WK030706,2.6
38069,WK030707,1.7
38104,WK030708,3
38153,WK030709,3.6
38188,WK030710,1.9
38244,WK030711,2.5
38279,WK030712,4.2
38328,WK030713,0.8
38370,WK030714,0.6
38426,WK030715,1.4
38482,WK030716,1.5
38524,WK030717,1
38615,WK030718,0.9
38657,WK030719,5.4
38713,WK030720,4.7
38797,WK030721,5.2
38888,WK030722,6.7
38909,WK030723,3.8
38930,WK030724,7
39014,WK030725,3.5
39112,WK030726,5.7
39189,WK030727,5.8
39238,WK030728,7.3
39497,WK030800,1.5
39560,WK030801,1.8
39616,WK030802,1.1
39637,WK030803,3.8
39672,WK031000,3.3
39707,WK031001,5.1
39721,WK031002,6.1
39749,WK031003,6.3
39770,WK031004,8.8
39798,WK031005,4.6
39819,WK031006,5.9
39840,WK031100,11.7
39882,WK031101,12.8
39896,WK031102,10.1
39931,WK031103,10.2
39980,WK031200,3.2
40015,WK031201,6.2
40036,WK031202,5.8
40064,WK031300,9.2
40211,WK031700,4.7
40281,WK032101,2.2
40505,WK032102,6.2
40533,WK032103,4
40561,WK032104,4.8
41079,WK032700,4.3
41156,WK032701,4.1
41233,WK032702,4.4
41268,WK032703,7.7
41289,WK032704,3.5
41303,WK032705,4.2
41331,WK032900,11.9
41380,WK032901,13.3
41401,WK032902,5
41429,WK033100,12
41541,WK033300,6.3
41562,WK033301,7.3
41590,WK033302,4.6
41604,WK033303,
41646,WK033500,7.5
41667,WK033501,3.9
41716,WK033502,7.7
41758,WK033900,8
41793,WK034000,7.8
41828,WK034001,7.7
41898,WK034002,7.2
41968,WK034003,7.1
41996,WK034004,8.9
42010,WK034005,3.7
42045,WK034006,6.3
42059,WK034007,6.5
42087,WK034008,7.8
42101,WK034009,7.8
42115,WK034010,7.2
42129,WK034011,5.2
42143,WK034012,6.7
42157,WK034013,6
42199,WK034200,1.7
42262,WK034201,4.1
42304,WK034401,1.8
42465,WK034402,1.9
42668,WK034403,1.4
42815,WK034404,2.3
42983,WK034405,1
43186,WK034406,1.9
43354,WK034407,2.9
43466,WK034408,1.5
43578,WK034409,3.7
43746,WK034410,2.2
43921,WK034500,1.6
43956,WK034501,2.6
44005,WK034502,1.4
44075,WK034503,0.9
44103,WK034504,2.2
44152,WK034505,2.4
44222,WK035100,9
44278,WK035200,8.6
44292,WK035201,8.6
44313,WK035202,5.9
44334,WK035203,3.8
44376,WK035300,4.2
44600,WK035501,1.6
44684,WK035502,2.8
44782,WK035503,3.8
44915,WK035504,2.7
45027,WK035505,5.3
45153,WK035600,2.3
45223,WK035601,2.6
45286,WK035602,3.2
45328,WK035800,9.9
45405,WK035801,11.7
45447,WK035802,6.6
45538,WK036101,1
45615,WK036102,3
45692,WK036103,1.9
45755,WK036104,1.9
45804,WK036105,3.4
45853,WK036106,4.5
45895,WK036107,6.1
45944,WK036108,1.2
46000,WK036200,2.6
46154,WK036300,1.6
46259,WK036301,
46287,WK036302,2.9
46434,WK036303,1.7
46588,WK036304,2.1
46763,WK036305,1.7
46910,WK036306,1.8
47050,WK036307,2.6
47211,WK036308,2.3
47253,WK036309,3.3
47295,WK036310,1.2
47330,WK036311,3.5
47386,WK036312,1.4
47449,WK036313,1.7
47526,WK036314,2.2
47582,WK036400,9
47624,WK036500,12.4
47652,WK036501,11.3
47715,WK036600,12.8
47757,WK036601,9.1
47792,WK037000,8.6
47855,WK037001,2.7
47939,WK037301,6.2
48065,WK037302,11.4
48079,WK037303,6.9
48093,WK037304,9.5
48128,WK037305,8.1
48149,WK037306,7.3
48184,WK037307,11.9
48247,WK037500,1.1
48303,WK037501,0.8
48331,WK037502,1.5
48359,WK037503,1.7
48394,WK037504,1.3
48415,WK037505,2.2
48436,WK037506,2.7
48457,WK037507,2.6
48492,WK037508,4.3
48527,WK037509,3.2
48562,WK037600,4.3
48590,WK037700,4.2
48646,WK037701,4.6
48674,WK037702,3.4
48709,WK037703,4.9
48730,WK037704,4.6
48786,WK038100,3.5
48856,WK038101,3.4
48898,WK038102,2.5
48975,WK038103,4.7
49038,WK038300,5.5
49059,WK038301,6.5
49080,WK038302,6.7
49108,WK038303,4.6
49129,WK038304,6.7
49164,WK038305,8.5
49185,WK038306,8.7
49199,WK038307,7.5
49234,WK038400,4.4
49325,WK038401,4.7
49374,WK038402,5.3
49437,WK038500,2.8
49507,WK038501,4.5
49535,WK038502,1.4
49640,WK038800,0.7
49675,WK038801,2.1
49717,WK039201,2.5
49745,WK039202,3.1
49780,WK039203,1.7
49836,WK039204,1.8
49871,WK039205,3.3
49913,WK039206,3.3
49962,WK039207,1.4
50011,WK039208,4
50039,WK039209,1.6
50081,WK039300,5.5
50137,WK039401,3.2
50410,WK039402,5.1
50536,WK039403,7.5
50655,WK039404,5.6
50697,WK039405,3.9
50886,WK039406,9.1
50963,WK039407,10.7
51033,WK039408,9.3
51089,WK039409,6.3
51145,WK039410,2.2
51159,WK039411,2.1
51180,WK039412,3.9
51222,WK039413,1.9
51264,WK039414,1.2
51278,WK039415,3.8
51369,WK039501,7.6
51418,WK039502,6.1
51467,WK039503,10.6
51523,WK039601,1.2
51544,WK039602,1.8
51572,WK039603,3.1
51607,WK039604,2.7
51663,WK039605,0.7
51698,WK039606,1.1
51754,WK039607,1.5
51782,WK039608,1.9
51810,WK039609,2.5
51831,WK039610,3.6
51845,WK039611,
51866,WK039700,1.8
51943,WK039701,3.9
51971,WK039702,2.2
51992,WK039801,1.2
52006,WK039802,2.8
52048,WK039804,1.7
52062,WK039806,1.5
52111,WK039807,2.2
52146,WK039808,1.1
52167,WK039809,0.7
52209,WK039810,0.9
52223,WK039811,1.1
52244,WK039812,2.6
52307,WK039813,1.9
52342,WK039814,1.9
52370,WK039815,1.9
52405,WK039816,2.7
52447,WK039817,3
52510,WK039820,5.8
52538,WK039830,6.1
52566,WK039840,1.8
52594,WK039850,2.6
52629,WK039901,2
52643,WK039902,3.9
52664,WK039903,3.5
52699,WK039904,5.2
52720,WK039905,4.6
52755,WK039906,5.1
52790,WK039907,5.4
52804,WK039908,6
52832,WK040001,1.9
52909,WK040002,1
52979,WK040003,2.3
53021,WK040004,2.9
53098,WK040005,4.1
53175,WK040006,7.4
53238,WK040007,7.9
53266,WK040008,9.2
53399,WK040201,2.2
53469,WK040202,3.5
53567,WK040203,4.6
53630,WK040204,3
53700,WK040205,1.4
53798,WK040206,1.8
53896,WK040207,3.1
53938,WK040208,6
53952,WK040209,4.5
54064,WK040510,1.3
54134,WK040511,1.7
54204,WK040512,1.1
54288,WK040513,2.1
54428,WK040520,1.9
54568,WK040521,2.9
54666,WK040522,2.5
54708,WK040530,4.2
54820,WK040531,3.6
54911,WK040532,2.9
54981,WK040533,4.1
55135,WK040534,4
55191,WK040535,
55275,WK040600,4.5
55296,WK040601,4.1
55310,WK040602,2.7
55338,WK040603,3.6
55387,WK040604,3.8
55408,WK040605,5.8
55436,WK040606,4.8
55457,WK040607,5.3
55471,WK040608,6
55492,WK040609,6.6
55506,WK040610,6
55527,WK040611,7
55555,WK040612,7.6
55583,WK041200,9.7
55625,WK041201,9.5
55674,WK041202,6.9
55716,WK041203,5.6
55765,WK041500,3.6
55807,WK041501,5.4
55835,WK041600,5.1
55898,WK041700,2.4
55968,WK042000,18
56017,WK042001,5.9
56052,WK042002,7.4
56066,WK042003,5.1
56080,WK042004,11.4
56101,WK042005,8.9
56129,WK042006,10.5
56143,WK042007,13.1
56157,WK042008,15.9
56171,WK042009,11.4
56283,WK042400,5.6
56346,WK042500,5.1
56521,WK043100,5.1
56563,WK043200,10.4
56612,WK043201,11.9
56647,WK043202,13.4
56668,WK043700,4.2
56731,WK043901,1.6
56759,WK043902,2.4
56801,WK043903,1.4
56829,WK043904,1.1
56850,WK043905,2.2
56899,WK043906,1.9
56927,WK043907,2.6
56976,WK044100,1.7
57060,WK044800,15.6
57130,WK044801,25.3
57172,WK045000,4.3
57242,WK045101,5.1
57256,WK045102,5.6
57270,WK045103,6.7
57298,WK045104,7.3
57326,WK045106,6
57347,WK045107,6
57361,WK045108,8.4
57550,WK045300,3.5
57599,WK045301,3.9
57655,WK045302,3.9
57711,WK045303,5.1
57746,WK045304,5.9
57802,WK045305,1.3
57872,WK045306,1.8
57935,WK045307,2.6
57970,WK045308,2.1
58054,WK045309,6.7
58089,WK045700,1.2
58159,WK045800,4
58173,WK045801,9.8
58201,WK045802,11.5
58236,WK045803,6.8
58292,WK045900,12.9
58327,WK045901,10.2
58348,WK046200,21.9
58432,WK046300,19.2
58579,WK047300,7.8
58656,WK047301,5.2
58684,WK047600,9.3
58761,WK047800,10.2
58775,WK047801,9.7
58796,WK047802,9.7
58810,WK047803,6.2
58824,WK047804,4.1
58838,WK047805,7.8
58852,WK047806,6.3
58873,WK047911,2.5
58901,WK047912,3.2
58915,WK047913,1.8
58936,WK047914,1.2
58950,WK047915,1.1
58971,WK047916,2.7
58992,WK047921,2.9
59027,WK047922,1.7
59055,WK047923,3.1
59076,WK047931,2.1
59090,WK047932,3.9
59104,WK047941,3.5
59118,WK047942,4.1
59139,WK047951,3.7
59188,WK047961,2.4
59223,WK047962,3.1
59258,WK047971,3.4
59286,WK047972,1.1
59314,WK047981,5
59426,WK048200,7.8
59664,WK048401,1.6
59741,WK048402,1
59804,WK048403,1.8
59853,WK048404,2.2
59895,WK048405,2.3
59944,WK048406,1.8
59986,WK048407,4.5
60014,WK048408,3.7
60084,WK048409,5.8
60098,WK048445,7.2
60133,WK048471,7.2
60175,WK048901,3.6
60203,WK048902,4.1
60238,WK048903,4.3
60252,WK048904,4.9
60273,WK048905,4.7
60301,WK048906,3.8
60315,WK048907,3.3
60329,WK048908,3.5
60350,WK048909,2.3
60392,WK048910,3.2
60406,WK048911,2.8
60420,WK048912,2.5
60448,WK048913,1.4
60462,WK048914,0.6
60497,WK048915,1.7
60511,WK048916,2.3
60525,WK048917,2.2
60539,WK048918,1.6
60553,WK048919,1.9
60567,WK048920,2
60581,WK048930,3
60623,WK048931,4.2
60665,WK048950,2.9
60777,WK049100,12.1
60826,WK049101,13.5
60868,WK049102,14.8
60882,WK049103,11.4
61274,WK049701,9.5
61309,WK049702,8.6
61323,WK049703,8.3
61379,WK049704,7.4
61393,WK049705,7.2
61414,WK049800,8.1
61442,WK049801,8.3
61470,WK049802,5.7
61484,WK049803,8.7
61540,WK049804,9.9
61561,WK049805,6.1
61582,WK049900,8.7
61631,WK050100,9.1
61694,WK050101,6.9
61715,WK050102,8.4
61750,WK050103,10
61771,WK050201,3.6
61848,WK050202,2.9
61918,WK050203,3.3
61981,WK050204,4.8
62051,WK050205,4.4
62121,WK050206,1.2
62170,WK050207,2.8
62247,WK050208,3.3
62324,WK050209,4.2
62415,WK050311,2.6
62492,WK050312,3.4
62562,WK050313,1.9
62632,WK050314,1.9
62695,WK050316,4.2
62744,WK050322,2.5
62793,WK050323,3
62842,WK050324,1.7
62912,WK050325,1.1
62996,WK050326,3.1
63010,WK050327,2
63052,WK050328,3.1
63129,WK050329,4.5
63164,WK050400,0.7
63192,WK050401,4.1
63241,WK050402,5.8
63367,WK050501,3.3
63556,WK050502,3.2
63675,WK050503,2.3
63794,WK050504,1.8
63892,WK050505,2.2
64025,WK050506,4.7
64130,WK050507,1.1
64221,WK050508,1.7
64305,WK050509,2
64410,WK050510,2.4
64529,WK050511,4.5
64956,WK050519,2.9
65236,WK050598,5.3
65320,WK051100,12.6
65348,WK051101,16.3
65404,WK051102,9.3
65432,WK051201,2.1
65453,WK051202,2.6
65467,WK051203,2.2
65481,WK051204,1.2
65502,WK051205,0.7
65516,WK051206,0.9
65530,WK051207,1.5
65544,WK051208,2.1
65558,WK051209,3
65572,WK051210,2.8
65586,WK051211,3.5
65621,WK051212,4.7
65635,WK051213,4.4
65649,WK051214,2.7
65677,WK051215,3.3
65691,WK051216,2
65705,WK051217,2.4
65719,WK051218,3.8
65733,WK051219,2.3
65747,WK051220,5.4
65761,WK051221,3.8
65782,WK051301,1.3
65831,WK051302,2.2
65873,WK051303,1.2
65922,WK051304,1.9
65985,WK051305,0.8
66034,WK051306,1.2
66076,WK051307,2.8
66125,WK051308,2.4
66146,WK051309,4.1
66251,WK051801,
66265,WK051802,2.5
66279,WK051803,1.8
66300,WK051804,1.1
66349,WK051805,1.9
66363,WK051806,2
66377,WK051807,2.5
66419,WK051808,1.4
66433,WK051809,1.1
