ID,WijkenEnBuurten,AantalInwoners_5
13115,WK018003  ,1360
13121,WK018004  ,1500
13124,WK018005  ,935
13126,WK018006  ,325
13128,WK018007  ,65
14091,WK018300  ,6390
14095,WK018301  ,3600
14098,WK018302  ,1875
14102,WK018303  ,4285
14105,WK018304  ,1270
14108,WK018305  ,1580
14113,WK018306  ,1385
14117,WK018307  ,885
14324,WK018400  ,20775
16146,WK018900  ,13440
16156,WK018901  ,1425
16162,WK018902  ,1065
16165,WK018903  ,5515
16170,WK018904  ,1630
16176,WK018905  ,1270
17020,WK019310  ,3845
17024,WK019311  ,10300
17034,WK019312  ,6445
17037,WK019313  ,12705
17045,WK019314  ,3490
17048,WK019320  ,370
17052,WK019321  ,5375
17058,WK019322  ,24885
17068,WK019330  ,10080
17073,WK019331  ,13345
17078,WK019332  ,1035
17082,WK019340  ,4355
17089,WK019341  ,1180
17093,WK019350  ,14545
17103,WK019351  ,14635
17111,WK019352  ,910
91,WK019701  ,4030
104,WK019702  ,1885
109,WK019703  ,12840
117,WK019704  ,8245
1500,WK020001  ,7240
1503,WK020002  ,21510
1511,WK020003  ,14510
1523,WK020004  ,18690
1533,WK020005  ,25915
1542,WK020006  ,18760
1551,WK020007  ,23475
1561,WK020008  ,12795
1571,WK020010  ,3270
1576,WK020011  ,355
1581,WK020012  ,1520
1586,WK020013  ,3215
1590,WK020014  ,4910
1595,WK020015  ,1220
1599,WK020016  ,1890
1604,WK020017  ,3155
1620,WK020201  ,5960
1627,WK020202  ,6615
1631,WK020203  ,5730
1638,WK020204  ,8480
1642,WK020205  ,7250
1647,WK020206  ,5790
1651,WK020207  ,7365
1656,WK020208  ,8680
1663,WK020209  ,3430
1666,WK020210  ,3910
1668,WK020211  ,4430
1672,WK020212  ,7780
1679,WK020213  ,2205
1684,WK020214  ,3930
1688,WK020215  ,1440
1691,WK020216  ,4470
1694,WK020217  ,6320
1698,WK020218  ,8960
1705,WK020219  ,8030
1709,WK020220  ,2760
1711,WK020221  ,9010
1715,WK020222  ,12275
1718,WK020223  ,12730
1723,WK020224  ,11700
1989,WK020354  ,34300
2008,WK020355  ,10475
2021,WK020356  ,5595
2025,WK020357  ,2115
2028,WK020358  ,1495
2032,WK020359  ,1585
2035,WK020360  ,1390
2038,WK020361  ,605
2041,WK020362  ,265
2044,WK020363  ,140
2475,WK020901  ,17460
2502,WK020902  ,3995
2512,WK020903  ,2480
2518,WK020904  ,1955
3053,WK021301  ,655
3057,WK021302  ,335
3059,WK021303  ,8475
3078,WK021304  ,700
3082,WK021305  ,815
3086,WK021306  ,9720
3174,WK021400  ,3620
3184,WK021401  ,3905
3188,WK021402  ,3205
3196,WK021403  ,6470
3203,WK021404  ,2095
3208,WK021405  ,6665
3216,WK021406  ,610
3471,WK021600  ,28555
3917,WK022101  ,11150
3930,WK022201  ,4310
3937,WK022202  ,6650
3946,WK022203  ,2920
3950,WK022204  ,4445
3959,WK022205  ,635
3964,WK022206  ,10070
3974,WK022207  ,8075
3988,WK022208  ,840
3993,WK022209  ,7090
4005,WK022211  ,5565
4013,WK022231  ,6950
4288,WK022500  ,12445
4295,WK022501  ,1295
4298,WK022502  ,1670
4302,WK022503  ,1760
4306,WK022504  ,1620
4311,WK022601  ,5
4313,WK022602  ,145
4315,WK022603  ,14365
4324,WK022604  ,7690
