ID,WijkenEnBuurten,AantalInwoners_5
19198,WK023602,4870
19233,WK023603,3340
19598,WK024100,15160
19678,WK024101,3740
19768,WK024301,2320
19828,WK024302,90
19838,WK024303,2460
19848,WK024304,1420
19858,WK024305,5220
19883,WK024306,540
19898,WK024307,240
19913,WK024308,7970
19958,WK024309,1350
19968,WK024310,6680
20003,WK024311,3750
20033,WK024312,6550
20098,WK024313,60
20118,WK024314,740
20138,WK024315,1350
20148,WK024316,1340
20178,WK024400,10760
20223,WK024401,870
20243,WK024600,12170
20298,WK024601,5840
20388,WK025200,13340
20443,WK025201,3330
20658,WK026200,12270
20698,WK026201,1350
20728,WK026202,3960
20768,WK026203,1790
20793,WK026204,10280
20833,WK026205,3180
20873,WK026300,9520
20923,WK026301,4540
20953,WK026302,4640
20973,WK026303,1440
20993,WK026304,3380
21023,WK026500,5870
21088,WK026701,24300
21108,WK026702,1760
21118,WK026703,3480
21133,WK026704,410
21143,WK026705,8930
21218,WK026801,9270
21283,WK026802,32220
21368,WK026803,13260
21433,WK026804,16200
21503,WK026805,18010
21543,WK026806,23150
21578,WK026807,23160
21633,WK026808,15690
21673,WK026809,9950
21698,WK026900,6900
21748,WK026901,13680
21808,WK026902,2220
21848,WK027300,20800
21903,WK027301,2240
21928,WK027400,13340
21958,WK027401,11030
21993,WK027402,7270
22048,WK027500,17840
22108,WK027501,8610
22148,WK027502,17500
22183,WK027700,1530
22253,WK027900,8930
22343,WK028100,18940
22398,WK028101,20220
22453,WK028102,2020
22488,WK028200,9370
22548,WK028500,2750
22593,WK028501,15620
22648,WK028502,3220
22698,WK028503,1930
22778,WK028900,32480
22823,WK028901,3200
22938,WK029300,15600
22978,WK029400,22890
23008,WK029401,6360
23163,WK029600,7890
23218,WK029601,28130
23258,WK029602,2750
23303,WK029603,710
23328,WK029700,11910
23363,WK029701,7390
23418,WK029702,5390
23463,WK029703,1490
23528,WK029900,24260
23628,WK029901,2260
23658,WK029902,1450
23733,WK029903,3370
23748,WK029904,550
23768,WK030100,8030
23843,WK030101,9710
23893,WK030102,4680
23928,WK030103,7320
23968,WK030104,7860
24023,WK030105,9040
24058,WK030200,21470
24108,WK030201,5120
24143,WK030300,25560
24158,WK030301,6000
24203,WK030302,6620
24438,WK030400,4180
24473,WK030401,4620
24523,WK030402,3060
24563,WK030500,8650
24643,WK030701,5180
24693,WK030702,810
24723,WK030703,10440
24803,WK030704,280
24833,WK030705,1420
24858,WK030706,2710
24878,WK030707,5120
24903,WK030708,4740
24933,WK030709,7900
24958,WK030710,7200
24998,WK030711,3180
25023,WK030712,250
25048,WK030713,3980
25078,WK030714,7070
25118,WK030715,6170
25153,WK030716,5760
25183,WK030717,6050
25243,WK030718,3320
25273,WK030719,10500
25313,WK030720,8790
25373,WK030721,11610
25438,WK030722,130
25448,WK030723,70
25463,WK030724,15000
25518,WK030725,250
25583,WK030726,1800
25613,WK030727,510
25633,WK030728,8790
25708,WK030800,11440
25753,WK030801,10020
25793,WK030802,1610
25808,WK030803,1300
25833,WK031000,14950
25858,WK031001,7520
25868,WK031002,9880
25888,WK031003,1410
25903,WK031004,5240
25923,WK031005,1700
25938,WK031006,1300
25953,WK031100,9750
25983,WK031101,370
25993,WK031102,1210
26018,WK031103,3300
26053,WK031200,6650
26078,WK031201,5220
26093,WK031202,2290
26113,WK031300,19480
26278,WK031700,8890
26328,WK032101,42300
26488,WK032102,680
26508,WK032103,620
26528,WK032104,1970
26583,WK032700,8830
26638,WK032701,10510
26693,WK032702,2540
26708,WK032703,2550
26723,WK032704,360
26733,WK032705,3830
26753,WK032900,6170
26788,WK032901,600
26803,WK032902,1450
26823,WK033100,14000
26938,WK033300,12520
26953,WK033301,23080
26973,WK033302,1330
26983,WK033303,2460
27013,WK033500,8030
27028,WK033501,4720
27063,WK033502,720
27093,WK033900,4460
27113,WK034000,10790
27138,WK034001,4480
27193,WK034002,3380
27413,WK034200,38870
27458,WK034201,6490
27488,WK034401,26610
27543,WK034402,40390
27618,WK034403,31280
27668,WK034404,35210
27728,WK034405,28650
27803,WK034406,15970
27863,WK034407,26200
27898,WK034408,34350
27938,WK034409,16550
27978,WK034410,33200
28038,WK034500,4140
28063,WK034501,9990
28098,WK034502,14250
28148,WK034503,6980
28168,WK034504,9540
28203,WK034505,16800
28253,WK035100,11400
28293,WK035200,17650
28303,WK035201,570
28318,WK035202,3060
28333,WK035203,2080
28363,WK035300,33990
28523,WK035501,14650
28553,WK035502,16300
28588,WK035503,14000
28633,WK035504,7650
28673,WK035505,7720
28718,WK035600,43450
28768,WK035601,17440
28813,WK035602,480
28843,WK035800,11290
28878,WK035801,7400
28898,WK035802,6330
28943,WK036101,14220
28998,WK036102,12140
29043,WK036103,7580
29078,WK036104,12020
29113,WK036105,10760
29148,WK036106,16420
29178,WK036107,14380
29213,WK036108,6660
29243,WK036200,78940
29433,WK036300,81700
29488,WK036301,370
29503,WK036302,34030
29533,WK036303,31370
29568,WK036304,46660
29613,WK036305,30270
29638,WK036306,33830
29663,WK036307,87600
29738,WK036308,41320
29768,WK036309,45450
29798,WK036310,43880
29823,WK036311,77880
29863,WK036312,58700
29908,WK036313,83070
29963,WK036314,46760
30003,WK036400,6590
30033,WK036500,4070
30053,WK036501,2520
30098,WK036600,11860
30128,WK036601,2140
30153,WK037000,6020
30198,WK037001,2460
30218,WK037200,5160
30258,WK037301,12140
30348,WK037302,450
30358,WK037303,540
30368,WK037304,5020
30393,WK037305,2930
30408,WK037306,3660
30433,WK037307,6580
30478,WK037500,6130
30513,WK037501,3800
30533,WK037502,1720
30553,WK037503,5280
30578,WK037504,1490
30593,WK037505,3190
30608,WK037506,4450
30623,WK037507,5610
30648,WK037508,2130
30663,WK037509,3040
30688,WK037600,9110
30708,WK037700,6220
30748,WK037701,4040
30768,WK037702,4460
30793,WK037703,2300
30813,WK038100,9660
30863,WK038101,3720
30893,WK038102,12790
30948,WK038103,5130
30993,WK038300,4700
31008,WK038301,5760
31023,WK038302,8840
31043,WK038303,630
31058,WK038304,3000
31083,WK038305,4980
31098,WK038306,150
31108,WK038307,6820
31133,WK038400,7530
31198,WK038401,8660
31233,WK038402,7710
31278,WK038500,7280
31318,WK038501,110
31328,WK038502,21100
31388,WK038800,8340
31413,WK038801,9490
31443,WK039201,12360
31463,WK039202,15150
31488,WK039203,20380
31528,WK039204,11610
31553,WK039205,16270
31583,WK039206,19910
31613,WK039207,14980
31643,WK039208,4970
31663,WK039209,31330
31693,WK039300,5440
31733,WK039401,70020
31848,WK039402,29280
31903,WK039403,7710
31948,WK039404,910
31963,WK039405,11840
32028,WK039406,810
32058,WK039407,4130
32083,WK039408,770
32103,WK039409,1600
32128,WK039410,3600
32138,WK039411,910
32148,WK039412,1740
32163,WK039413,560
32178,WK039414,300
32188,WK039415,4060
32223,WK039501,7560
32258,WK039502,1950
32293,WK039503,6400
32333,WK039601,1670
32348,WK039602,2790
32368,WK039603,5330
32393,WK039604,1850
32433,WK039605,4620
32458,WK039606,6200
32498,WK039607,3150
32518,WK039608,4750
32538,WK039609,4930
32553,WK039610,2710
32563,WK039611,0
32578,WK039700,22270
32633,WK039701,2910
32653,WK039702,390
32668,WK039801,2760
32678,WK039802,4440
32693,WK039804,1630
32703,WK039806,4770
32718,WK039807,2600
32733,WK039808,3790
32743,WK039809,760
32758,WK039810,2960
32768,WK039811,3490
32778,WK039812,510
32788,WK039813,3380
32798,WK039814,4500
32813,WK039815,3780
32828,WK039816,4190
32838,WK039817,1600
32848,WK039820,1230
32858,WK039830,1420
32868,WK039840,490
32878,WK039850,1500
32893,WK039901,770
32903,WK039902,2620
32918,WK039903,4350
32943,WK039904,4310
32958,WK039905,5010
32983,WK039906,4460
33008,WK039907,20
33018,WK039908,430
33038,WK040001,9220
33093,WK040002,11180
33143,WK040003,3700
33173,WK040004,9270
33228,WK040005,9530
33283,WK040006,1010
33328,WK040007,510
33348,WK040008,13790
33408,WK040200,7970
33438,WK040201,7050
33463,WK040202,26080
33498,WK040203,5580
33518,WK040204,7510
33538,WK040205,24500
33573,WK040206,880
33613,WK040207,4090
33628,WK040510,5130
33653,WK040511,2510
33678,WK040512,4650
33708,WK040513,8260
33758,WK040520,8280
33808,WK040521,7850
33843,WK040522,1520
33858,WK040530,4180
33903,WK040531,4010
33938,WK040532,4010
33963,WK040533,17750
34018,WK040534,20
34038,WK040535,0
34053,WK040600,6200
34068,WK040601,2500
34078,WK040602,910
34098,WK040603,370
34133,WK040604,2760
34148,WK040605,1120
34168,WK040606,3630
34183,WK040607,3590
34193,WK040608,6120
34208,WK040609,3190
34218,WK040610,2250
34233,WK040611,6700
34253,WK040612,2590
34273,WK041200,3950
34303,WK041201,3570
34338,WK041202,2510
34368,WK041203,1950
34403,WK041500,8940
34433,WK041501,1320
34453,WK041600,25930
34498,WK041700,10980
34548,WK042000,7850
34583,WK042001,5270
34608,WK042002,2350
34618,WK042003,570
34628,WK042004,3160
34643,WK042005,1650
34663,WK042006,630
34673,WK042007,1100
34683,WK042008,1760
34693,WK042009,2220
34713,WK042400,6660
34758,WK042500,17170
34883,WK043100,9250
34913,WK043200,6180
34948,WK043201,4180
34973,WK043202,850
34988,WK043700,13040
35033,WK043901,4180
35053,WK043902,13400
35083,WK043903,7530
35103,WK043904,9330
35118,WK043905,15190
35153,WK043906,13870
35173,WK043907,14450
35208,WK044100,19080
35268,WK044800,12100
35318,WK044801,1520
35348,WK045000,12060
35398,WK045101,1000
35408,WK045102,3010
35418,WK045103,7490
35438,WK045104,5000
35458,WK045106,6350
35473,WK045107,250
35483,WK045108,3890
35508,WK045300,5090
35543,WK045301,7860
35583,WK045302,7690
35623,WK045303,4840
35648,WK045304,10060
35688,WK045305,4960
35723,WK045306,6910
35768,WK045307,3240
35793,WK045308,16760
35848,WK045309,220
35938,WK045700,17560
35988,WK045800,410
35998,WK045801,1210
36018,WK045802,1250
36043,WK045803,2270
36083,WK045900,7400
36108,WK045901,1130
36123,WK046200,8710
36183,WK046300,12670
36288,WK047300,15220
36343,WK047301,1380
36363,WK047600,11560
36418,WK047800,550
36428,WK047801,3260
36443,WK047802,740
36453,WK047803,690
36463,WK047804,800
36473,WK047805,110
36483,WK047806,170
36498,WK047911,11250
36518,WK047912,7970
36528,WK047913,10090
36543,WK047914,7500
36553,WK047915,4760
36568,WK047916,6720
36583,WK047921,4380
36608,WK047922,7280
36628,WK047923,12110
36643,WK047931,4580
36653,WK047932,6900
36663,WK047941,3050
36673,WK047942,5820
36688,WK047951,11210
36723,WK047961,7650
36748,WK047962,9580
36778,WK047971,7730
36813,WK047972,8290
36833,WK047981,4510
36913,WK048200,18670
36958,WK048300,10980
36988,WK048301,3560
37028,WK048401,9510
37083,WK048402,13990
37128,WK048403,10300
37163,WK048404,4430
37193,WK048405,7630
37228,WK048406,8240
37258,WK048407,870
37278,WK048408,12970
37328,WK048409,50
37338,WK048445,1170
37363,WK048471,1940
37393,WK048901,1560
37413,WK048902,2600
37438,WK048903,1040
37448,WK048904,2050
37463,WK048905,3850
37483,WK048906,780
37493,WK048907,2080
37503,WK048908,3050
37518,WK048909,5570
37548,WK048910,560
37558,WK048911,1580
37568,WK048912,1650
37588,WK048913,480
37598,WK048914,6320
37623,WK048915,1960
37633,WK048916,1520
37643,WK048917,780
37653,WK048918,1490
37663,WK048919,940
37673,WK048920,2270
37683,WK048930,170
37713,WK048931,720
37743,WK048950,40
37823,WK049100,5130
37858,WK049101,1250
37888,WK049102,1530
37898,WK049103,1570
38178,WK049701,5180
38203,WK049702,2690
38213,WK049703,9720
38253,WK049704,400
38263,WK049705,1370
38278,WK049800,7560
38298,WK049801,1770
38318,WK049802,1570
38328,WK049803,5530
38368,WK049804,1240
38383,WK049805,930
38398,WK049900,15220
38433,WK050100,12180
38478,WK050101,1780
38493,WK050102,1940
38518,WK050103,30
38533,WK050201,10420
38588,WK050202,7280
38638,WK050203,8220
38683,WK050204,8090
38733,WK050205,6370
38783,WK050206,5730
38818,WK050207,14500
38873,WK050208,3090
38928,WK050209,1670
38978,WK050311,11970
39033,WK050312,9400
39083,WK050313,12930
39133,WK050314,8240
39178,WK050316,70
39213,WK050322,8910
39263,WK050323,6460
39298,WK050324,12180
39348,WK050325,14100
39418,WK050326,20
39428,WK050327,1340
39463,WK050328,9500
39528,WK050329,270
39558,WK050400,4950
39578,WK050401,2200
39613,WK050402,1170
39638,WK050500,7690
39698,WK050501,7910
39753,WK050502,11320
39798,WK050503,5500
39838,WK050504,3580
39868,WK050505,7320
39903,WK050506,2300
39928,WK050507,2950
39948,WK050508,5520
39988,WK050509,7080
40003,WK050510,910
40013,WK050511,5470
40028,WK050512,6260
40058,WK050513,10100
40083,WK050514,10850
40153,WK050515,9480
40188,WK050516,4970
40203,WK050517,6370
40228,WK050518,140
40248,WK050519,1800
40348,WK050598,1020
40388,WK051100,2060
40408,WK051101,6120
40448,WK051102,3470
40468,WK051201,5170
40483,WK051202,2050
40493,WK051203,1990
40503,WK051204,6480
40518,WK051205,2910
40528,WK051206,5160
40538,WK051207,170
40548,WK051208,60
40558,WK051209,20
40568,WK051210,170
40578,WK051211,8750
40603,WK051212,900
40613,WK051213,90
40623,WK051214,40
40643,WK051215,70
40653,WK051216,60
40663,WK051217,20
40673,WK051218,80
40683,WK051219,10
40693,WK051220,50
40703,WK051221,30
40718,WK051301,6470
40753,WK051302,9590
40783,WK051303,9700
40818,WK051304,12690
40863,WK051305,9630
40898,WK051306,10290
40928,WK051307,12050
40963,WK051308,410
40978,WK051309,120
41053,WK051801,0
41063,WK051802,7690
41073,WK051803,1990
41088,WK051804,12460
41123,WK051805,5780
41133,WK051806,710
41143,WK051807,16280
41173,WK051808,4800
41183,WK051809,13440
41198,WK051810,540
41208,WK051811,7300
41223,WK051812,13430
41243,WK051813,4860
41253,WK051814,4780
41268,WK051815,2280
41283,WK051816,4340
41293,WK051817,19080
41313,WK051818,14670
41343,WK051819,10870
41358,WK051820,17190
41373,WK051821,12300
41388,WK051822,10780
41398,WK051823,1360
41408,WK051824,330
41418,WK051825,13620
41443,WK051826,14740
41463,WK051827,8600
41483,WK051828,17410
41508,WK051829,32600
41528,WK051830,14070
41548,WK051831,17200
41568,WK051832,14230
41578,WK051833,24230
41603,WK051834,16440
41623,WK051835,0
41633,WK051836,18710
41658,WK051837,5380
41668,WK051838,36740
41703,WK051839,310
41713,WK051840,15610
41743,WK051841,180
41763,WK051842,21610
41803,WK051843,170
41818,WK051844,14820
41848,WK052300,17690
41963,WK053000,4590
41993,WK053001,6180
42018,WK053002,6350
42058,WK053003,7540
42083,WK053004,8930
42113,WK053005,1250
42123,WK053006,2670
42138,WK053007,930
42153,WK053008,1200
42233,WK053101,11220
42253,WK053102,8550
42278,WK053103,4760
42293,WK053104,120
42303,WK053105,160
42323,WK053200,10200
42343,WK053201,11140
42373,WK053400,20300
42423,WK053701,13500
42448,WK053702,30
42463,WK053703,6020
42483,WK053704,6320
42508,WK053705,13700
42548,WK053706,2680
42573,WK053707,14820
42598,WK053708,4040
42623,WK054200,28720
42663,WK054500,20690
42708,WK054600,8030
42733,WK054601,14460
42788,WK054602,1980
42798,WK054603,12790
42818,WK054604,18670
42873,WK054605,19390
42918,WK054606,11050
42938,WK054607,4140
42968,WK054608,14660
43003,WK054609,12310
43033,WK054700,14620
43088,WK054701,3030
43108,WK054702,8420
43178,WK055302,21980
43293,WK055600,31570
43438,WK055900,17790
43478,WK056300,8120
43498,WK056700,21930
43553,WK056800,1320
43568,WK056801,2650
43593,WK056802,2220
43618,WK056803,5250
43638,WK056804,1220
43663,WK056900,11160
43713,WK056901,3860
43743,WK056902,3060
43778,WK056903,8910
43823,WK057100,9440
43858,WK057500,16250
43893,WK057501,8450
43928,WK057600,15290
43963,WK057900,22020
44033,WK058000,3100
44058,WK058001,2270
44088,WK058002,4780
44113,WK058400,24020
44188,WK058500,3340
44223,WK058501,4390
44263,WK058502,2060
44293,WK058503,3310
44333,WK058504,6550
44378,WK058505,9000
44428,WK058800,3760
44448,WK058801,1600
44468,WK058802,2080
44498,WK058803,3410
44543,WK058900,6500
44563,WK058901,900
44583,WK058902,1360
44603,WK058903,1190
44643,WK059000,31400
44683,WK059500,1800
44753,WK059501,7500
44838,WK059502,3370
44993,WK059701,25850
45028,WK059702,6890
45043,WK059703,650
45058,WK059707,1350
