ID,WijkenEnBuurten,AantalInwoners_5
8757,WK008071  ,3110
8759,WK008072  ,5925
8763,WK008073  ,1725
8769,WK008074  ,40
8771,WK008080  ,3865
8780,WK008081  ,3970
8798,WK008082  ,8400
11186,WK008500  ,9725
11190,WK008501  ,2450
11195,WK008502  ,1950
11201,WK008503  ,1820
11206,WK008504  ,4020
11211,WK008505  ,5490
11241,WK008600  ,7325
11244,WK008601  ,3320
11251,WK008602  ,2730
11256,WK008603  ,5800
11264,WK008604  ,6630
11270,WK008605  ,3950
12464,WK008800  ,930
12747,WK009000  ,45085
12766,WK009001  ,10805
13465,WK009300  ,2595
13468,WK009301  ,1275
13472,WK009302  ,265
13476,WK009303  ,145
13479,WK009304  ,500
13483,WK009305  ,135
14844,WK009600  ,1135
15621,WK009800  ,12845
15624,WK009801  ,1020
15635,WK009802  ,445
15640,WK009803  ,815
15647,WK009804  ,690
15653,WK009805  ,1525
15658,WK009806  ,1375
15665,WK009807  ,1665
15672,WK009808  ,5340
1668,WK010600  ,6115
1682,WK010601  ,5500
1689,WK010602  ,8390
1696,WK010603  ,8335
1708,WK010604  ,3725
1713,WK010605  ,4295
1724,WK010606  ,6625
1730,WK010607  ,12245
1749,WK010608  ,11305
1768,WK010699  ,1175
3300,WK010910  ,14365
3316,WK010911  ,905
3319,WK010912  ,185
3322,WK010913  ,75
3324,WK010914  ,110
3326,WK010920  ,5555
3337,WK010930  ,4165
3347,WK010940  ,6660
3366,WK010950  ,3275
4786,WK011401  ,3385
4794,WK011402  ,810
4799,WK011403  ,7770
4806,WK011404  ,1895
4812,WK011405  ,2040
4818,WK011406  ,4815
4823,WK011407  ,4830
4830,WK011408  ,12135
4839,WK011409  ,3010
4843,WK011410  ,4860
4850,WK011413  ,2185
4854,WK011421  ,1275
4859,WK011432  ,1685
4863,WK011440  ,3985
4865,WK011441  ,2735
4868,WK011442  ,6030
4870,WK011443  ,7755
4872,WK011444  ,7235
4874,WK011445  ,1015
4876,WK011446  ,8965
4878,WK011447  ,9520
4880,WK011448  ,2070
4882,WK011449  ,1050
4884,WK011450  ,3060
4886,WK011451  ,1545
4890,WK011452  ,1485
4893,WK011453  ,45
7694,WK011850  ,25315
7704,WK011851  ,14215
7715,WK011852  ,505
7718,WK011853  ,2360
7722,WK011854  ,4435
7726,WK011855  ,2120
7729,WK011856  ,1370
7732,WK011857  ,950
7735,WK011858  ,655
7738,WK011859  ,600
7741,WK011860  ,1835
7746,WK011861  ,595
7748,WK011862  ,730
9781,WK011900  ,5890
9785,WK011901  ,390
9788,WK011902  ,4060
9792,WK011903  ,6305
9797,WK011904  ,3555
9800,WK011905  ,685
9803,WK011906  ,7335
9808,WK011907  ,775
9811,WK011908  ,50
9813,WK011909  ,60
9816,WK011910  ,115
9822,WK011911  ,125
9826,WK011912  ,3745
9837,WK011913  ,315
324,WK014110  ,5310
329,WK014111  ,7045
338,WK014112  ,5530
343,WK014113  ,5955
349,WK014114  ,6665
358,WK014115  ,3140
363,WK014116  ,6975
370,WK014117  ,3610
376,WK014118  ,11020
384,WK014119  ,13975
396,WK014120  ,1525
401,WK014121  ,1865
2748,WK014700  ,20845
2759,WK014701  ,2280
3455,WK014801  ,14560
3475,WK014802  ,9055
3487,WK014803  ,4625
3674,WK015001  ,8040
3682,WK015002  ,2350
3684,WK015003  ,11730
3691,WK015004  ,10845
3699,WK015005  ,5375
3702,WK015006  ,10310
3708,WK015007  ,4840
3715,WK015008  ,6115
3719,WK015009  ,12640
3727,WK015010  ,9415
3739,WK015011  ,4635
3743,WK015012  ,5750
3746,WK015013  ,300
3748,WK015014  ,1700
3752,WK015015  ,5610
4908,WK015300  ,25230
4918,WK015301  ,12515
4926,WK015302  ,22430
4936,WK015303  ,9125
4939,WK015304  ,19590
4947,WK015305  ,8855
4952,WK015306  ,33835
4963,WK015307  ,280
4968,WK015308  ,17040
4978,WK015309  ,9360
6112,WK015800  ,17335
6130,WK015801  ,2670
6135,WK015802  ,1230
6138,WK015803  ,1435
6141,WK015804  ,240
6143,WK015805  ,155
6145,WK015806  ,165
6147,WK015809  ,1040
6441,WK016001  ,560
6444,WK016002  ,165
6446,WK016003  ,40
6448,WK016004  ,3825
6456,WK016005  ,3400
6460,WK016006  ,290
6462,WK016007  ,360
6464,WK016008  ,2250
6470,WK016009  ,12675
6480,WK016010  ,190
6482,WK016011  ,130
6484,WK016012  ,3185
6487,WK016013  ,565
6489,WK016014  ,190
6491,WK016015  ,85
6493,WK016016  ,405
6495,WK016017  ,1485
6498,WK016018  ,185
6500,WK016019  ,2020
6505,WK016020  ,925
6508,WK016021  ,625
6510,WK016022  ,290
6512,WK016023  ,615
6514,WK016024  ,995
6517,WK016025  ,1430
6520,WK016026  ,3055
6525,WK016027  ,115
6527,WK016028  ,19380
6537,WK016029  ,1105
7060,WK016301  ,4245
7067,WK016302  ,1795
7071,WK016303  ,6255
7076,WK016304  ,8940
7085,WK016305  ,5445
7095,WK016306  ,6675
7102,WK016307  ,1095
7104,WK016308  ,580
7106,WK016309  ,765
7235,WK016400  ,2655
7239,WK016401  ,10120
7244,WK016402  ,9970
7250,WK016403  ,12415
7261,WK016404  ,8815
7266,WK016405  ,6925
7274,WK016406  ,10160
7282,WK016407  ,6995
7290,WK016408  ,10580
7297,WK016409  ,1960
8146,WK016600  ,36630
8166,WK016603  ,12240
8175,WK016604  ,765
8178,WK016605  ,850
8181,WK016606  ,1050
8183,WK016607  ,880
8185,WK016608  ,675
8187,WK016609  ,170
9414,WK016800  ,13175
9419,WK016801  ,470
9423,WK016802  ,4105
9426,WK016803  ,3830
9429,WK016804  ,965
10649,WK017101  ,25845
10668,WK017102  ,1420
10672,WK017103  ,2125
10675,WK017104  ,3650
10679,WK017105  ,1430
10684,WK017106  ,3020
10688,WK017107  ,1890
10692,WK017108  ,2460
10696,WK017109  ,1395
10700,WK017110  ,1700
10704,WK017111  ,1690
10708,WK017112  ,5
10948,WK017301  ,2340
10950,WK017302  ,2480
10952,WK017303  ,3735
10954,WK017304  ,1070
10956,WK017305  ,1855
10958,WK017306  ,3655
10960,WK017307  ,65
10962,WK017308  ,200
10964,WK017309  ,95
10966,WK017310  ,265
10968,WK017311  ,6040
10970,WK017312  ,5320
10972,WK017313  ,4630
10974,WK017314  ,170
11013,WK017501  ,12250
11040,WK017502  ,335
11043,WK017503  ,205
11045,WK017504  ,1045
11049,WK017505  ,350
11051,WK017506  ,210
11053,WK017507  ,1340
11057,WK017508  ,530
11060,WK017509  ,360
11063,WK017510  ,405
11066,WK017511  ,605
11670,WK017700  ,8625
11680,WK017701  ,10705
11690,WK017702  ,3590
11693,WK017703  ,2265
11697,WK017704  ,1235
11702,WK017705  ,1465
11707,WK017706  ,1155
11710,WK017708  ,6860
11719,WK017709  ,540
11722,WK017710  ,715
12881,WK018000  ,8780
12890,WK018001  ,3490
12894,WK018002  ,410
12899,WK018003  ,1330
12905,WK018004  ,1460
12908,WK018005  ,925
12910,WK018006  ,330
12912,WK018007  ,65
13890,WK018300  ,6350
13894,WK018301  ,3605
13897,WK018302  ,1875
13901,WK018303  ,4295
13904,WK018304  ,1265
13907,WK018305  ,1565
13912,WK018306  ,1355
13916,WK018307  ,890
14123,WK018400  ,20525
15698,WK018900  ,13350
15708,WK018901  ,1425
15714,WK018902  ,1050
15717,WK018903  ,5545
15722,WK018904  ,1630
15728,WK018905  ,1265
16678,WK019310  ,3680
16682,WK019311  ,10440
16692,WK019312  ,6520
16695,WK019313  ,12385
16703,WK019314  ,3185
16706,WK019320  ,375
16710,WK019321  ,5410
16716,WK019322  ,24300
16726,WK019330  ,9980
16731,WK019331  ,13150
16736,WK019332  ,1000
16740,WK019340  ,4260
16747,WK019341  ,1195
16751,WK019350  ,14585
16761,WK019351  ,14730
16769,WK019352  ,915
114,WK019701  ,4035
127,WK019702  ,1880
132,WK019703  ,12810
140,WK019704  ,8240
1440,WK020001  ,6835
1443,WK020002  ,21540
1451,WK020003  ,14510
1463,WK020004  ,18695
1473,WK020005  ,26130
1482,WK020006  ,18820
1491,WK020007  ,22630
1501,WK020008  ,12675
1511,WK020010  ,3150
1516,WK020011  ,365
1521,WK020012  ,1560
1526,WK020013  ,3160
1530,WK020014  ,4860
1535,WK020015  ,1215
1539,WK020016  ,1870
1544,WK020017  ,3145
1560,WK020201  ,5770
1567,WK020202  ,6590
1571,WK020203  ,5915
1578,WK020204  ,8070
1582,WK020205  ,7200
1587,WK020206  ,5830
1591,WK020207  ,7435
1596,WK020208  ,8695
1603,WK020209  ,3435
1606,WK020210  ,3875
1608,WK020211  ,4255
1612,WK020212  ,7710
1619,WK020213  ,2165
1624,WK020214  ,3995
1628,WK020215  ,1430
1631,WK020216  ,4245
1634,WK020217  ,6225
1638,WK020218  ,8915
1645,WK020219  ,7625
1649,WK020220  ,2760
1651,WK020221  ,9035
1655,WK020222  ,12390
1658,WK020223  ,12785
1663,WK020224  ,10875
1929,WK020354  ,33825
1948,WK020355  ,10415
1961,WK020356  ,5470
1965,WK020357  ,2150
1968,WK020358  ,1495
1972,WK020359  ,1600
1975,WK020360  ,1360
1978,WK020361  ,635
1981,WK020362  ,255
1984,WK020363  ,130
2388,WK020901  ,17435
2415,WK020902  ,3885
2425,WK020903  ,2510
2431,WK020904  ,1970
3015,WK021301  ,645
3019,WK021302  ,345
3021,WK021303  ,8495
3040,WK021304  ,685
3044,WK021305  ,815
3048,WK021306  ,9795
3136,WK021400  ,3600
3146,WK021401  ,3845
3150,WK021402  ,3210
3158,WK021403  ,6475
3165,WK021404  ,2090
3170,WK021405  ,6605
3178,WK021406  ,540
3445,WK021600  ,28195
3845,WK022101  ,11330
3858,WK022201  ,4195
3865,WK022202  ,6670
3874,WK022203  ,2920
3878,WK022204  ,4300
3887,WK022205  ,585
3892,WK022206  ,10205
3902,WK022207  ,8045
3916,WK022208  ,785
3921,WK022209  ,7195
3933,WK022211  ,5520
3941,WK022231  ,6960
4284,WK022500  ,12370
4291,WK022501  ,1265
4294,WK022502  ,1680
4298,WK022503  ,1765
4302,WK022504  ,1625
4307,WK022601  ,5
4309,WK022602  ,145
4311,WK022603  ,14415
4320,WK022604  ,7720
4323,WK022605  ,2030
4325,WK022606  ,1120
4435,WK022801  ,9850
4441,WK022802  ,15105
4448,WK022803  ,14285
4455,WK022804  ,5340
4459,WK022805  ,905
4461,WK022810  ,10070
4466,WK022811  ,7010
4470,WK022812  ,8195
4475,WK022813  ,295
4482,WK022820  ,2355
4486,WK022830  ,15030
4493,WK022840  ,13500
4502,WK022850  ,3620
4505,WK022860  ,450
4508,WK022870  ,3540
4513,WK022880  ,2695
4517,WK022890  ,2435
4765,WK023001  ,12115
4774,WK023002  ,6755
4780,WK023003  ,4230
4989,WK023200  ,14795
4997,WK023201  ,5095
5003,WK023202  ,12605
5012,WK023203  ,370
5018,WK023300  ,26040
5029,WK023301  ,755
5253,WK023600  ,10745
5264,WK023601  ,3855
5273,WK023602  ,4790
5281,WK023603  ,3195
5286,WK023604  ,4235
6541,WK024301  ,2315
6544,WK024302  ,400
6549,WK024303  ,2145
6552,WK024304  ,1350
6555,WK024305  ,6170
6560,WK024306  ,655
6563,WK024307  ,225
6566,WK024308  ,7745
6575,WK024309  ,1360
6578,WK024310  ,6820
6585,WK024311  ,4170
6590,WK024312  ,9395
6603,WK024313  ,65
6607,WK024314  ,880
6611,WK024315  ,3135
6618,WK024316  ,0
6660,WK024400  ,11330
6669,WK024401  ,820
6741,WK024600  ,12440
6752,WK024601  ,6165
7430,WK025200  ,13055
7441,WK025201  ,3405
9290,WK026200  ,12325
9298,WK026201  ,1270
9304,WK026202  ,4175
9312,WK026203  ,1755
9317,WK026204  ,10925
9325,WK026205  ,3120
9433,WK026300  ,10060
9443,WK026301  ,4515
9449,WK026302  ,4955
9453,WK026303  ,1355
9457,WK026304  ,3465
10381,WK026701  ,26785
10400,WK026702  ,1830
10405,WK026703  ,3685
10409,WK026704  ,485
10412,WK026705  ,9525
10420,WK026801  ,12055
10423,WK026802  ,34510
10432,WK026803  ,14920
10435,WK026804  ,16790
10440,WK026805  ,18700
10446,WK026806  ,23665
10451,WK026807  ,22025
10461,WK026808  ,14800
10469,WK026809  ,18475
10918,WK026900  ,7460
10928,WK026901  ,13620
10940,WK026902  ,2420
11654,WK027300  ,22290
11665,WK027301  ,2020
11763,WK027401  ,5865
11770,WK027402  ,3310
11778,WK027403  ,3245
11785,WK027404  ,145
11789,WK027405  ,955
11794,WK027406  ,790
11799,WK027407  ,550
11803,WK027408  ,4375
11807,WK027409  ,715
11810,WK027410  ,800
11816,WK027411  ,5265
11822,WK027412  ,5320
11850,WK027500  ,16725
11862,WK027501  ,8815
11870,WK027502  ,17985
12332,WK027700  ,1575
12396,WK027900  ,9750
13545,WK028100  ,19575
13557,WK028101  ,10380
13566,WK028102  ,1995
13571,WK028103  ,9520
14936,WK028500  ,2810
14945,WK028501  ,16295
14956,WK028502  ,3285
14966,WK028503  ,1920
15155,WK028901  ,4725
15160,WK028902  ,2480
15163,WK028903  ,2750
15166,WK028904  ,2085
15169,WK028905  ,3175
15174,WK028906  ,6895
15179,WK028907  ,5190
15182,WK028908  ,2505
15185,WK028909  ,3530
15188,WK028910  ,2525
15192,WK028911  ,1175
15194,WK028912  ,1370
15459,WK029300  ,15015
15876,WK029400  ,22855
15882,WK029401  ,6135
15733,WK029600  ,280
15737,WK029601  ,33465
15777,WK029602  ,715
15780,WK029603  ,635
15783,WK029604  ,1770
15787,WK029605  ,915
15790,WK029606  ,130
15793,WK029607  ,420
15797,WK029608  ,2520
16138,WK029700  ,12355
16145,WK029701  ,7945
16156,WK029702  ,6065
16165,WK029703  ,1655
16280,WK029900  ,24900
16300,WK029901  ,2175
16304,WK029902  ,1380
16307,WK029903  ,3610
16311,WK029904  ,505
16313,WK029905  ,110
16315,WK029906  ,2325
16318,WK029907  ,825
16321,WK029908  ,1020
16324,WK029909  ,3065
16326,WK029910  ,2765
16329,WK029911  ,715
16497,WK030100  ,8590
16503,WK030101  ,9910
16511,WK030102  ,4930
16516,WK030103  ,7125
16522,WK030104  ,8430
16528,WK030105  ,8555
10746,WK030200  ,21805
10756,WK030201  ,5310
4234,WK030301  ,8285
4240,WK030302  ,1730
4245,WK030303  ,6615
4251,WK030304  ,9055
4258,WK030305  ,2365
4262,WK030306  ,6305
4273,WK030307  ,6385
10279,WK030400  ,4715
10286,WK030401  ,4565
10296,WK030402  ,3120
621,WK030701  ,5575
631,WK030702  ,1425
637,WK030703  ,11915
646,WK030704  ,285
651,WK030705  ,1310
656,WK030706  ,2920
660,WK030707  ,6260
664,WK030708  ,4560
668,WK030709  ,7285
673,WK030710  ,7515
679,WK030711  ,3155
682,WK030712  ,265
685,WK030713  ,3835
689,WK030714  ,7170
694,WK030715  ,6130
699,WK030716  ,5640
704,WK030717  ,6125
713,WK030718  ,3445
719,WK030719  ,9915
727,WK030720  ,8225
735,WK030721  ,11045
745,WK030722  ,145
747,WK030723  ,60
750,WK030724  ,14915
757,WK030725  ,250
767,WK030726  ,4710
772,WK030727  ,515
776,WK030728  ,6905
784,WK030729  ,3605
788,WK030730  ,3700
791,WK030731  ,6430
1816,WK030800  ,11765
1825,WK030801  ,10065
1833,WK030802  ,1555
1836,WK030804  ,955
1839,WK030805  ,285
2485,WK031001  ,1185
2487,WK031002  ,1595
2489,WK031003  ,4965
2491,WK031004  ,1870
2493,WK031005  ,4665
2495,WK031006  ,5215
2497,WK031007  ,4535
2499,WK031008  ,8025
2501,WK031009  ,6015
2503,WK031010  ,4780
3112,WK031200  ,6970
3117,WK031201  ,5695
3120,WK031202  ,2555
3124,WK031300  ,21270
4524,WK031702  ,9115
7911,WK032110  ,14005
7923,WK032111  ,10040
7935,WK032112  ,11750
7946,WK032113  ,10030
7954,WK032120  ,475
7967,WK032130  ,365
7970,WK032131  ,245
7972,WK032140  ,630
7975,WK032141  ,65
7977,WK032150  ,1510
7980,WK032151  ,455
9165,WK032700  ,8295
9176,WK032701  ,9855
9187,WK032702  ,5120
9191,WK032703  ,2535
9194,WK032704  ,370
9196,WK032705  ,3580
9370,WK033100  ,14395
10212,WK033500  ,8100
10215,WK033501  ,5070
10222,WK033502  ,705
11830,WK033900  ,5175
11877,WK034000  ,1055
11879,WK034001  ,3460
11885,WK034002  ,2860
11889,WK034003  ,3755
11893,WK034004  ,45
11895,WK034005  ,1095
11900,WK034006  ,975
11902,WK034007  ,1660
11906,WK034008  ,220
11908,WK034009  ,75
11910,WK034010  ,95
11912,WK034011  ,45
11914,WK034012  ,20
11916,WK034013  ,4475
12781,WK034201  ,9390
12785,WK034202  ,3310
12787,WK034203  ,2480
12792,WK034204  ,6195
12798,WK034205  ,4840
12800,WK034206  ,7370
12806,WK034207  ,6025
12813,WK034208  ,6465
14136,WK034401  ,29345
14148,WK034402  ,43795
14162,WK034403  ,34260
14173,WK034404  ,38930
14185,WK034405  ,32855
14199,WK034406  ,18120
14211,WK034407  ,27325
14220,WK034408  ,38000
14228,WK034409  ,36540
14244,WK034410  ,48305
14392,WK034500  ,4900
14397,WK034501  ,13925
14404,WK034502  ,14105
14414,WK034503  ,7110
14418,WK034504  ,9455
14425,WK034505  ,15425
16030,WK035100  ,13020
15828,WK035200  ,17635
15841,WK035201  ,545
15844,WK035202  ,3220
15847,WK035203  ,2285
8081,WK035300  ,34305
16239,WK035501  ,15745
16245,WK035502  ,16340
16252,WK035503  ,13875
16262,WK035504  ,8520
16270,WK035505  ,8850
10304,WK035601  ,6230
10306,WK035602  ,5055
10308,WK035603  ,6525
10310,WK035604  ,7285
10312,WK035605  ,5915
10314,WK035606  ,645
10316,WK035607  ,1430
10318,WK035608  ,8405
10320,WK035610  ,6540
10322,WK035611  ,2915
10324,WK035612  ,1715
10326,WK035613  ,3425
10328,WK035614  ,1450
10330,WK035615  ,25
10332,WK035616  ,2215
10334,WK035618  ,25
10336,WK035620  ,210
10338,WK035621  ,175
10340,WK035622  ,60
10342,WK035623  ,25
10344,WK035624  ,1845
10346,WK035625  ,320
101,WK035800  ,12380
106,WK035801  ,9220
108,WK035802  ,9900
246,WK036101  ,14445
257,WK036102  ,13640
267,WK036103  ,7910
274,WK036104  ,12435
281,WK036105  ,7620
286,WK036106  ,15780
292,WK036107  ,13310
299,WK036108  ,8125
304,WK036109  ,5485
312,WK036110  ,6425
320,WK036111  ,3290
799,WK036201  ,5900
802,WK036202  ,3125
805,WK036203  ,11205
810,WK036204  ,3020
812,WK036205  ,3505
815,WK036206  ,9835
820,WK036207  ,815
823,WK036208  ,11830
830,WK036209  ,7845
836,WK036210  ,13195
842,WK036211  ,10605
849,WK036212  ,7635
854,WK036213  ,1225
857,WK036214  ,125
861,WK036300  ,4310
867,WK036301  ,3930
876,WK036302  ,6385
881,WK036303  ,5350
889,WK036304  ,9770
899,WK036305  ,9310
906,WK036306  ,19440
918,WK036307  ,7235
927,WK036308  ,7865
932,WK036309  ,13210
941,WK036310  ,195
950,WK036311  ,525
958,WK036312  ,1120
961,WK036313  ,10780
970,WK036314  ,13315
977,WK036315  ,2425
982,WK036316  ,8440
986,WK036317  ,4705
988,WK036318  ,6590
991,WK036319  ,6990
995,WK036320  ,7410
999,WK036321  ,7890
1002,WK036322  ,1865
1005,WK036323  ,3705
1011,WK036324  ,14825
1017,WK036325  ,12325
1022,WK036326  ,8205
1026,WK036327  ,5540
1030,WK036328  ,10890
1035,WK036329  ,10070
1039,WK036330  ,9345
1042,WK036331  ,12645
1046,WK036332  ,10215
1051,WK036333  ,18545
1063,WK036334  ,3140
1070,WK036335  ,14820
1076,WK036336  ,510
1079,WK036337  ,18560
1086,WK036338  ,5850
1089,WK036339  ,10080
1094,WK036340  ,6900
1098,WK036341  ,7135
1103,WK036342  ,10415
1108,WK036343  ,6945
1111,WK036344  ,11835
1118,WK036345  ,3820
1121,WK036346  ,5500
1126,WK036347  ,12630
1137,WK036348  ,11790
1144,WK036349  ,8640
1151,WK036350  ,0
1157,WK036351  ,8095
1161,WK036352  ,15115
1168,WK036353  ,5385
1171,WK036354  ,9165
1177,WK036355  ,10800
1186,WK036356  ,15450
1196,WK036357  ,3250
1200,WK036358  ,4605
1208,WK036359  ,1335
1211,WK036360  ,9755
1215,WK036361  ,8255
1220,WK036362  ,3535
1223,WK036363  ,1910
1225,WK036364  ,1685
1231,WK036365  ,11525
1236,WK036366  ,8885
1243,WK036367  ,3115
1246,WK036368  ,13175
1253,WK036369  ,11170
1260,WK036370  ,14305
1267,WK036371  ,3590
1273,WK036372  ,315
1277,WK036373  ,2275
1288,WK036374  ,2740
1292,WK036375  ,6240
1297,WK036376  ,9295
1300,WK036377  ,17970
1307,WK036378  ,15705
1313,WK036379  ,2445
1316,WK036380  ,870
1320,WK036381  ,16305
1326,WK036382  ,16050
1331,WK036383  ,6070
1334,WK036384  ,14530
1338,WK036385  ,7995
1342,WK036386  ,13355
1349,WK036387  ,10050
1356,WK036388  ,14005
1367,WK036389  ,10550
1372,WK036390  ,13365
1379,WK036391  ,7870
1384,WK036392  ,715
1392,WK036393  ,24275
1404,WK036394  ,28830
1419,WK036395  ,2935
1423,WK036396  ,18265
1431,WK036397  ,11385
1436,WK036398  ,1550
2008,WK037000  ,6460
2017,WK037001  ,3095
2178,WK037301  ,11900
2196,WK037302  ,370
2198,WK037303  ,565
2200,WK037304  ,4640
2205,WK037305  ,2720
2208,WK037306  ,3585
2213,WK037307  ,6165
2437,WK037500  ,6185
2444,WK037501  ,3890
2448,WK037502  ,2060
2452,WK037503  ,5430
2457,WK037504  ,1445
2460,WK037505  ,3055
2464,WK037506  ,4685
2467,WK037507  ,6160
2472,WK037508  ,2140
2475,WK037509  ,160
2479,WK037510  ,5870
2575,WK037601  ,10795
2586,WK037700  ,6720
2594,WK037701  ,4350
2598,WK037702  ,4665
2603,WK037703  ,2220
2606,WK037704  ,5250
3272,WK038300  ,4915
3275,WK038301  ,5575
3278,WK038302  ,8465
3282,WK038303  ,715
3285,WK038304  ,3495
3290,WK038305  ,4990
3293,WK038306  ,165
3295,WK038307  ,7300
3758,WK038400  ,10585
3771,WK038401  ,10040
3778,WK038402  ,7495
4397,WK038500  ,7080
4404,WK038501  ,115
4406,WK038502  ,22365
4419,WK038503  ,555
4421,WK038504  ,3305
4424,WK038505  ,805
4426,WK038506  ,690
4428,WK038507  ,750
4430,WK038508  ,115
4432,WK038509  ,165
4897,WK038800  ,8535
4902,WK038801  ,9940
6170,WK039201  ,13880
6177,WK039202  ,12895
6186,WK039203  ,8315
6191,WK039204  ,8010
6197,WK039205  ,5605
6204,WK039206  ,1740
6208,WK039207  ,7945
6213,WK039208  ,5325
6218,WK039209  ,6745
6225,WK039210  ,8860
6231,WK039211  ,9290
6237,WK039212  ,13115
6245,WK039213  ,8970
6253,WK039214  ,5070
6258,WK039215  ,4940
6262,WK039216  ,5510
6268,WK039217  ,615
6271,WK039218  ,9780
6279,WK039219  ,6670
6286,WK039220  ,8175
6294,WK039221  ,8260
6303,WK039300  ,5865
6311,WK039401  ,75080
6336,WK039402  ,31380
6348,WK039403  ,7775
6357,WK039404  ,980
6361,WK039405  ,12600
6374,WK039406  ,755
6380,WK039407  ,4185
6385,WK039408  ,765
6389,WK039409  ,1650
6394,WK039410  ,3480
6397,WK039411  ,945
6400,WK039412  ,1820
6403,WK039413  ,1045
6407,WK039415  ,4740
6412,WK039416  ,70
6673,WK039601  ,1695
6676,WK039602  ,2540
6680,WK039603  ,5540
6685,WK039604  ,1765
6693,WK039605  ,5020
6698,WK039606  ,5715
6706,WK039607  ,3010
6710,WK039608  ,4500
6714,WK039609  ,4635
6717,WK039610  ,4720
6720,WK039611  ,5
6723,WK039700  ,23280
6734,WK039701  ,2700
6738,WK039702  ,1105
6798,WK039801  ,2990
6800,WK039802  ,4320
6803,WK039804  ,1510
6805,WK039806  ,4960
6809,WK039807  ,2745
6812,WK039808  ,3485
6814,WK039809  ,1475
6817,WK039810  ,2730
6819,WK039811  ,3410
6821,WK039812  ,1055
6829,WK039813  ,3650
6832,WK039814  ,4230
6834,WK039815  ,4100
6837,WK039816  ,5240
6841,WK039817  ,4590
6844,WK039818  ,1550
6848,WK039819  ,670
6850,WK039820  ,1315
6852,WK039830  ,1200
6854,WK039840  ,525
6856,WK039850  ,105
6957,WK039901  ,785
6959,WK039902  ,3125
6962,WK039903  ,4395
6967,WK039904  ,4270
6970,WK039905  ,5710
6975,WK039906  ,4325
6980,WK039907  ,15
6982,WK039908  ,475
6986,WK040001  ,9045
6997,WK040002  ,10545
7007,WK040003  ,3235
7013,WK040004  ,9220
7024,WK040005  ,9150
7035,WK040006  ,1300
7044,WK040007  ,390
7048,WK040008  ,12875
7525,WK040201  ,9570
7530,WK040202  ,7425
7537,WK040203  ,9130
7542,WK040204  ,17515
7548,WK040205  ,9810
7555,WK040206  ,20350
7562,WK040207  ,10985
7567,WK040208  ,4090
7569,WK040209  ,645
7756,WK040510  ,5560
7761,WK040511  ,2575
7766,WK040512  ,5430
7772,WK040513  ,7865
7782,WK040520  ,8580
