ID,WijkenEnBuurten,AantalInwoners_5
18253,WK027502XX,17650
18281,WK027700XX,1495
18297,WK027900XX,9315
18317,WK028100XX,19270
18361,WK028101XX,19865
18405,WK028102XX,2060
18433,WK028200XX,9335
18481,WK028500XX,2770
18517,WK028501XX,15885
18561,WK028502XX,3225
18601,WK028503XX,1890
18625,WK028900XX,33990
18661,WK028901XX,3370
18693,WK029300XX,15235
18725,WK029400XX,22855
18749,WK029401XX,6200
18805,WK029600XX,8050
18877,WK029601XX,28610
19073,WK029602XX,2800
19121,WK029603XX,690
19209,WK029700XX,11690
19237,WK029701XX,7630
19281,WK029702XX,5605
19317,WK029703XX,1505
19337,WK029900XX,24110
19409,WK029901XX,2305
19429,WK029902XX,1405
19441,WK029903XX,3525
19453,WK029904XX,560
19465,WK030100XX,8430
19489,WK030101XX,9665
19521,WK030102XX,4625
19541,WK030103XX,7210
19565,WK030104XX,8085
19589,WK030105XX,8860
19617,WK030200XX,21595
19657,WK030201XX,5135
19685,WK030301XX,6940
19709,WK030302XX,1730
19729,WK030303XX,6275
19753,WK030304XX,9595
19781,WK030305XX,2700
19797,WK030306XX,6055
19841,WK030307XX,6490
19885,WK030400XX,4190
19913,WK030401XX,4625
19953,WK030402XX,3060
19985,WK030500XX,8765
20021,WK030701XX,5245
20061,WK030702XX,1095
20085,WK030703XX,10515
20121,WK030704XX,265
20157,WK030705XX,1280
20173,WK030706XX,2725
20189,WK030707XX,5840
20205,WK030708XX,4745
20221,WK030709XX,7660
20241,WK030710XX,7285
20265,WK030711XX,3140
20277,WK030712XX,240
20297,WK030713XX,4200
20313,WK030714XX,6890
20333,WK030715XX,6160
20357,WK030716XX,5720
20377,WK030717XX,5985
20417,WK030718XX,3290
20441,WK030719XX,10290
20473,WK030720XX,8700
20505,WK030721XX,11475
20545,WK030722XX,140
20557,WK030723XX,125
20569,WK030724XX,15135
20601,WK030725XX,245
20645,WK030726XX,2775
20681,WK030727XX,530
20705,WK030728XX,13180
20837,WK030800XX,11470
20873,WK030801XX,9880
20905,WK030802XX,1670
20917,WK030803XX,1295
20937,WK031000XX,15035
20957,WK031001XX,7515
20965,WK031002XX,9930
20981,WK031003XX,1395
20993,WK031004XX,5165
21009,WK031005XX,1695
21021,WK031006XX,1285
21033,WK031100XX,9760
21057,WK031101XX,405
21065,WK031102XX,1195
21085,WK031103XX,3255
21113,WK031200XX,6640
21133,WK031201XX,5435
21145,WK031202XX,2385
21161,WK031300XX,20000
21209,WK031700XX,8835
21249,WK032101XX,44370
21377,WK032102XX,690
21393,WK032103XX,625
21409,WK032104XX,1940
21705,WK032700XX,8440
21749,WK032701XX,9985
21793,WK032702XX,3840
21813,WK032703XX,2495
21825,WK032704XX,355
21833,WK032705XX,3700
21849,WK032900XX,6465
21877,WK032901XX,600
21889,WK032902XX,1440
21905,WK033100XX,14175
21969,WK033300XX,12840
21981,WK033301XX,22795
21997,WK033302XX,1615
22005,WK033303XX,2410
22029,WK033500XX,8060
22041,WK033501XX,4700
22069,WK033502XX,730
22093,WK033900XX,4600
22109,WK034000XX,970
22117,WK034001XX,2915
22141,WK034002XX,2960
22157,WK034003XX,3785
22173,WK034004XX,30
22181,WK034005XX,945
22201,WK034006XX,910
22209,WK034007XX,1565
22225,WK034008XX,225
22233,WK034009XX,85
22241,WK034010XX,35
22249,WK034011XX,35
22257,WK034012XX,25
22265,WK034013XX,4375
22289,WK034200XX,38940
22325,WK034201XX,6740
22353,WK034401XX,27115
22445,WK034402XX,40660
22561,WK034403XX,31600
22645,WK034404XX,35745
22741,WK034405XX,29960
22857,WK034406XX,16580
22953,WK034407XX,26055
23017,WK034408XX,35280
23081,WK034409XX,24035
23177,WK034410XX,40040
23273,WK034500XX,4565
23293,WK034501XX,10665
23321,WK034502XX,14035
23361,WK034503XX,7020
23377,WK034504XX,9555
23405,WK034505XX,16215
23445,WK035100XX,11905
23477,WK035200XX,17405
23485,WK035201XX,605
23497,WK035202XX,3110
23509,WK035203XX,2035
23533,WK035300XX,34225
23661,WK035501XX,14810
23709,WK035502XX,16305
23765,WK035503XX,13745
23841,WK035504XX,7710
23905,WK035505XX,7715
23977,WK035600XX,42800
24017,WK035601XX,17655
24053,WK035602XX,440
24077,WK035800XX,11615
24121,WK035801XX,8620
24145,WK035802XX,8955
24197,WK036101XX,14380
24241,WK036102XX,12430
24285,WK036103XX,7365
24321,WK036104XX,12140
24349,WK036105XX,10620
24377,WK036106XX,16240
24401,WK036107XX,13950
24429,WK036108XX,6740
24461,WK036200XX,80695
24549,WK036300XX,82660
24609,WK036301XX,415
24625,WK036302XX,34100
24709,WK036303XX,32390
24797,WK036304XX,56040
24897,WK036305XX,30860
24981,WK036306XX,33830
25061,WK036307XX,86265
25153,WK036308XX,40400
25177,WK036309XX,49555
25201,WK036310XX,45300
25221,WK036311XX,81430
25253,WK036312XX,60440
25289,WK036313XX,85875
25333,WK036314XX,47900
25365,WK036400XX,6505
25389,WK036500XX,4025
25405,WK036501XX,2465
25441,WK036600XX,11910
25465,WK036601XX,2325
25485,WK037000XX,6065
25521,WK037001XX,2520
25537,WK037301XX,12055
25609,WK037302XX,405
25617,WK037303XX,535
25625,WK037304XX,4940
25645,WK037305XX,2885
25657,WK037306XX,3770
25677,WK037307XX,6395
25713,WK037500XX,6210
25745,WK037501XX,3705
25761,WK037502XX,2005
25777,WK037503XX,5425
25797,WK037504XX,1470
25809,WK037505XX,3145
25821,WK037506XX,4425
25833,WK037507XX,5755
25853,WK037508XX,2110
25873,WK037509XX,4640
25893,WK037600XX,8955
25909,WK037700XX,6130
25941,WK037701XX,4090
25957,WK037702XX,4380
25977,WK037703XX,2225
25989,WK037704XX,5195
26021,WK038100XX,9945
26061,WK038101XX,3945
26085,WK038102XX,13070
26129,WK038103XX,5155
26165,WK038300XX,4795
26177,WK038301XX,5685
26189,WK038302XX,8685
26205,WK038303XX,625
26217,WK038304XX,2875
26237,WK038305XX,4910
26249,WK038306XX,170
26257,WK038307XX,6910
26277,WK038400XX,8225
26329,WK038401XX,9030
26357,WK038402XX,7430
26393,WK038500XX,7225
26433,WK038501XX,105
26449,WK038502XX,21175
26509,WK038800XX,8350
26529,WK038801XX,9805
26553,WK039201XX,12570
26569,WK039202XX,15265
26589,WK039203XX,21105
26621,WK039204XX,11895
26641,WK039205XX,16320
26665,WK039206XX,20745
26689,WK039207XX,14895
26713,WK039208XX,5220
26729,WK039209XX,31560
26753,WK039300XX,5400
26785,WK039401XX,73275
26941,WK039402XX,30120
27013,WK039403XX,7620
27081,WK039404XX,910
27105,WK039405XX,12040
27213,WK039406XX,780
27257,WK039407XX,4080
27297,WK039408XX,765
27329,WK039409XX,1560
27361,WK039410XX,3715
27369,WK039411XX,1000
27381,WK039412XX,2030
27405,WK039413XX,625
27429,WK039414XX,0
27437,WK039415XX,4265
27489,WK039501XX,7855
27517,WK039502XX,1955
27545,WK039503XX,6275
27577,WK039601XX,1500
27589,WK039602XX,2685
27605,WK039603XX,4950
27625,WK039604XX,1795
27657,WK039605XX,5005
27677,WK039606XX,5930
27709,WK039607XX,2985
27725,WK039608XX,4650
27741,WK039609XX,4915
27753,WK039610XX,4425
27761,WK039611XX,10
27773,WK039700XX,22245
27817,WK039701XX,2950
27833,WK039702XX,865
27845,WK039801XX,2745
27853,WK039802XX,4340
27877,WK039804XX,1555
27885,WK039806XX,4740
27913,WK039807XX,2545
27933,WK039808XX,3635
27945,WK039809XX,910
27969,WK039810XX,2920
27977,WK039811XX,3475
27989,WK039812XX,510
28025,WK039813XX,3265
28045,WK039814XX,4420
28061,WK039815XX,4015
28081,WK039816XX,4285
28105,WK039817XX,3070
28141,WK039820XX,1185
28157,WK039830XX,1420
28173,WK039840XX,480
28189,WK039850XX,1660
28209,WK039901XX,825
28217,WK039902XX,2695
28229,WK039903XX,4375
28249,WK039904XX,4380
28261,WK039905XX,5130
28281,WK039906XX,4610
28301,WK039907XX,20
28309,WK039908XX,420
28325,WK040001XX,9090
28369,WK040002XX,11085
28409,WK040003XX,3605
28433,WK040004XX,9195
28477,WK040005XX,9430
28521,WK040006XX,1100
28557,WK040007XX,485
28573,WK040008XX,13405
28621,WK040201XX,8145
28641,WK040202XX,7375
28669,WK040203XX,8980
28689,WK040204XX,17385
28713,WK040205XX,9280
28741,WK040206XX,18630
28765,WK040207XX,10135
28785,WK040208XX,4035
28793,WK040209XX,605
28861,WK040510XX,5255
28901,WK040511XX,2585
28941,WK040512XX,5170
28989,WK040513XX,8145
29069,WK040520XX,8270
29149,WK040521XX,7825
29205,WK040522XX,1335
29229,WK040530XX,3150
29293,WK040531XX,3940
29345,WK040532XX,4005
29385,WK040533XX,17490
29473,WK040534XX,20
29505,WK040535XX,3060
29537,WK040536XX,0
29549,WK040600XX,6270
29561,WK040601XX,2455
29569,WK040602XX,895
29585,WK040603XX,390
29613,WK040604XX,2765
29625,WK040605XX,1325
29641,WK040606XX,3810
29653,WK040607XX,3535
29661,WK040608XX,6135
29673,WK040609XX,3045
29681,WK040610XX,2230
29693,WK040611XX,6495
29709,WK040612XX,2585
29725,WK041200XX,4245
29749,WK041201XX,3455
29777,WK041202XX,2465
29801,WK041203XX,1970
29829,WK041500XX,8925
29853,WK041501XX,1305
29869,WK041600XX,26955
29905,WK041700XX,11325
29945,WK042000XX,8225
29973,WK042001XX,5380
29993,WK042002XX,2425
30001,WK042003XX,595
30009,WK042004XX,3235
30021,WK042005XX,1620
30037,WK042006XX,630
30045,WK042007XX,1125
30053,WK042008XX,1850
30061,WK042009XX,2295
30125,WK042400XX,6500
30161,WK042500XX,17150
30229,WK043100XX,9150
30253,WK043200XX,6045
30281,WK043201XX,4465
30301,WK043202XX,875
30313,WK043700XX,13100
30349,WK043901XX,4135
30365,WK043902XX,13220
30389,WK043903XX,6890
30405,WK043904XX,9320
30417,WK043905XX,14805
30445,WK043906XX,13545
30461,WK043907XX,17120
30489,WK044100XX,18735
30537,WK044800XX,12280
30577,WK044801XX,1500
30601,WK045000XX,12665
30641,WK045101XX,985
30649,WK045102XX,3200
30657,WK045103XX,7535
30673,WK045104XX,5985
30689,WK045106XX,6185
30701,WK045107XX,240
30709,WK045108XX,3925
30817,WK045300XX,4910
30845,WK045301XX,7885
30877,WK045302XX,8000
30909,WK045303XX,4785
30929,WK045304XX,9925
30961,WK045305XX,5065
31001,WK045306XX,6880
31037,WK045307XX,3205
31057,WK045308XX,16395
31101,WK045309XX,235
31117,WK045700XX,17635
31157,WK045800XX,410
31165,WK045801XX,1195
31181,WK045802XX,1295
31201,WK045803XX,2460
31233,WK045900XX,7570
31253,WK045901XX,1210
31265,WK046200XX,8645
31313,WK046300XX,12580
31357,WK047300XX,15055
31401,WK047301XX,1575
31417,WK047600XX,11585
31461,WK047800XX,550
31469,WK047801XX,3230
31481,WK047802XX,755
31489,WK047803XX,715
31497,WK047804XX,800
31505,WK047805XX,105
31513,WK047806XX,155
31525,WK047911XX,11850
31541,WK047912XX,8110
31549,WK047913XX,10290
31561,WK047914XX,7155
31569,WK047915XX,4565
31581,WK047916XX,6570
31593,WK047921XX,4420
31613,WK047922XX,7455
31629,WK047923XX,12040
31641,WK047931XX,4650
31649,WK047932XX,6700
31657,WK047941XX,3050
31665,WK047942XX,5765
31677,WK047951XX,11225
31705,WK047961XX,7560
31725,WK047962XX,9430
31745,WK047971XX,7635
31761,WK047972XX,12295
31777,WK047981XX,4565
31837,WK048201XX,1815
31845,WK048202XX,13295
31861,WK048203XX,3680
31873,WK048204XX,225
31885,WK048401XX,9600
31929,WK048402XX,13870
31965,WK048403XX,10370
31993,WK048404XX,4360
32017,WK048405XX,7730
32045,WK048406XX,8255
32069,WK048407XX,860
32085,WK048408XX,14330
32125,WK048409XX,50
32133,WK048445XX,1180
32153,WK048471XX,1930
32177,WK048901XX,1545
32193,WK048902XX,2570
32213,WK048903XX,1015
32221,WK048904XX,2055
32233,WK048905XX,3715
32249,WK048906XX,1230
32257,WK048907XX,2045
32265,WK048908XX,2985
32277,WK048909XX,5460
32301,WK048910XX,575
32309,WK048911XX,1540
32317,WK048912XX,1585
32333,WK048913XX,725
32341,WK048914XX,6340
32361,WK048915XX,1885
32369,WK048916XX,1660
32377,WK048917XX,750
32385,WK048918XX,1465
32393,WK048919XX,1130
32401,WK048920XX,4680
32409,WK048930XX,170
32433,WK048931XX,1255
32457,WK048950XX,65
32521,WK049100XX,5165
32549,WK049101XX,1345
32573,WK049102XX,1540
32581,WK049103XX,1680
32597,WK049701XX,5280
32617,WK049702XX,2845
32625,WK049703XX,9565
32657,WK049704XX,395
32665,WK049705XX,1355
32677,WK049800XX,7845
