ID,WijkenEnBuurten,AantalInwoners_5
11026,WK017100,25250
11066,WK017101,2315
11154,WK017102,3840
11182,WK017103,1455
11206,WK017104,3050
11234,WK017105,1945
11266,WK017106,2285
11294,WK017107,1390
11322,WK017108,3375
11358,WK017109,1345
11430,WK017300,32175
11606,WK017500,8415
11634,WK017501,4505
11674,WK017502,395
11686,WK017503,1710
11706,WK017504,1240
11722,WK017506,1065
11746,WK017700,8490
11786,WK017701,10320
11826,WK017702,3660
11838,WK017703,2355
11854,WK017704,1260
11874,WK017705,1530
11894,WK017706,1150
11906,WK017708,6755
11942,WK017709,535
11954,WK017710,625
11974,WK018000,8665
12010,WK018001,3035
12026,WK018002,405
12046,WK018003,1280
12070,WK018004,1380
12090,WK018005,985
12098,WK018006,350
12106,WK018007,75
12118,WK018300,6340
12134,WK018301,3550
12146,WK018302,1905
12162,WK018303,4310
12174,WK018304,1265
12186,WK018305,1520
12206,WK018306,1370
12222,WK018307,910
12238,WK018400,18680
12290,WK018900,12975
12330,WK018901,1390
12354,WK018902,990
12366,WK018903,5590
12386,WK018904,1475
12410,WK018905,1210
12430,WK019310,3095
12446,WK019311,9700
12486,WK019312,6335
12498,WK019313,12600
12530,WK019314,2545
12542,WK019320,390
12558,WK019321,5135
12578,WK019322,20275
12618,WK019330,9515
12638,WK019331,13095
12658,WK019332,995
12674,WK019340,4215
12702,WK019341,1140
12718,WK019350,15220
12758,WK019351,15230
12786,WK019352,875
12802,WK019600,8540
12862,WK019601,2470
12886,WK019701,4105
12934,WK019702,1965
12954,WK019703,12935
12978,WK019704,8430
13002,WK020001,6145
13014,WK020002,21355
13046,WK020003,14720
13098,WK020004,18290
13138,WK020005,26870
13174,WK020006,18675
13210,WK020007,18990
13246,WK020008,12635
13290,WK020010,2860
13310,WK020011,345
13330,WK020012,1675
13350,WK020013,3150
13366,WK020014,4245
13386,WK020015,1240
13402,WK020016,1855
13422,WK020017,3145
13458,WK020201,4780
13498,WK020202,6085
13526,WK020203,5825
13554,WK020204,8175
13570,WK020205,6450
13594,WK020206,4540
13614,WK020207,7250
13642,WK020208,8320
13690,WK020209,4215
13710,WK020210,3895
13718,WK020211,3435
13738,WK020212,7480
13778,WK020213,1900
13814,WK020214,4085
13838,WK020215,1235
13850,WK020216,4505
13862,WK020217,5570
13878,WK020218,7180
13914,WK020219,8305
13942,WK020220,2130
13950,WK020221,9385
13966,WK020222,12645
13978,WK020223,13185
14006,WK020224,7490
14026,WK020354,30270
14102,WK020355,10260
14154,WK020356,5110
14170,WK020357,2045
14182,WK020358,1465
14198,WK020359,1580
14210,WK020360,1255
14222,WK020361,645
14234,WK020362,270
14246,WK020363,130
14258,WK020901,17530
14354,WK020902,3485
14386,WK020903,2445
14410,WK020904,2045
14438,WK021301,695
14454,WK021302,350
14462,WK021303,8575
14538,WK021304,690
14554,WK021305,825
14570,WK021306,10085
14622,WK021400,3635
14662,WK021401,3805
14678,WK021402,3125
14710,WK021403,6390
14738,WK021404,2080
14758,WK021405,6440
14790,WK021406,540
14810,WK021600,27585
14850,WK022101,11635
14902,WK022201,3735
14930,WK022202,6780
14966,WK022203,2760
14982,WK022204,3700
15018,WK022205,360
15038,WK022206,10760
15078,WK022207,7625
15134,WK022208,660
15154,WK022209,7250
15202,WK022211,5590
15234,WK022231,6820
15282,WK022501,18095
15342,WK022600,25550
15450,WK022801,9400
15482,WK022802,12865
15506,WK022803,16050
15538,WK022804,3725
15570,WK022810,7450
15598,WK022811,7380
15614,WK022812,8800
15634,WK022813,215
15670,WK022820,2400
15698,WK022830,14830
15742,WK022840,12705
15810,WK022850,3370
15834,WK022860,545
15854,WK022870,3555
15890,WK022880,2485
15922,WK022890,2510
15974,WK023001,11770
16010,WK023002,6370
16034,WK023003,4170
16058,WK023200,14805
16090,WK023201,4915
16114,WK023202,12745
16150,WK023203,405
16174,WK023300,25395
16218,WK023301,735
16250,WK023600,14140
16282,WK023601,3955
16318,WK023602,4815
16346,WK023603,3315
16370,WK024100,15040
16426,WK024101,3830
16450,WK024301,2240
16466,WK024302,55
16494,WK024303,2275
16510,WK024304,1395
16526,WK024305,5990
16558,WK024306,600
16578,WK024307,225
16602,WK024308,7990
16642,WK024309,1335
16658,WK024310,6575
16690,WK024311,4225
16730,WK024312,8715
16830,WK024313,70
16862,WK024314,630
16890,WK024315,1305
16926,WK024316,1315
16958,WK024400,10950
16994,WK024401,810
17010,WK024600,12240
17054,WK024601,6060
17082,WK025200,13190
17126,WK025201,3305
17170,WK026200,12530
17202,WK026201,1290
17226,WK026202,4060
17258,WK026203,1780
17278,WK026204,10440
17310,WK026205,3175
17342,WK026300,9660
17382,WK026301,4530
17406,WK026302,4740
17422,WK026303,1470
17438,WK026304,3570
17462,WK026500,5920
17486,WK026701,25325
17562,WK026702,1770
17590,WK026703,3390
17614,WK026704,395
17634,WK026705,8905
17662,WK026801,10075
17674,WK026802,33815
17710,WK026803,12875
17722,WK026804,16445
17742,WK026805,18150
17766,WK026806,22535
17786,WK026807,22855
17826,WK026808,15220
17858,WK026809,12250
17886,WK026900,6880
17926,WK026901,13500
17974,WK026902,2275
18006,WK027300,21565
18058,WK027301,2185
18078,WK027400,12820
18102,WK027401,11210
18130,WK027402,7530
18174,WK027500,17585
18222,WK027501,8535
18254,WK027502,17865
18282,WK027700,1510
18298,WK027900,9325
18318,WK028100,19325
18362,WK028101,19805
18406,WK028102,2050
18434,WK028200,9360
18482,WK028500,2760
18518,WK028501,15905
18562,WK028502,3200
18602,WK028503,1845
18626,WK028900,33220
18662,WK028901,3420
18694,WK029300,15335
18726,WK029400,22815
18750,WK029401,6210
18806,WK029600,8210
18878,WK029601,28845
19074,WK029602,2775
19122,WK029603,680
19210,WK029700,11800
19238,WK029701,7655
19282,WK029702,5640
19318,WK029703,1545
19338,WK029900,23990
19410,WK029901,2665
19430,WK029902,1450
19442,WK029903,3570
19454,WK029904,565
19466,WK030100,8590
19490,WK030101,9650
19522,WK030102,4625
19542,WK030103,7175
19566,WK030104,8205
19590,WK030105,8835
19618,WK030200,21575
19658,WK030201,5110
19686,WK030301,7280
19710,WK030302,1725
19730,WK030303,6350
19754,WK030304,9460
19782,WK030305,2735
19798,WK030306,6150
19842,WK030307,6470
19886,WK030400,4195
19914,WK030401,4615
19954,WK030402,3030
20022,WK030701,5270
20062,WK030702,1235
20086,WK030703,10775
20126,WK030704,255
20158,WK030705,1275
20174,WK030706,2685
20190,WK030707,5840
20206,WK030708,4700
20222,WK030709,7595
20242,WK030710,7300
20266,WK030711,3120
20282,WK030712,235
20298,WK030713,4165
20314,WK030714,6630
20338,WK030715,6220
20358,WK030716,5720
20378,WK030717,6005
20418,WK030718,3275
20442,WK030719,10285
20474,WK030720,8640
20506,WK030721,11495
20550,WK030722,130
20558,WK030723,70
20570,WK030724,15185
20606,WK030725,230
20650,WK030726,3450
20682,WK030727,520
20710,WK030728,6650
20778,WK030729,3255
20794,WK030730,300
20806,WK030731,4100
20838,WK030800,11435
20874,WK030801,10020
20906,WK030802,1610
20918,WK030803,1315
20938,WK031000,14940
20958,WK031001,7680
20966,WK031002,9885
20982,WK031003,1390
20994,WK031004,5205
21010,WK031005,1695
21022,WK031006,1250
21114,WK031200,6680
21134,WK031201,5415
21146,WK031202,2340
21162,WK031300,20110
21210,WK031700,8845
21250,WK032101,44705
21378,WK032102,685
21394,WK032103,605
21410,WK032104,1940
21706,WK032700,8460
21750,WK032701,9610
21794,WK032702,4030
21814,WK032703,2465
21826,WK032704,365
21834,WK032705,3680
21906,WK033100,14120
22030,WK033500,8065
22042,WK033501,4685
22070,WK033502,750
22094,WK033900,4750
22110,WK034000,935
22118,WK034001,3010
22142,WK034002,2865
22158,WK034003,3790
22174,WK034004,30
22182,WK034005,950
22202,WK034006,910
22210,WK034007,1585
22226,WK034008,210
22234,WK034009,85
22242,WK034010,120
22250,WK034011,40
22258,WK034012,30
22266,WK034013,4385
22290,WK034200,38845
22326,WK034201,6765
22354,WK034401,27255
22446,WK034402,40910
22562,WK034403,31370
22646,WK034404,36060
22742,WK034405,30435
22858,WK034406,16705
22954,WK034407,26145
23018,WK034408,35825
23082,WK034409,25305
23178,WK034410,41350
23274,WK034500,4650
23294,WK034501,10880
23322,WK034502,13955
23362,WK034503,6985
23378,WK034504,9635
23406,WK034505,16155
23446,WK035100,12010
23478,WK035200,17380
23486,WK035201,575
23498,WK035202,3100
23510,WK035203,2065
23534,WK035300,34350
23666,WK035501,14550
23714,WK035502,16205
23770,WK035503,13755
23846,WK035504,8230
23910,WK035505,8080
23978,WK035600,42845
24018,WK035601,17585
24054,WK035602,515
24078,WK035800,11680
24122,WK035801,8930
24146,WK035802,9575
24198,WK036101,14340
24242,WK036102,12450
24286,WK036103,7330
24322,WK036104,12175
24350,WK036105,10680
24378,WK036106,16190
24402,WK036107,13925
24430,WK036108,6845
24462,WK036200,81795
24554,WK036300,84085
24614,WK036301,435
24630,WK036302,133055
24714,WK036303,138020
24802,WK036304,135525
24902,WK036305,120130
24986,WK036306,86645
25066,WK036307,81910
25390,WK036500,4035
25406,WK036501,2450
25442,WK036600,11935
25466,WK036601,2325
25486,WK037000,6080
25522,WK037001,2495
25538,WK037301,12025
25610,WK037302,390
25618,WK037303,530
25626,WK037304,4900
25646,WK037305,2865
25658,WK037306,3790
25678,WK037307,6365
25714,WK037500,6225
25746,WK037501,3765
25762,WK037502,2035
25778,WK037503,5455
25798,WK037504,1435
25810,WK037505,3125
25822,WK037506,4475
25834,WK037507,5695
25854,WK037508,2115
25874,WK037509,5005
25894,WK037600,8960
25910,WK037700,6125
25942,WK037701,4135
25958,WK037702,4375
25978,WK037703,2205
25990,WK037704,5200
26022,WK038100,10035
26062,WK038101,4045
26086,WK038102,13240
26130,WK038103,5085
26166,WK038300,4890
26178,WK038301,5630
26190,WK038302,8645
26206,WK038303,610
26218,WK038304,2885
26238,WK038305,4870
26250,WK038306,170
26258,WK038307,6895
26278,WK038400,8195
26330,WK038401,9365
26358,WK038402,7450
26394,WK038500,7235
26434,WK038501,115
26450,WK038502,21235
26510,WK038800,8340
26530,WK038801,9835
26554,WK039201,12450
26570,WK039202,15420
26590,WK039203,21125
26622,WK039204,12190
26642,WK039205,16590
26666,WK039206,20840
26690,WK039207,14900
26714,WK039208,5260
26730,WK039209,31895
26754,WK039300,5430
26786,WK039401,73410
26942,WK039402,30530
27014,WK039403,7565
27082,WK039404,890
27106,WK039405,12055
27214,WK039406,780
27258,WK039407,4035
27298,WK039408,735
27330,WK039409,1555
27362,WK039410,3675
27370,WK039411,1030
27382,WK039412,1750
27406,WK039413,735
27430,WK039414,230
27438,WK039415,4390
27490,WK039501,7890
27518,WK039502,1965
27546,WK039503,6320
27578,WK039601,1630
27590,WK039602,2710
27606,WK039603,5135
27626,WK039604,1785
27658,WK039605,4885
27678,WK039606,5910
27710,WK039607,3025
27726,WK039608,4675
27742,WK039609,4890
27754,WK039610,4545
27762,WK039611,10
27774,WK039700,22275
27818,WK039701,2930
27834,WK039702,1095
27846,WK039801,2880
27854,WK039802,4320
27878,WK039804,1570
27886,WK039806,4745
27914,WK039807,2525
27934,WK039808,3590
27946,WK039809,915
27970,WK039810,2920
27978,WK039811,3520
27990,WK039812,545
28026,WK039813,3215
28046,WK039814,4410
28062,WK039815,4030
28082,WK039816,4400
28106,WK039817,3530
28142,WK039820,1175
28158,WK039830,1555
28174,WK039840,470
28190,WK039850,1670
28210,WK039901,790
28218,WK039902,2750
28230,WK039903,4410
28250,WK039904,4365
28262,WK039905,5210
28282,WK039906,4615
28302,WK039907,15
28310,WK039908,425
28326,WK040001,9060
28370,WK040002,11045
28410,WK040003,3600
28434,WK040004,9210
28478,WK040005,9435
28522,WK040006,1110
28558,WK040007,465
28574,WK040008,13270
28622,WK040201,8425
28642,WK040202,7260
28670,WK040203,9015
28690,WK040204,17405
28714,WK040205,9335
28742,WK040206,18725
28766,WK040207,10135
28786,WK040208,4070
28794,WK040209,615
28862,WK040510,5315
28902,WK040511,2610
28942,WK040512,5195
28990,WK040513,8110
29070,WK040520,8105
29150,WK040521,7905
29206,WK040522,1340
29230,WK040530,3130
29294,WK040531,4035
29346,WK040532,4025
29386,WK040533,17530
29474,WK040534,20
29506,WK040535,3370
29538,WK040536,0
29550,WK040600,6270
29562,WK040601,2420
29570,WK040602,875
29586,WK040603,380
29614,WK040604,2755
29626,WK040605,1310
29642,WK040606,3790
29654,WK040607,3640
29662,WK040608,6040
29674,WK040609,2980
29682,WK040610,2220
29694,WK040611,6495
29710,WK040612,2555
29726,WK041200,4240
29750,WK041201,3540
29778,WK041202,2460
29802,WK041203,1980
29830,WK041500,8960
29854,WK041501,1295
29870,WK041600,26995
29906,WK041700,11420
29946,WK042000,8345
29974,WK042001,5340
29994,WK042002,2395
30002,WK042003,595
30010,WK042004,3235
30022,WK042005,1670
30038,WK042006,690
30046,WK042007,1120
30054,WK042008,1875
30062,WK042009,2340
30074,WK042010,6525
30094,WK042011,7545
30114,WK042012,1210
30126,WK042400,6500
30162,WK042500,17185
30230,WK043100,9115
30254,WK043200,6050
30282,WK043201,4505
30302,WK043202,860
30314,WK043700,13145
30350,WK043901,4180
30366,WK043902,13475
30390,WK043903,6955
30406,WK043904,9270
30418,WK043905,14675
30446,WK043906,13430
30462,WK043907,17205
30490,WK044100,18670
30538,WK044800,12260
30578,WK044801,1470
30602,WK045000,12820
30642,WK045101,995
30650,WK045102,3215
30658,WK045103,7595
30674,WK045104,6020
30690,WK045106,6135
30702,WK045107,240
30710,WK045108,3915
30818,WK045300,4890
30846,WK045301,7835
30878,WK045302,8090
30910,WK045303,4830
30930,WK045304,10005
30962,WK045305,5090
31002,WK045306,6860
31038,WK045307,3225
31058,WK045308,16355
31102,WK045309,165
31118,WK045700,17985
31158,WK045800,405
31166,WK045801,1200
31182,WK045802,1285
31202,WK045803,2470
31266,WK046200,8620
31314,WK046300,12575
31358,WK047300,15230
31402,WK047301,1405
31418,WK047600,11575
31462,WK047800,535
31470,WK047801,3255
31482,WK047802,770
31490,WK047803,705
31498,WK047804,830
31506,WK047805,100
31514,WK047806,155
31526,WK047911,12115
31542,WK047912,8290
31550,WK047913,10410
31562,WK047914,7125
31570,WK047915,4530
31582,WK047916,6600
31594,WK047921,4430
31614,WK047922,7360
31630,WK047923,12030
31642,WK047931,4605
31650,WK047932,6650
31658,WK047941,3060
31666,WK047942,5750
31678,WK047951,11270
31706,WK047961,7655
31726,WK047962,9400
31746,WK047971,7630
31762,WK047972,13620
31778,WK047981,4415
31838,WK048201,1980
31846,WK048202,13190
31862,WK048203,3830
31874,WK048204,210
31886,WK048401,9520
31930,WK048402,13720
31966,WK048403,10290
31994,WK048404,4395
32018,WK048405,7730
32046,WK048406,8155
32070,WK048407,835
32086,WK048408,14885
32126,WK048409,55
32134,WK048445,1175
32154,WK048471,1920
32178,WK048901,1545
32194,WK048902,2565
32214,WK048903,1005
32222,WK048904,2030
32234,WK048905,3695
32250,WK048906,1265
32258,WK048907,2025
32266,WK048908,2975
32278,WK048909,5430
32302,WK048910,575
32310,WK048911,1525
32318,WK048912,1585
32334,WK048913,770
32342,WK048914,6365
32362,WK048915,1920
32370,WK048916,1685
32378,WK048917,775
32386,WK048918,1495
32394,WK048919,1140
32402,WK048920,4895
32410,WK048930,175
32434,WK048931,1335
32458,WK048950,60
32522,WK049100,5220
32550,WK049101,1385
32574,WK049102,1525
32582,WK049103,1670
32678,WK049800,7870
32694,WK049801,1745
32710,WK049802,1575
32718,WK049803,5890
32750,WK049804,1340
32762,WK049805,915
32774,WK049900,15045
32802,WK050100,12405
32838,WK050101,1675
32850,WK050102,1875
32870,WK050103,25
32882,WK050201,10255
32926,WK050202,7750
32966,WK050203,8390
33002,WK050204,7830
33042,WK050205,6350
33082,WK050206,5555
33110,WK050207,14030
33154,WK050208,3205
33198,WK050209,2730
33250,WK050311,12015
33294,WK050312,9325
33334,WK050313,12935
33370,WK050314,9880
33406,WK050316,100
33430,WK050322,8605
33458,WK050323,6285
33486,WK050324,12700
33526,WK050325,13925
33574,WK050326,25
33582,WK050327,1305
33606,WK050328,10310
33650,WK050329,285
33670,WK050400,4915
33686,WK050401,2330
33714,WK050402,1165
33734,WK050501,8490
33798,WK050502,7475
33830,WK050503,10990
33866,WK050504,5035
33898,WK050505,11210
33946,WK050506,5335
33986,WK050507,6375
34022,WK050508,8490
34038,WK050509,21325
34086,WK050510,12530
34146,WK050511,20245
34202,WK050519,895
34282,WK050598,405
34306,WK051100,2000
34322,WK051101,5930
34354,WK051102,3475
34370,WK051201,5455
34382,WK051202,1995
34390,WK051203,2070
34398,WK051204,6615
34410,WK051205,2820
34418,WK051206,5265
34426,WK051207,160
34434,WK051208,55
34442,WK051209,20
34450,WK051210,55
34458,WK051211,9020
34478,WK051212,905
34486,WK051213,105
34494,WK051214,40
34510,WK051215,65
34518,WK051216,70
34526,WK051217,15
34534,WK051218,90
34542,WK051219,10
34550,WK051220,40
34558,WK051221,20
34570,WK051301,6685
34598,WK051302,9445
34622,WK051303,9815
34650,WK051304,12645
34686,WK051305,9605
34714,WK051306,10350
34738,WK051307,11980
34766,WK051308,400
34778,WK051309,125
34798,WK051801,0
34806,WK051802,7740
34814,WK051803,1960
34826,WK051804,12630
34854,WK051805,5725
34862,WK051806,765
34870,WK051807,16170
34894,WK051808,5050
34902,WK051809,13235
34914,WK051810,370
34922,WK051811,7030
34934,WK051812,13975
34950,WK051813,4820
34958,WK051814,4700
34970,WK051815,2300
34982,WK051816,4735
34990,WK051817,17550
35006,WK051818,16080
35030,WK051819,9440
35042,WK051820,17640
35054,WK051821,12955
35066,WK051822,10905
35074,WK051823,1380
35082,WK051824,425
35090,WK051825,13725
35110,WK051826,14785
35126,WK051827,9465
35142,WK051828,17165
35162,WK051829,32305
35178,WK051830,14830
35194,WK051831,18100
35210,WK051832,14425
35218,WK051833,26660
35238,WK051834,17405
35254,WK051835,170
35262,WK051836,19395
35282,WK051837,5240
35290,WK051838,38320
35318,WK051839,310
35326,WK051840,19700
35350,WK051841,175
35366,WK051842,25320
35398,WK051843,170
35410,WK051844,19820
35434,WK052300,17535
35458,WK053000,4650
35482,WK053001,6410
35518,WK053002,1355
35530,WK053003,7155
35550,WK053004,8695
35570,WK053005,6065
35594,WK053006,3415
35606,WK053007,940
35618,WK053008,25
35626,WK053009,1025
35646,WK053101,11200
35662,WK053102,8155
35682,WK053103,8020
35694,WK053104,100
35702,WK053105,140
35718,WK053200,10325
35734,WK053201,11080
35758,WK053400,20625
35798,WK053701,13205
35818,WK053702,25
35830,WK053703,5795
35846,WK053704,6150
35866,WK053705,13985
35898,WK053706,3610
35918,WK053707,14825
35938,WK053708,4445
35958,WK054200,28625
35990,WK054500,20690
36026,WK054600,7980
36046,WK054601,14975
36090,WK054602,1945
36098,WK054603,12940
36114,WK054604,19895
36158,WK054605,19410
36194,WK054606,10540
36210,WK054607,3990
36234,WK054608,14450
36262,WK054609,11790
36286,WK054700,14830
36330,WK054701,3770
36346,WK054702,8010
36366,WK055302,22685
36458,WK055600,31910
36494,WK055900,18050
36586,WK056800,1275
36598,WK056801,2530
36618,WK056802,2200
36638,WK056803,5220
36654,WK056804,1175
36674,WK056900,11010
36714,WK056901,3925
36742,WK056902,3100
36770,WK056903,8955
36806,WK057100,9540
36834,WK057500,17040
36862,WK057501,8400
36890,WK057600,15600
36918,WK057900,22765
36974,WK058000,3290
36994,WK058001,2255
37018,WK058002,4860
37038,WK058400,23535
37098,WK058500,3445
37126,WK058501,4285
37158,WK058502,2100
37182,WK058503,3245
37214,WK058504,6810
37250,WK058505,9080
37290,WK058800,3850
37306,WK058801,1645
37322,WK058802,1995
37346,WK058803,3355
37382,WK058900,6300
37398,WK058901,915
37414,WK058902,1395
37430,WK058903,1200
37462,WK059000,31885
37618,WK059700,44890
37674,WK059901,31860
37714,WK059903,73430
37754,WK059904,15950
37782,WK059905,50340
37814,WK059906,42555
37838,WK059908,49995
37874,WK059910,70140
37918,WK059912,58425
37938,WK059913,4790
37946,WK059914,92650
37982,WK059915,63820
38030,WK059916,34050
38042,WK059917,9665
38058,WK059918,130
38066,WK059919,20
38074,WK059921,45
38090,WK059922,0
38098,WK059923,5
38114,WK059924,20
38122,WK059925,0
38130,WK059926,0
38138,WK059927,12505
38170,WK060301,4540
38186,WK060302,9830
38226,WK060303,5840
38254,WK060304,4260
38282,WK060305,8020
38314,WK060306,7825
38350,WK060307,3685
38374,WK060308,965
38410,WK060309,1710
38442,WK060600,1870
